Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
MLH1_1_multinomial_train2.47	6.28E-91	2.21E-02	2.29E-03	3.16E-03	3.31E-02	2.59E-03	2.88E-03	0.00E+00	3.63E-03	1.17E-119	1.10E-51
MLH1_1_multinomial_train2.48	0.00E+00	2.15E-02	1.38E-15	3.46E-03	3.37E-02	4.11E-03	2.31E-03	7.13E-04	8.66E-03	2.47E-118	3.29E-104
MLH1_1_multinomial_train2.49	5.23E-140	2.16E-02	1.76E-10	1.99E-03	3.14E-02	1.73E-03	3.05E-03	2.06E-124	6.21E-03	7.57E-04	1.28E-03
MLH1_1_multinomial_train2.50	3.96E-32	2.21E-02	3.70E-105	2.94E-03	3.22E-02	3.13E-03	4.87E-03	4.98E-21	9.37E-04	5.48E-26	7.69E-04
MLH1_1_multinomial_train2.51	0.00E+00	2.09E-02	1.21E-59	1.90E-03	3.33E-02	3.01E-03	2.60E-03	5.28E-32	1.06E-02	9.11E-04	6.17E-04
MLH1_1_multinomial_train2.52	8.46E-124	2.14E-02	0.00E+00	2.64E-03	3.22E-02	3.38E-03	2.20E-03	0.00E+00	9.53E-03	8.54E-39	1.67E-03
MLH1_1_multinomial_train2.53	4.49E-122	2.13E-02	3.16E-72	2.89E-03	3.28E-02	3.27E-03	2.88E-03	4.34E-93	6.28E-03	1.88E-03	6.83E-04
MLH1_1_multinomial_train2.54	0.00E+00	2.07E-02	2.11E-135	2.62E-03	3.53E-02	3.28E-03	1.71E-03	0.00E+00	1.59E-02	3.81E-05	3.73E-98
MLH1_1_multinomial_train2.55	0.00E+00	2.04E-02	4.21E-46	3.87E-04	3.20E-02	3.60E-03	3.32E-03	1.09E-130	6.34E-03	9.42E-04	2.20E-03
MLH1_1_multinomial_train2.56	0.00E+00	1.99E-02	0.00E+00	1.44E-03	3.39E-02	5.15E-03	1.13E-03	8.00E-47	9.81E-03	1.20E-03	5.94E-03
MLH1_1_multinomial_train2.57	1.69E-71	2.21E-02	2.01E-136	3.28E-03	3.39E-02	2.96E-03	2.61E-03	0.00E+00	5.27E-03	1.04E-89	9.86E-49
MLH1_1_multinomial_train2.58	0.00E+00	2.16E-02	2.12E-03	2.68E-03	3.24E-02	2.70E-03	3.40E-04	2.74E-115	1.35E-02	2.90E-05	2.07E-03
MLH1_1_multinomial_train2.59	0.00E+00	2.13E-02	9.01E-52	3.34E-03	3.24E-02	2.45E-03	2.76E-03	0.00E+00	5.96E-03	1.42E-04	1.93E-93
MLH1_1_multinomial_train2.60	3.62E-148	2.12E-02	5.92E-03	2.79E-03	3.33E-02	2.94E-03	4.36E-03	2.39E-154	2.12E-09	3.62E-03	7.73E-04
MLH1_1_multinomial_train2.61	3.06E-119	2.16E-02	3.16E-03	1.89E-03	3.08E-02	1.54E-03	4.96E-16	0.00E+00	6.64E-03	1.33E-03	1.03E-03
MLH1_1_multinomial_train2.62	5.47E-91	2.18E-02	6.62E-128	2.78E-03	3.35E-02	4.11E-03	2.30E-03	4.52E-66	5.89E-03	4.55E-04	1.18E-03
MLH1_1_multinomial_train2.63	0.00E+00	2.05E-02	5.39E-30	1.84E-03	3.35E-02	2.35E-03	2.61E-03	3.05E-03	6.86E-03	3.94E-04	1.90E-03
MLH1_1_multinomial_train2.64	0.00E+00	2.06E-02	6.45E-04	3.63E-03	3.13E-02	2.82E-03	2.09E-03	4.41E-92	7.57E-03	3.60E-03	7.09E-04
MLH1_1_multinomial_train2.65	4.07E-54	2.16E-02	0.00E+00	3.13E-03	3.24E-02	3.69E-03	2.84E-03	1.45E-03	2.81E-08	2.63E-03	4.16E-03
MLH1_1_multinomial_train2.66	3.78E-119	2.17E-02	2.52E-03	3.39E-03	3.25E-02	3.60E-03	2.90E-03	5.98E-152	6.54E-03	8.53E-28	9.36E-04
MLH1_1_multinomial_train2.67	8.95E-121	2.12E-02	7.03E-04	1.32E-155	3.26E-02	3.38E-03	5.66E-03	9.20E-04	5.63E-03	1.07E-03	1.89E-03
MLH1_1_multinomial_train2.68	9.41E-146	2.14E-02	4.47E-03	3.35E-03	3.16E-02	2.99E-03	5.31E-03	9.86E-06	5.33E-03	4.36E-38	4.71E-04
MLH1_1_multinomial_train2.69	0.00E+00	2.16E-02	1.41E-103	1.24E-03	3.37E-02	3.01E-03	5.97E-03	2.28E-24	3.65E-03	4.20E-03	9.29E-04
MLH1_1_multinomial_train2.70	0.00E+00	2.09E-02	4.00E-04	2.68E-03	3.19E-02	2.23E-03	3.86E-03	0.00E+00	1.05E-02	2.73E-153	5.01E-04
MLH1_1_multinomial_train2.71	0.00E+00	2.07E-02	3.67E-03	0.00E+00	3.28E-02	3.17E-03	6.24E-03	3.79E-38	6.84E-03	1.88E-03	1.66E-03
MLH1_1_multinomial_train2.72	0.00E+00	2.14E-02	0.00E+00	3.33E-03	3.37E-02	3.59E-03	2.38E-03	4.12E-80	8.56E-03	4.88E-04	1.51E-03
MLH1_1_multinomial_train2.73	2.44E-115	2.20E-02	0.00E+00	3.40E-03	3.23E-02	2.29E-03	2.15E-03	0.00E+00	3.57E-03	4.34E-04	1.50E-03
MLH1_1_multinomial_train2.74	0.00E+00	2.12E-02	2.10E-03	2.52E-03	3.25E-02	2.46E-03	3.35E-03	0.00E+00	9.41E-03	1.66E-92	9.36E-119
MLH1_1_multinomial_train2.75	0.00E+00	2.16E-02	2.84E-03	2.77E-03	3.25E-02	1.77E-03	7.01E-04	0.00E+00	6.44E-03	9.88E-04	2.01E-04
MLH1_1_multinomial_train2.76	6.41E-149	2.09E-02	0.00E+00	2.24E-03	3.26E-02	2.76E-03	3.10E-03	1.08E-36	9.88E-03	1.76E-03	5.89E-04
MLH1_1_multinomial_train2.77	1.55E-145	2.14E-02	1.44E-147	2.78E-03	3.20E-02	3.73E-03	4.60E-03	1.07E-91	6.71E-03	3.92E-38	2.06E-03
MLH1_1_multinomial_train2.78	5.43E-161	2.11E-02	2.58E-03	3.18E-03	3.29E-02	2.46E-03	1.37E-03	0.00E+00	9.05E-03	1.69E-04	3.03E-04
MLH1_1_multinomial_train2.79	0.00E+00	2.10E-02	7.30E-37	0.00E+00	3.14E-02	1.52E-03	3.77E-03	8.67E-04	1.05E-02	2.30E-68	1.38E-03
MLH1_1_multinomial_train2.80	1.12E-81	2.15E-02	2.81E-150	3.13E-03	3.22E-02	2.49E-03	2.75E-03	3.74E-156	7.90E-03	3.68E-31	1.72E-03
MLH1_1_multinomial_train2.81	6.09E-156	2.08E-02	0.00E+00	1.33E-03	3.44E-02	2.51E-03	3.10E-03	2.64E-03	1.24E-02	1.31E-51	1.30E-03
MLH1_1_multinomial_train2.82	1.41E-143	2.12E-02	3.54E-03	2.04E-03	3.42E-02	4.40E-03	3.52E-03	1.18E-22	9.69E-03	1.65E-71	3.03E-04
MLH1_1_multinomial_train2.83	3.51E-149	2.09E-02	0.00E+00	1.49E-03	3.30E-02	4.79E-03	3.89E-03	3.56E-58	8.91E-03	4.51E-86	2.61E-54
MLH1_1_multinomial_train2.84	0.00E+00	2.10E-02	5.87E-08	2.94E-03	3.36E-02	3.36E-03	1.62E-03	8.21E-52	1.23E-02	5.14E-63	1.10E-60
MLH1_1_multinomial_train2.85	0.00E+00	2.11E-02	5.25E-03	3.35E-03	3.41E-02	3.27E-03	2.83E-03	2.96E-69	1.16E-02	3.46E-81	3.12E-59
MLH1_1_multinomial_train2.86	1.33E-92	2.22E-02	1.01E-28	3.22E-03	3.27E-02	1.74E-03	1.92E-03	4.82E-82	2.42E-03	2.38E-03	1.98E-03
MLH1_1_multinomial_train2.87	2.60E-153	2.16E-02	4.95E-03	2.58E-03	3.37E-02	3.86E-03	2.79E-03	0.00E+00	6.44E-03	2.09E-03	1.04E-03
MLH1_1_multinomial_train2.88	4.26E-70	2.14E-02	1.70E-105	1.70E-03	3.20E-02	3.99E-03	3.46E-03	1.17E-90	6.73E-03	1.49E-18	1.22E-10
MLH1_1_multinomial_train2.89	8.33E-143	2.09E-02	6.50E-04	2.94E-03	3.26E-02	2.62E-03	1.58E-03	0.00E+00	1.07E-02	5.75E-20	1.40E-03
MLH1_1_multinomial_train2.90	1.04E-140	2.13E-02	5.32E-03	3.00E-03	3.26E-02	2.70E-03	2.12E-03	5.41E-79	4.28E-03	1.52E-03	4.60E-04
MLH1_1_multinomial_train2.91	1.80E-143	2.10E-02	0.00E+00	3.13E-03	3.41E-02	4.32E-03	2.17E-03	2.36E-03	9.64E-03	7.30E-63	1.27E-37
MLH1_1_multinomial_train2.92	1.47E-130	2.20E-02	3.57E-16	2.64E-03	3.32E-02	2.06E-03	3.38E-03	1.58E-138	4.83E-03	1.48E-03	8.32E-04
MLH1_1_multinomial_train2.93	0.00E+00	2.08E-02	1.37E-64	3.08E-03	3.30E-02	2.90E-03	2.75E-03	0.00E+00	1.07E-02	3.66E-07	6.46E-102
MLH1_1_multinomial_train2.94	3.27E-148	2.10E-02	1.42E-22	3.01E-03	3.14E-02	3.83E-03	2.18E-03	0.00E+00	7.41E-03	7.35E-04	1.90E-03
MLH1_1_multinomial_train2.95	0.00E+00	2.14E-02	2.10E-03	3.47E-03	3.36E-02	3.96E-03	2.39E-03	2.86E-131	8.29E-03	2.82E-89	6.91E-124
MLH1_1_multinomial_train2.96	1.04E-19	2.27E-02	2.11E-157	2.35E-03	3.35E-02	3.22E-03	4.09E-03	3.10E-44	2.77E-18	2.12E-03	4.07E-04
MLH1_1_multinomial_train2.97	0.00E+00	2.02E-02	4.06E-04	9.74E-04	3.34E-02	2.10E-03	2.49E-03	0.00E+00	1.27E-02	0.00E+00	1.62E-82
MLH1_1_multinomial_train2.98	9.01E-147	2.16E-02	2.74E-45	2.82E-03	3.24E-02	2.54E-03	2.80E-03	1.73E-06	5.90E-03	4.96E-71	9.50E-04
MSH6_3_multinomial_train2	1.01E-01	1.00E-26	6.44E-02	1.00E-26	2.71E-02	7.62E-05	6.10E-04	1.31E-03	1.00E-26	5.06E-05	1.00E-26
MSH6_2_multinomial_train2	9.92E-02	1.00E-26	6.66E-02	1.00E-26	2.80E-02	5.14E-03	3.63E-03	7.78E-03	1.00E-26	1.31E-03	3.03E-03
MSH6_3_multinomial_train2.1	9.84E-02	1.00E-26	6.44E-02	2.84E-03	2.70E-02	1.00E-26	1.00E-26	1.00E-26	1.00E-26	1.65E-03	1.22E-04
MSH6_2_multinomial_train2.1	9.81E-02	1.00E-26	6.52E-02	2.00E-03	2.69E-02	6.88E-13	3.86E-03	1.58E-03	1.00E-26	3.45E-03	1.17E-03
MSH6_2_multinomial_train2.2	9.70E-02	1.00E-26	6.35E-02	3.30E-03	2.61E-02	1.00E-26	7.45E-04	1.00E-26	1.00E-26	2.93E-03	8.85E-04
MSH6_2_multinomial_train2.3	9.73E-02	1.00E-26	6.63E-02	2.68E-03	2.84E-02	1.02E-03	1.24E-03	2.67E-03	9.96E-27	2.75E-03	1.14E-03
MSH6_2_multinomial_train2.4	9.91E-02	1.00E-26	6.54E-02	2.57E-07	2.71E-02	3.56E-15	3.60E-03	3.60E-03	1.00E-26	1.56E-03	1.53E-03
MSH6_3_multinomial_train2.2	9.73E-02	1.00E-26	6.34E-02	1.00E-26	2.84E-02	3.88E-04	3.71E-04	1.00E-26	3.18E-03	4.91E-04	1.00E-26
MSH6_3_multinomial_train2.3	1.03E-01	1.00E-26	6.67E-02	1.00E-26	2.59E-02	1.14E-04	6.10E-13	1.00E-26	1.00E-26	2.20E-03	1.00E-26
MSH6_3_multinomial_train2.4	1.03E-01	1.00E-26	6.78E-02	1.00E-26	2.73E-02	1.08E-03	2.26E-03	1.13E-03	1.00E-26	1.00E-26	1.00E-26
MSH6_3_multinomial_train2.5	1.06E-01	1.00E-26	6.89E-02	4.96E-04	2.73E-02	8.82E-04	1.41E-03	1.00E-26	1.00E-26	1.00E-26	1.58E-04
MSH6_3_multinomial_train2.6	1.05E-01	1.00E-26	6.97E-02	1.67E-03	2.72E-02	1.63E-03	1.90E-03	1.00E-26	1.00E-26	1.00E-26	1.00E-26
MSH6_3_multinomial_train2.7	1.03E-01	1.00E-26	6.79E-02	9.32E-04	2.72E-02	1.54E-03	2.01E-03	1.00E-26	1.00E-26	1.00E-26	1.00E-26
MSH6_2_multinomial_train2.5	1.05E-01	1.00E-26	6.82E-02	1.33E-03	2.59E-02	8.68E-07	3.43E-03	1.00E-26	1.00E-26	2.40E-03	1.75E-03
MSH6_2_multinomial_train2.6	1.06E-01	1.00E-26	6.72E-02	5.77E-07	2.75E-02	4.26E-04	1.00E-26	1.00E-26	1.00E-26	1.03E-03	3.48E-04
MSH6_3_multinomial_train2.8	1.02E-01	1.00E-26	6.74E-02	1.00E-26	2.67E-02	1.76E-03	5.08E-05	9.99E-27	1.00E-26	9.42E-04	1.00E-26
MSH6_2_multinomial_train2.7	9.81E-02	1.00E-26	6.38E-02	1.00E-10	2.73E-02	2.33E-04	5.15E-03	1.88E-03	1.00E-26	4.14E-03	2.07E-03
MSH6_3_multinomial_train2.9	1.02E-01	1.00E-26	6.67E-02	1.00E-26	2.74E-02	1.00E-26	1.08E-04	1.00E-26	1.00E-26	1.00E-26	1.00E-26
MSH6_3_multinomial_train2.10	1.01E-01	1.00E-26	6.49E-02	4.44E-04	2.65E-02	1.91E-04	3.37E-04	1.00E-26	1.00E-26	1.22E-03	1.00E-26
MSH6_3_multinomial_train2.11	1.05E-01	1.00E-26	6.92E-02	1.99E-03	2.82E-02	7.13E-13	8.81E-04	1.00E-26	7.38E-16	1.19E-03	1.00E-26
MSH6_2_multinomial_train2.8	1.03E-01	1.00E-26	6.81E-02	1.52E-03	2.75E-02	1.85E-03	1.30E-03	4.58E-04	1.00E-26	3.24E-03	7.53E-04
MSH6_2_multinomial_train2.9	9.98E-02	1.00E-26	6.78E-02	1.87E-03	2.84E-02	1.34E-03	4.08E-03	4.21E-03	1.00E-26	2.07E-03	1.21E-03
MSH6_3_multinomial_train2.12	1.03E-01	1.00E-26	6.70E-02	4.65E-04	2.77E-02	1.07E-03	1.85E-03	1.00E-26	1.00E-26	1.00E-26	1.00E-26
MSH6_3_multinomial_train2.13	1.01E-01	1.00E-26	6.81E-02	5.91E-04	2.82E-02	4.72E-03	1.52E-03	4.26E-04	1.00E-26	1.37E-03	6.72E-04
MSH6_3_multinomial_train2.14	1.04E-01	1.00E-26	6.71E-02	1.00E-26	2.74E-02	1.54E-03	6.22E-04	1.00E-26	1.00E-26	1.12E-03	1.00E-26
MSH6_2_multinomial_train2.10	1.07E-01	1.00E-26	6.81E-02	1.00E-26	2.59E-02	1.57E-03	1.00E-26	4.31E-03	1.00E-26	1.74E-03	1.98E-03
MSH6_3_multinomial_train2.15	1.01E-01	1.00E-26	6.44E-02	1.00E-26	2.61E-02	1.00E-26	4.75E-08	1.00E-26	1.00E-26	1.00E-26	1.00E-26
MSH6_2_multinomial_train2.11	1.01E-01	1.00E-26	6.81E-02	1.00E-26	2.71E-02	8.51E-04	4.06E-03	4.11E-03	1.00E-26	1.43E-03	1.76E-03
MSH6_3_multinomial_train2.16	1.02E-01	1.00E-26	6.66E-02	1.06E-03	2.71E-02	6.91E-04	1.73E-03	1.00E-26	1.56E-14	8.56E-04	4.63E-04
MSH6_3_multinomial_train2.17	9.74E-02	1.00E-26	6.37E-02	4.06E-04	2.73E-02	5.80E-05	1.89E-03	3.98E-17	6.99E-16	2.23E-04	1.00E-26
MSH6_2_multinomial_train2.12	9.58E-02	1.00E-26	6.31E-02	1.00E-26	2.73E-02	1.93E-05	3.81E-03	4.38E-03	1.00E-26	1.50E-03	2.02E-03
MSH6_2_multinomial_train2.13	1.01E-01	1.00E-26	6.79E-02	9.07E-04	2.83E-02	1.94E-03	2.91E-22	5.85E-03	3.16E-05	3.71E-03	7.42E-04
MSH6_2_multinomial_train2.14	1.03E-01	1.00E-26	6.71E-02	1.00E-26	2.85E-02	6.71E-04	3.76E-03	4.00E-03	1.00E-26	1.93E-03	2.02E-03
MSH6_2_multinomial_train2.15	1.02E-01	1.00E-26	6.80E-02	1.98E-03	2.78E-02	1.12E-03	5.14E-03	6.57E-04	1.00E-26	3.94E-03	1.18E-03
MSH6_2_multinomial_train2.16	9.84E-02	1.00E-26	6.35E-02	3.20E-03	2.59E-02	3.95E-11	3.30E-04	1.00E-26	1.00E-26	4.24E-03	1.13E-03
MSH6_3_multinomial_train2.18	9.84E-02	1.00E-26	6.37E-02	3.37E-04	2.72E-02	2.40E-26	1.00E-26	1.00E-26	8.68E-23	7.12E-04	1.00E-26
MSH6_2_multinomial_train2.17	9.97E-02	1.00E-26	6.64E-02	1.80E-03	2.87E-02	1.00E-26	5.26E-03	5.95E-03	1.00E-26	1.77E-03	1.74E-03
MSH6_2_multinomial_train2.18	1.02E-01	1.00E-26	6.62E-02	2.91E-03	2.67E-02	4.37E-15	1.00E-26	1.00E-26	1.00E-26	4.72E-03	1.58E-03
MSH6_3_multinomial_train2.19	1.03E-01	1.00E-26	6.74E-02	1.00E-26	2.80E-02	5.70E-04	1.90E-03	8.78E-04	2.93E-03	1.00E-26	1.00E-26
MSH6_3_multinomial_train2.20	1.02E-01	1.00E-26	6.65E-02	1.67E-03	2.79E-02	1.00E-26	6.67E-04	1.00E-26	1.04E-15	1.00E-26	1.00E-26
MSH6_3_multinomial_train2.21	1.05E-01	1.00E-26	6.87E-02	1.00E-26	2.79E-02	7.33E-14	5.90E-04	1.00E-26	1.14E-03	1.00E-26	1.00E-26
MSH6_3_multinomial_train2.22	1.05E-01	1.00E-26	6.87E-02	1.00E-26	2.71E-02	2.55E-03	1.22E-03	2.41E-03	1.00E-26	3.62E-13	1.00E-26
MSH6_3_multinomial_train2.23	9.91E-02	1.00E-26	6.34E-02	1.00E-26	2.68E-02	2.41E-25	1.00E-26	1.00E-26	1.00E-26	1.00E-26	1.00E-26
MSH6_2_multinomial_train2.19	1.01E-01	1.00E-26	6.78E-02	1.00E-26	2.75E-02	1.22E-10	4.69E-03	7.55E-03	1.00E-26	1.02E-03	2.11E-03
MSH6_2_multinomial_train2.20	1.03E-01	1.00E-26	6.86E-02	6.31E-04	2.66E-02	2.64E-03	1.70E-03	3.34E-03	1.00E-26	1.49E-03	1.06E-03
MSH6_2_multinomial_train2.21	1.03E-01	1.00E-26	6.67E-02	9.99E-27	2.68E-02	1.00E-26	7.82E-03	1.00E-26	1.00E-26	5.94E-03	2.10E-03
MSH6_3_multinomial_train2.24	1.06E-01	1.00E-26	6.93E-02	1.00E-26	2.79E-02	1.53E-03	1.55E-03	1.00E-26	1.00E-26	1.00E-26	1.00E-26
MSH6_2_multinomial_train2.22	1.06E-01	1.00E-26	6.99E-02	1.00E-26	2.67E-02	3.04E-03	4.05E-03	2.46E-18	1.00E-26	2.38E-03	2.10E-03
MSH6_2_multinomial_train2.23	1.01E-01	1.00E-26	6.57E-02	5.94E-10	2.58E-02	1.00E-26	4.76E-03	1.00E-26	1.00E-26	2.90E-03	1.97E-03
MSH6_2_multinomial_train2.24	1.03E-01	1.00E-26	6.85E-02	1.00E-26	2.79E-02	1.20E-04	5.84E-03	1.14E-14	1.00E-26	4.26E-03	1.82E-03
MSH6_2_multinomial_train2.25	9.96E-02	1.00E-26	6.57E-02	6.65E-04	2.63E-02	1.00E-26	5.20E-03	6.26E-05	1.00E-26	2.97E-03	1.84E-03
MSH6_2_multinomial_train2.26	9.90E-02	1.00E-26	6.65E-02	1.00E-26	2.91E-02	6.29E-06	4.49E-03	9.52E-03	1.00E-26	1.54E-03	1.55E-03
MSH6_3_multinomial_train2.25	1.01E-01	1.00E-26	6.76E-02	1.00E-26	2.82E-02	3.51E-04	5.49E-17	1.00E-26	2.68E-03	2.38E-19	1.00E-26
MSH6_3_multinomial_train2.26	1.02E-01	1.00E-26	6.71E-02	2.38E-03	2.76E-02	7.49E-21	1.38E-05	1.00E-26	1.00E-26	2.33E-04	1.00E-26
MSH6_2_multinomial_train2.27	1.00E-01	1.00E-26	6.81E-02	1.81E-03	2.86E-02	2.12E-08	3.63E-05	3.83E-03	1.00E-26	1.86E-03	3.80E-04
MSH6_2_multinomial_train2.28	1.00E-01	1.00E-26	6.76E-02	2.02E-03	2.84E-02	2.74E-12	3.84E-03	3.28E-03	1.00E-26	2.17E-03	1.21E-03
MSH6_2_multinomial_train2.29	9.87E-02	1.00E-26	6.28E-02	1.56E-03	2.79E-02	4.49E-04	1.05E-03	1.00E-26	1.00E-26	1.00E-26	3.75E-04
MSH6_3_multinomial_train2.27	1.02E-01	1.00E-26	6.68E-02	4.18E-04	2.81E-02	4.02E-04	1.69E-03	2.91E-03	1.00E-26	1.00E-26	1.00E-26
MSH6_2_multinomial_train2.30	1.03E-01	1.00E-26	6.75E-02	1.00E-26	2.77E-02	7.03E-03	7.14E-04	1.68E-03	1.00E-26	6.73E-04	2.46E-03
MSH6_3_multinomial_train2.28	9.99E-02	1.00E-26	6.57E-02	1.00E-26	2.75E-02	1.30E-03	1.25E-10	4.18E-03	1.00E-26	3.09E-03	1.85E-03
MSH6_3_multinomial_train2.29	1.02E-01	1.00E-26	6.49E-02	1.00E-26	2.67E-02	2.02E-03	9.03E-07	1.00E-26	1.00E-26	2.17E-03	4.25E-04
MSH6_2_multinomial_train2.31	9.90E-02	1.00E-26	6.49E-02	1.57E-03	2.86E-02	1.12E-03	1.19E-04	2.02E-03	1.00E-26	2.36E-03	3.84E-04
MSH6_2_multinomial_train2.32	9.71E-02	1.00E-26	6.55E-02	8.37E-16	2.80E-02	8.21E-04	6.81E-03	1.00E-26	1.00E-26	5.37E-03	2.04E-03
MSH6_2_multinomial_train2.33	1.04E-01	1.00E-26	6.73E-02	6.19E-04	2.61E-02	7.75E-04	3.20E-03	1.00E-26	1.00E-26	1.27E-03	1.34E-03
MSH6_3_multinomial_train2.30	9.80E-02	1.00E-26	6.32E-02	1.38E-03	2.78E-02	1.47E-21	1.16E-03	1.00E-26	1.00E-26	6.07E-04	1.00E-26
MSH6_3_multinomial_train2.31	1.03E-01	1.00E-26	6.67E-02	8.02E-05	2.63E-02	1.00E-26	9.42E-04	1.00E-26	1.00E-26	1.00E-26	1.00E-26
MSH6_2_multinomial_train2.34	1.06E-01	1.00E-26	6.80E-02	1.05E-03	2.58E-02	4.57E-03	1.29E-12	3.52E-03	1.00E-26	3.59E-03	3.54E-03
MSH6_2_multinomial_train2.35	1.01E-01	1.00E-26	6.86E-02	9.98E-27	2.78E-02	7.60E-04	3.84E-03	4.26E-03	2.20E-23	2.44E-03	1.18E-03
MSH6_3_multinomial_train2.32	9.70E-02	1.00E-26	6.17E-02	1.00E-26	2.65E-02	1.00E-26	8.78E-04	1.00E-26	1.00E-26	1.00E-26	1.00E-26
MSH6_3_multinomial_train2.33	1.06E-01	1.00E-26	6.85E-02	1.00E-26	2.70E-02	1.13E-03	2.31E-04	1.00E-26	1.00E-26	4.89E-18	1.00E-26
MSH6_3_multinomial_train2.34	1.02E-01	1.00E-26	6.58E-02	1.00E-26	2.68E-02	3.31E-04	5.49E-04	1.12E-04	1.00E-26	1.00E-26	1.00E-26
MSH6_3_multinomial_train2.35	1.00E-01	1.00E-26	6.55E-02	3.30E-04	2.74E-02	8.87E-22	6.64E-04	1.00E-26	9.99E-27	5.55E-04	1.00E-26
MSH6_2_multinomial_train2.36	1.05E-01	1.00E-26	6.74E-02	2.45E-03	2.56E-02	1.70E-03	5.05E-03	9.02E-04	1.00E-26	4.52E-03	1.90E-03
MSH6_3_multinomial_train2.36	1.02E-01	1.00E-26	6.64E-02	1.00E-26	2.60E-02	7.95E-04	2.81E-04	1.00E-26	1.00E-26	9.98E-07	1.00E-26
MSH6_3_multinomial_train2.37	1.03E-01	1.00E-26	6.63E-02	1.00E-26	2.75E-02	1.00E-26	1.00E-26	1.00E-26	1.00E-26	5.86E-08	1.00E-26
MSH6_3_multinomial_train2.38	1.04E-01	1.00E-26	6.86E-02	1.00E-26	2.69E-02	4.08E-03	6.02E-04	3.90E-05	1.00E-26	1.89E-15	1.62E-04
MSH6_3_multinomial_train2.39	1.05E-01	1.00E-26	6.84E-02	1.99E-04	2.70E-02	1.50E-10	8.17E-04	1.00E-26	1.00E-26	4.35E-04	1.00E-26
MSH6_3_multinomial_train2.40	1.03E-01	1.00E-26	6.80E-02	1.73E-03	2.76E-02	1.05E-03	1.13E-03	6.44E-04	1.00E-26	1.81E-05	1.00E-26
MSH6_3_multinomial_train2.41	1.03E-01	1.00E-26	6.73E-02	6.86E-04	2.75E-02	1.00E-26	1.00E-26	1.00E-26	3.48E-17	1.01E-03	1.00E-26
MSH6_2_multinomial_train2.37	1.05E-01	1.00E-26	6.82E-02	2.86E-03	2.67E-02	1.00E-26	1.00E-26	1.00E-26	1.00E-26	2.48E-03	8.06E-24
MSH6_3_multinomial_train2.42	1.03E-01	1.00E-26	6.68E-02	1.00E-26	2.82E-02	8.52E-04	8.26E-04	1.00E-26	1.00E-26	2.49E-03	1.00E-26
MSH6_3_multinomial_train2.43	1.06E-01	1.00E-26	6.84E-02	1.00E-26	2.71E-02	1.61E-03	1.54E-06	1.00E-26	5.93E-20	6.65E-04	1.00E-26
MSH6_2_multinomial_train2.38	1.04E-01	1.00E-26	6.83E-02	1.90E-03	2.83E-02	1.77E-17	2.72E-04	1.00E-26	1.00E-26	1.73E-03	1.00E-26
MSH6_2_multinomial_train2.39	1.01E-01	1.00E-26	6.72E-02	2.08E-20	2.80E-02	5.27E-04	1.82E-03	3.89E-03	1.00E-26	1.71E-03	8.63E-04
MSH6_2_multinomial_train2.40	9.78E-02	1.00E-26	6.55E-02	1.23E-03	2.76E-02	1.54E-03	3.10E-03	3.49E-03	1.00E-26	2.22E-03	1.34E-03
MSH6_2_multinomial_train2.41	1.06E-01	1.00E-26	6.89E-02	1.00E-26	2.50E-02	1.00E-26	5.13E-03	1.00E-26	1.00E-26	3.57E-03	2.26E-03
MSH6_3_multinomial_train2.44	1.02E-01	1.00E-26	6.76E-02	1.36E-03	2.84E-02	8.26E-04	2.22E-03	1.00E-26	2.70E-10	1.00E-26	1.00E-26
MSH6_2_multinomial_train2.42	1.01E-01	1.00E-26	6.78E-02	2.59E-03	2.83E-02	6.28E-10	4.65E-03	1.61E-03	1.00E-26	3.91E-03	1.24E-03
MSH6_3_multinomial_train2.45	1.03E-01	1.00E-26	6.90E-02	1.00E-26	2.72E-02	2.29E-03	1.00E-26	3.78E-03	1.00E-26	1.41E-03	1.00E-26
MSH6_3_multinomial_train2.46	1.02E-01	1.00E-26	6.62E-02	1.54E-03	2.53E-02	1.00E-26	1.00E-26	1.00E-26	1.00E-26	8.12E-04	1.00E-26
MSH6_2_multinomial_train2.43	1.05E-01	1.00E-26	6.81E-02	8.61E-04	2.81E-02	3.38E-03	1.59E-03	1.30E-04	1.00E-26	1.21E-03	6.35E-04
MSH6_2_multinomial_train2.44	1.03E-01	1.00E-26	6.81E-02	2.89E-03	2.75E-02	2.60E-06	1.00E-26	1.00E-26	7.00E-11	5.52E-03	4.82E-04
MSH6_3_multinomial_train2.47	1.04E-01	1.00E-26	6.85E-02	1.52E-03	2.78E-02	4.71E-04	4.46E-04	1.00E-26	4.68E-12	1.98E-03	1.00E-26
MSH6_2_multinomial_train2.45	9.85E-02	1.00E-26	6.62E-02	1.80E-03	2.77E-02	1.39E-24	9.52E-04	7.50E-03	1.00E-26	9.18E-04	1.17E-03
MSH6_2_multinomial_train2.46	1.04E-01	1.00E-26	6.88E-02	1.00E-26	2.65E-02	5.61E-17	4.23E-03	2.34E-03	1.00E-26	2.48E-03	1.67E-03
MSH6_3_multinomial_train2.48	1.03E-01	1.00E-26	6.64E-02	1.00E-26	2.65E-02	3.49E-06	1.00E-26	1.00E-26	1.00E-26	1.02E-03	1.00E-26
