Samples	SBS96A	SBS96B	SBS96C	SBS96D
ATP2B4_2_multinomial_train2.44	6.73E-02	1.08E-01	6.72E-02	1.10E-01
ATP2B4_2_multinomial_train2.45	6.40E-02	1.02E-01	6.62E-02	1.01E-01
ATP2B4_2_multinomial_train2.46	6.52E-02	1.00E-01	6.25E-02	9.96E-02
ATP2B4_3_multinomial_train2.50	6.53E-02	1.05E-01	6.51E-02	9.94E-02
MLH1_1_multinomial_train2	1.26E-01	1.50E-26	3.59E-03	1.01E-01
MLH1_1_multinomial_train2.1	1.20E-01	6.14E-03	2.40E-03	9.92E-02
MLH1_1_multinomial_train2.2	1.20E-01	3.38E-03	3.38E-03	9.80E-02
MLH1_1_multinomial_train2.3	1.30E-01	3.05E-03	1.97E-03	1.04E-01
MLH1_1_multinomial_train2.4	1.23E-01	3.42E-03	3.11E-03	9.99E-02
MLH1_1_multinomial_train2.5	1.28E-01	6.73E-04	3.73E-03	1.01E-01
MLH1_1_multinomial_train2.6	1.25E-01	4.46E-03	1.82E-03	1.02E-01
MLH1_1_multinomial_train2.7	1.27E-01	1.51E-26	3.20E-03	1.01E-01
MLH1_1_multinomial_train2.8	1.27E-01	2.70E-03	3.59E-03	1.02E-01
MLH1_1_multinomial_train2.9	1.29E-01	3.88E-08	3.75E-03	1.02E-01
MLH1_1_multinomial_train2.10	1.23E-01	1.54E-03	4.06E-03	9.92E-02
MLH1_1_multinomial_train2.11	1.23E-01	1.05E-03	4.95E-03	9.86E-02
MLH1_1_multinomial_train2.12	1.23E-01	4.40E-03	3.48E-03	1.00E-01
MLH1_1_multinomial_train2.13	1.22E-01	3.85E-03	2.42E-03	9.95E-02
MLH1_1_multinomial_train2.14	1.26E-01	1.51E-26	4.17E-03	9.98E-02
MLH1_1_multinomial_train2.15	1.21E-01	3.80E-03	2.46E-03	9.92E-02
MLH1_1_multinomial_train2.16	1.25E-01	4.36E-03	2.68E-03	1.01E-01
MLH1_1_multinomial_train2.17	1.28E-01	1.50E-26	4.09E-03	1.01E-01
MLH1_1_multinomial_train2.18	1.22E-01	7.69E-03	1.68E-03	1.00E-01
MLH1_1_multinomial_train2.19	1.20E-01	5.60E-03	3.97E-03	9.90E-02
MLH1_1_multinomial_train2.20	1.23E-01	2.31E-03	4.98E-03	9.99E-02
MLH1_1_multinomial_train2.21	1.26E-01	1.50E-26	4.19E-03	1.00E-01
MLH1_1_multinomial_train2.22	1.26E-01	1.51E-26	3.05E-03	9.96E-02
MLH1_1_multinomial_train2.23	1.23E-01	2.51E-03	4.54E-03	9.97E-02
MLH1_1_multinomial_train2.24	1.27E-01	2.59E-16	3.44E-03	1.00E-01
MLH1_1_multinomial_train2.25	1.26E-01	3.09E-03	2.74E-03	1.01E-01
MLH1_1_multinomial_train2.26	1.24E-01	4.95E-03	1.96E-03	1.01E-01
MLH1_1_multinomial_train2.27	1.25E-01	1.48E-26	4.97E-03	1.01E-01
MLH1_1_multinomial_train2.28	1.25E-01	4.16E-03	2.91E-03	1.01E-01
MLH1_1_multinomial_train2.29	1.24E-01	4.47E-03	3.79E-03	1.01E-01
MLH1_1_multinomial_train2.30	1.26E-01	2.34E-03	2.67E-03	1.01E-01
MLH1_1_multinomial_train2.31	1.29E-01	1.50E-26	4.42E-03	1.02E-01
MLH1_1_multinomial_train2.32	1.23E-01	2.53E-23	4.26E-03	9.93E-02
MLH1_1_multinomial_train2.33	1.25E-01	1.95E-03	3.95E-03	1.01E-01
MLH1_1_multinomial_train2.34	1.30E-01	1.51E-26	3.95E-03	1.02E-01
MLH1_1_multinomial_train2.35	1.24E-01	1.56E-03	3.13E-03	9.95E-02
MLH1_1_multinomial_train2.36	1.27E-01	3.28E-03	2.75E-03	1.02E-01
MLH1_1_multinomial_train2.37	1.23E-01	4.60E-18	4.04E-03	9.95E-02
MLH1_1_multinomial_train2.38	1.29E-01	1.51E-26	3.13E-03	1.02E-01
MLH1_1_multinomial_train2.39	1.26E-01	7.22E-04	3.75E-03	1.01E-01
MLH1_1_multinomial_train2.40	1.27E-01	1.51E-26	4.52E-03	1.01E-01
MLH1_1_multinomial_train2.41	1.24E-01	1.47E-26	3.73E-03	9.95E-02
MLH1_1_multinomial_train2.42	1.26E-01	1.50E-26	4.33E-03	1.01E-01
MLH1_1_multinomial_train2.43	1.22E-01	1.64E-03	3.39E-03	9.89E-02
MLH1_1_multinomial_train2.44	1.28E-01	1.51E-26	3.83E-03	1.01E-01
MLH1_1_multinomial_train2.45	1.25E-01	3.38E-04	3.70E-03	9.99E-02
MLH1_1_multinomial_train2.46	1.26E-01	1.48E-26	4.51E-03	1.00E-01
MLH1_1_multinomial_train2.47	1.30E-01	1.51E-26	2.97E-03	1.02E-01
MLH1_1_multinomial_train2.48	1.25E-01	1.51E-26	4.08E-03	1.00E-01
MLH1_1_multinomial_train2.49	1.26E-01	1.86E-03	3.27E-03	1.01E-01
MLH1_1_multinomial_train2.50	1.30E-01	1.51E-26	4.62E-03	1.03E-01
MLH1_1_multinomial_train2.51	1.22E-01	4.04E-03	2.47E-03	9.97E-02
MLH1_1_multinomial_train2.52	1.29E-01	2.23E-03	2.69E-03	1.02E-01
MLH1_1_multinomial_train2.53	1.24E-01	1.93E-03	3.89E-03	1.00E-01
MLH1_1_multinomial_train2.54	1.26E-01	1.12E-03	3.46E-03	1.00E-01
MLH1_1_multinomial_train2.55	1.23E-01	6.11E-03	2.12E-03	1.00E-01
MLH1_1_multinomial_train2.56	1.25E-01	6.91E-03	1.34E-03	1.02E-01
MLH1_1_multinomial_train2.57	1.30E-01	1.73E-03	3.34E-03	1.02E-01
MLH1_1_multinomial_train2.58	1.28E-01	1.85E-03	3.18E-03	1.02E-01
MLH1_1_multinomial_train2.59	1.24E-01	3.89E-04	3.68E-03	9.88E-02
MLH1_1_multinomial_train2.60	1.24E-01	1.50E-26	5.00E-03	9.96E-02
MLH1_1_multinomial_train2.61	1.27E-01	1.72E-19	3.43E-03	1.01E-01
MLH1_1_multinomial_train2.62	1.27E-01	2.22E-03	2.68E-03	1.02E-01
MLH1_1_multinomial_train2.63	1.23E-01	4.49E-03	1.87E-03	1.01E-01
MLH1_1_multinomial_train2.64	1.20E-01	4.10E-03	4.43E-03	9.86E-02
MLH1_1_multinomial_train2.65	1.28E-01	2.96E-03	3.00E-03	1.03E-01
MLH1_1_multinomial_train2.66	1.27E-01	2.25E-03	3.49E-03	1.02E-01
MLH1_1_multinomial_train2.67	1.25E-01	3.18E-03	1.81E-03	1.01E-01
MLH1_1_multinomial_train2.68	1.26E-01	1.50E-26	3.94E-03	1.01E-01
MLH1_1_multinomial_train2.69	1.24E-01	3.29E-03	3.13E-03	1.01E-01
MLH1_1_multinomial_train2.70	1.23E-01	2.45E-03	2.85E-03	9.95E-02
MLH1_1_multinomial_train2.71	1.21E-01	3.34E-03	1.86E-03	9.91E-02
MLH1_1_multinomial_train2.72	1.26E-01	1.78E-03	3.63E-03	1.01E-01
MLH1_1_multinomial_train2.73	1.27E-01	6.52E-04	5.11E-03	1.01E-01
MLH1_1_multinomial_train2.74	1.25E-01	9.78E-04	2.94E-03	9.96E-02
MLH1_1_multinomial_train2.75	1.26E-01	1.51E-26	3.89E-03	9.99E-02
MLH1_1_multinomial_train2.76	1.24E-01	3.93E-03	3.14E-03	1.01E-01
MLH1_1_multinomial_train2.77	1.27E-01	2.97E-03	2.50E-03	1.02E-01
MLH1_1_multinomial_train2.78	1.25E-01	1.50E-26	4.60E-03	9.94E-02
MLH1_1_multinomial_train2.79	1.24E-01	2.93E-03	1.13E-03	1.01E-01
MLH1_1_multinomial_train2.80	1.29E-01	4.82E-04	3.79E-03	1.02E-01
MLH1_1_multinomial_train2.81	1.26E-01	3.95E-03	1.99E-03	1.02E-01
MLH1_1_multinomial_train2.82	1.26E-01	3.76E-03	2.49E-03	1.01E-01
MLH1_1_multinomial_train2.83	1.25E-01	4.66E-03	2.16E-03	1.01E-01
MLH1_1_multinomial_train2.84	1.24E-01	1.99E-03	3.18E-03	9.99E-02
MLH1_1_multinomial_train2.85	1.23E-01	1.84E-10	4.34E-03	9.87E-02
MLH1_1_multinomial_train2.86	1.30E-01	1.97E-16	3.89E-03	1.03E-01
MLH1_1_multinomial_train2.87	1.25E-01	2.12E-03	3.51E-03	1.01E-01
MLH1_1_multinomial_train2.88	1.27E-01	2.51E-03	2.67E-03	1.02E-01
MLH1_1_multinomial_train2.89	1.24E-01	1.61E-03	3.47E-03	9.97E-02
MLH1_1_multinomial_train2.90	1.25E-01	1.50E-26	4.01E-03	1.00E-01
MLH1_1_multinomial_train2.91	1.25E-01	3.70E-03	3.18E-03	1.01E-01
MLH1_1_multinomial_train2.92	1.27E-01	1.50E-26	4.00E-03	1.01E-01
MLH1_1_multinomial_train2.93	1.23E-01	1.81E-03	3.46E-03	9.93E-02
MLH1_1_multinomial_train2.94	1.26E-01	4.38E-03	2.87E-03	1.02E-01
MLH1_1_multinomial_train2.95	1.26E-01	8.00E-11	4.18E-03	1.00E-01
MLH1_1_multinomial_train2.96	1.33E-01	1.51E-26	4.09E-03	1.05E-01
MLH1_1_multinomial_train2.97	1.21E-01	1.39E-04	3.02E-03	9.79E-02
MLH1_1_multinomial_train2.98	1.26E-01	1.34E-03	2.65E-03	1.01E-01
MSH6_3_multinomial_train2	1.45E-01	1.33E-26	4.33E-03	1.49E-14
MSH6_2_multinomial_train2	1.38E-01	2.77E-03	6.86E-03	6.71E-03
MSH6_3_multinomial_train2.1	1.41E-01	1.33E-26	6.96E-03	1.33E-26
MSH6_2_multinomial_train2.1	1.37E-01	1.33E-26	7.93E-03	4.29E-03
MSH6_2_multinomial_train2.2	1.40E-01	1.33E-26	8.01E-03	1.33E-26
MSH6_2_multinomial_train2.3	1.36E-01	1.33E-26	8.69E-03	5.02E-03
MSH6_2_multinomial_train2.4	1.41E-01	1.33E-26	6.81E-03	3.59E-03
MSH6_3_multinomial_train2.2	1.42E-01	1.33E-26	3.98E-03	1.33E-26
MSH6_3_multinomial_train2.3	1.45E-01	1.33E-26	4.11E-03	1.33E-26
MSH6_3_multinomial_train2.4	1.44E-01	1.33E-26	4.05E-03	1.33E-26
MSH6_3_multinomial_train2.5	1.46E-01	1.33E-26	4.53E-03	1.33E-26
MSH6_3_multinomial_train2.6	1.45E-01	1.33E-26	5.63E-03	1.33E-26
MSH6_3_multinomial_train2.7	1.45E-01	1.33E-26	4.98E-03	1.33E-26
MSH6_2_multinomial_train2.5	1.46E-01	1.33E-26	6.32E-03	6.33E-04
MSH6_2_multinomial_train2.6	1.49E-01	1.33E-26	3.94E-03	1.33E-26
MSH6_3_multinomial_train2.8	1.44E-01	1.33E-26	4.31E-03	1.33E-26
MSH6_2_multinomial_train2.7	1.39E-01	1.33E-26	7.93E-03	4.75E-03
MSH6_3_multinomial_train2.9	1.45E-01	1.33E-26	1.33E-26	1.53E-26
MSH6_3_multinomial_train2.10	1.45E-01	1.33E-26	4.58E-03	1.33E-26
MSH6_3_multinomial_train2.11	1.44E-01	1.33E-26	6.01E-03	1.33E-26
MSH6_2_multinomial_train2.8	1.43E-01	1.33E-26	6.64E-03	1.46E-03
MSH6_2_multinomial_train2.9	1.38E-01	1.33E-26	7.45E-03	4.03E-03
MSH6_3_multinomial_train2.12	1.45E-01	1.33E-26	4.33E-03	1.33E-26
MSH6_3_multinomial_train2.13	1.42E-01	8.28E-18	6.29E-03	1.92E-03
MSH6_3_multinomial_train2.14	1.47E-01	1.33E-26	3.39E-03	1.33E-26
MSH6_2_multinomial_train2.10	1.48E-01	1.33E-26	5.41E-03	5.30E-04
MSH6_3_multinomial_train2.15	1.44E-01	1.33E-26	3.47E-03	1.33E-26
MSH6_2_multinomial_train2.11	1.40E-01	1.33E-26	6.76E-03	4.32E-03
MSH6_3_multinomial_train2.16	1.44E-01	1.33E-26	5.39E-03	1.15E-25
MSH6_3_multinomial_train2.17	1.40E-01	1.33E-26	4.78E-03	1.80E-18
MSH6_2_multinomial_train2.12	1.37E-01	1.33E-26	7.16E-03	5.04E-03
MSH6_2_multinomial_train2.13	1.40E-01	1.33E-26	7.54E-03	3.54E-03
MSH6_2_multinomial_train2.14	1.43E-01	1.33E-26	6.81E-03	3.66E-03
MSH6_2_multinomial_train2.15	1.40E-01	1.33E-26	7.66E-03	3.90E-03
MSH6_2_multinomial_train2.16	1.41E-01	1.33E-26	7.18E-03	1.33E-26
MSH6_3_multinomial_train2.18	1.42E-01	1.33E-26	4.43E-03	1.33E-26
MSH6_2_multinomial_train2.17	1.38E-01	1.33E-26	8.64E-03	6.02E-03
MSH6_2_multinomial_train2.18	1.43E-01	1.33E-26	6.75E-03	1.33E-26
MSH6_3_multinomial_train2.19	1.45E-01	1.33E-26	4.28E-03	3.26E-15
MSH6_3_multinomial_train2.20	1.43E-01	1.33E-26	5.56E-03	1.33E-26
MSH6_3_multinomial_train2.21	1.45E-01	1.33E-26	3.96E-03	1.33E-26
MSH6_3_multinomial_train2.22	1.46E-01	1.33E-26	4.78E-03	1.36E-05
MSH6_3_multinomial_train2.23	1.44E-01	1.25E-03	1.33E-26	1.33E-26
MSH6_2_multinomial_train2.19	1.40E-01	1.33E-26	7.32E-03	5.30E-03
MSH6_2_multinomial_train2.20	1.42E-01	1.33E-26	6.36E-03	2.11E-03
MSH6_2_multinomial_train2.21	1.41E-01	1.33E-26	8.57E-03	4.87E-03
MSH6_3_multinomial_train2.24	1.46E-01	1.33E-26	4.62E-03	1.33E-26
MSH6_2_multinomial_train2.22	1.46E-01	1.33E-26	5.66E-03	1.48E-03
MSH6_2_multinomial_train2.23	1.43E-01	1.33E-26	6.46E-03	1.39E-03
MSH6_2_multinomial_train2.24	1.41E-01	1.33E-26	7.19E-03	3.54E-03
MSH6_2_multinomial_train2.25	1.40E-01	1.33E-26	7.70E-03	4.41E-03
MSH6_2_multinomial_train2.26	1.39E-01	1.33E-26	8.52E-03	6.29E-03
MSH6_3_multinomial_train2.25	1.45E-01	1.33E-26	3.24E-03	1.33E-26
MSH6_3_multinomial_train2.26	1.43E-01	1.33E-26	6.49E-03	1.33E-26
MSH6_2_multinomial_train2.27	1.39E-01	1.33E-26	6.87E-03	2.55E-03
MSH6_2_multinomial_train2.28	1.38E-01	1.33E-26	7.28E-03	4.01E-03
MSH6_2_multinomial_train2.29	1.44E-01	1.33E-26	5.19E-03	1.33E-26
MSH6_3_multinomial_train2.27	1.43E-01	1.33E-26	5.28E-03	4.32E-05
MSH6_2_multinomial_train2.30	1.45E-01	1.94E-03	4.86E-03	1.62E-03
MSH6_3_multinomial_train2.28	1.43E-01	1.33E-26	5.94E-03	8.28E-06
MSH6_3_multinomial_train2.29	1.47E-01	1.33E-26	4.50E-03	1.74E-26
MSH6_2_multinomial_train2.31	1.42E-01	1.33E-26	6.43E-03	1.31E-03
MSH6_2_multinomial_train2.32	1.37E-01	3.58E-18	7.91E-03	4.62E-03
MSH6_2_multinomial_train2.33	1.45E-01	1.33E-26	5.74E-03	1.34E-06
MSH6_3_multinomial_train2.30	1.42E-01	1.33E-26	5.39E-03	1.33E-26
MSH6_3_multinomial_train2.31	1.44E-01	1.33E-26	4.03E-03	1.33E-26
MSH6_2_multinomial_train2.34	1.47E-01	3.16E-18	7.43E-03	2.66E-03
MSH6_2_multinomial_train2.35	1.39E-01	1.33E-26	7.34E-03	4.02E-03
MSH6_3_multinomial_train2.32	1.42E-01	1.33E-26	4.10E-03	1.33E-26
MSH6_3_multinomial_train2.33	1.47E-01	1.33E-26	3.71E-03	1.33E-26
MSH6_3_multinomial_train2.34	1.44E-01	1.33E-26	3.95E-03	1.33E-26
MSH6_3_multinomial_train2.35	1.43E-01	1.33E-26	4.49E-03	1.33E-26
MSH6_2_multinomial_train2.36	1.44E-01	1.33E-26	8.49E-03	4.29E-03
MSH6_3_multinomial_train2.36	1.45E-01	2.95E-03	1.33E-26	1.33E-26
MSH6_3_multinomial_train2.37	1.46E-01	3.13E-07	1.33E-26	1.33E-26
MSH6_3_multinomial_train2.38	1.47E-01	7.21E-20	4.50E-03	1.33E-26
MSH6_3_multinomial_train2.39	1.46E-01	1.33E-26	4.24E-03	1.33E-26
MSH6_3_multinomial_train2.40	1.44E-01	1.33E-26	6.03E-03	8.76E-10
MSH6_3_multinomial_train2.41	1.44E-01	1.33E-26	4.56E-03	1.33E-26
MSH6_2_multinomial_train2.37	1.45E-01	1.33E-26	6.90E-03	1.33E-26
MSH6_3_multinomial_train2.42	1.45E-01	1.33E-26	3.83E-03	1.33E-26
MSH6_3_multinomial_train2.43	1.47E-01	1.33E-26	3.93E-03	1.33E-26
MSH6_2_multinomial_train2.38	1.44E-01	1.33E-26	5.88E-03	1.33E-26
MSH6_2_multinomial_train2.39	1.40E-01	1.33E-26	6.32E-03	2.57E-03
MSH6_2_multinomial_train2.40	1.38E-01	1.33E-26	6.77E-03	3.57E-03
MSH6_2_multinomial_train2.41	1.46E-01	1.33E-26	6.74E-03	2.38E-03
MSH6_3_multinomial_train2.44	1.43E-01	1.33E-26	5.22E-03	1.33E-26
MSH6_2_multinomial_train2.42	1.39E-01	1.33E-26	7.79E-03	3.92E-03
MSH6_3_multinomial_train2.45	1.44E-01	1.33E-26	5.28E-03	8.13E-04
MSH6_3_multinomial_train2.46	1.43E-01	1.53E-26	5.45E-03	1.33E-26
MSH6_2_multinomial_train2.43	1.47E-01	1.33E-26	5.57E-03	8.01E-18
MSH6_2_multinomial_train2.44	1.43E-01	1.33E-26	6.75E-03	1.33E-26
MSH6_3_multinomial_train2.47	1.44E-01	1.33E-26	5.28E-03	1.33E-26
MSH6_2_multinomial_train2.45	1.38E-01	1.33E-26	7.64E-03	4.87E-03
MSH6_2_multinomial_train2.46	1.43E-01	1.33E-26	6.58E-03	2.74E-03
MSH6_3_multinomial_train2.48	1.46E-01	2.10E-03	1.33E-26	1.33E-26
MSH6_2_multinomial_train2.47	1.46E-01	1.33E-26	7.14E-03	1.76E-03
MSH6_3_multinomial_train2.49	1.46E-01	1.33E-26	5.18E-03	1.33E-26
PMS1_1_multinomial_train2	9.06E-02	5.48E-02	1.48E-01	1.12E-01
PMS1_1_multinomial_train2.1	7.89E-02	4.72E-02	1.44E-01	9.29E-02
PMS1_1_multinomial_train2.2	9.93E-02	5.54E-02	1.54E-01	1.20E-01
PMS1_1_multinomial_train2.3	9.59E-02	5.53E-02	1.53E-01	1.17E-01
PMS1_1_multinomial_train2.4	1.02E-01	5.69E-02	1.56E-01	1.18E-01
PMS1_1_multinomial_train2.5	9.99E-02	5.30E-02	1.55E-01	1.23E-01
PMS1_1_multinomial_train2.6	9.54E-02	5.48E-02	1.55E-01	1.16E-01
PMS1_1_multinomial_train2.7	8.43E-02	5.44E-02	1.52E-01	1.12E-01
PMS1_1_multinomial_train2.8	1.00E-01	5.13E-02	1.54E-01	1.22E-01
PMS1_1_multinomial_train2.9	9.18E-02	5.32E-02	1.49E-01	1.12E-01
PMS1_1_multinomial_train2.10	1.02E-01	5.71E-02	1.47E-01	1.17E-01
PMS1_1_multinomial_train2.11	8.88E-02	5.40E-02	1.54E-01	1.15E-01
PMS1_1_multinomial_train2.12	9.56E-02	5.28E-02	1.58E-01	1.10E-01
PMS1_1_multinomial_train2.13	8.95E-02	5.18E-02	1.51E-01	1.10E-01
PMS1_1_multinomial_train2.14	8.75E-02	5.51E-02	1.55E-01	1.05E-01
PMS1_1_multinomial_train2.15	1.10E-01	5.84E-02	1.59E-01	1.29E-01
PMS1_1_multinomial_train2.16	9.83E-02	5.39E-02	1.60E-01	1.14E-01
PMS1_1_multinomial_train2.17	8.36E-02	4.88E-02	1.46E-01	1.02E-01
PMS1_1_multinomial_train2.18	7.87E-02	5.14E-02	1.44E-01	9.58E-02
PMS1_1_multinomial_train2.19	9.48E-02	5.66E-02	1.53E-01	1.17E-01
PMS1_1_multinomial_train2.20	8.73E-02	5.19E-02	1.47E-01	1.10E-01
PMS1_1_multinomial_train2.21	1.07E-01	5.51E-02	1.58E-01	1.30E-01
PMS1_1_multinomial_train2.22	8.71E-02	5.39E-02	1.52E-01	1.18E-01
PMS1_1_multinomial_train2.23	8.62E-02	5.12E-02	1.51E-01	1.04E-01
PMS1_1_multinomial_train2.24	9.73E-02	5.78E-02	1.66E-01	1.13E-01
PMS1_1_multinomial_train2.25	9.37E-02	5.23E-02	1.51E-01	1.19E-01
PMS1_1_multinomial_train2.26	9.90E-02	5.42E-02	1.52E-01	1.16E-01
PMS1_1_multinomial_train2.27	9.45E-02	5.68E-02	1.45E-01	1.09E-01
PMS1_1_multinomial_train2.28	9.26E-02	5.36E-02	1.52E-01	1.12E-01
PMS1_1_multinomial_train2.29	9.79E-02	5.69E-02	1.54E-01	1.16E-01
PMS1_1_multinomial_train2.30	8.79E-02	5.53E-02	1.56E-01	1.15E-01
PMS1_1_multinomial_train2.31	8.22E-02	5.44E-02	1.45E-01	9.95E-02
PMS1_1_multinomial_train2.32	9.20E-02	5.40E-02	1.52E-01	1.14E-01
PMS1_1_multinomial_train2.33	1.03E-01	5.75E-02	1.56E-01	1.23E-01
PMS1_1_multinomial_train2.34	1.00E-01	5.67E-02	1.55E-01	1.19E-01
PMS1_1_multinomial_train2.35	9.79E-02	5.71E-02	1.54E-01	1.15E-01
PMS1_1_multinomial_train2.36	9.05E-02	5.09E-02	1.51E-01	1.11E-01
PMS1_1_multinomial_train2.37	9.26E-02	5.45E-02	1.70E-01	1.07E-01
PMS1_1_multinomial_train2.38	9.79E-02	5.11E-02	1.55E-01	1.21E-01
PMS1_1_multinomial_train2.39	9.57E-02	5.72E-02	1.53E-01	1.16E-01
PMS1_1_multinomial_train2.40	9.43E-02	5.41E-02	1.53E-01	1.13E-01
PMS1_1_multinomial_train2.41	9.79E-02	5.61E-02	1.58E-01	1.12E-01
PMS1_1_multinomial_train2.42	8.56E-02	5.16E-02	1.43E-01	1.04E-01
PMS1_1_multinomial_train2.43	9.97E-02	5.35E-02	1.55E-01	1.19E-01
PMS1_1_multinomial_train2.44	8.55E-02	5.43E-02	1.53E-01	1.21E-01
PMS1_1_multinomial_train2.45	7.57E-02	4.97E-02	1.42E-01	8.91E-02
PMS1_1_multinomial_train2.46	9.59E-02	5.57E-02	1.55E-01	1.10E-01
PMS1_1_multinomial_train2.47	8.70E-02	5.11E-02	1.49E-01	1.06E-01
PMS1_1_multinomial_train2.48	9.67E-02	5.43E-02	1.56E-01	1.15E-01
PMS1_1_multinomial_train2.49	9.82E-02	5.85E-02	1.54E-01	1.16E-01
PMS1_1_multinomial_train2.50	8.77E-02	5.53E-02	1.50E-01	1.07E-01
PMS1_1_multinomial_train2.51	1.06E-01	5.96E-02	1.56E-01	1.21E-01
PMS1_1_multinomial_train2.52	8.71E-02	4.99E-02	1.50E-01	1.04E-01
PMS1_1_multinomial_train2.53	1.04E-01	6.02E-02	1.60E-01	1.20E-01
PMS1_1_multinomial_train2.54	8.61E-02	5.52E-02	1.53E-01	1.10E-01
PMS1_1_multinomial_train2.55	8.53E-02	5.17E-02	1.40E-01	1.02E-01
PMS1_1_multinomial_train2.56	9.32E-02	5.75E-02	1.53E-01	1.11E-01
PMS1_1_multinomial_train2.57	8.30E-02	5.12E-02	1.63E-01	9.74E-02
PMS1_1_multinomial_train2.58	8.50E-02	5.15E-02	1.50E-01	1.15E-01
PMS1_1_multinomial_train2.59	9.23E-02	5.53E-02	1.53E-01	1.09E-01
PMS1_1_multinomial_train2.60	9.71E-02	5.21E-02	1.57E-01	1.13E-01
PMS1_1_multinomial_train2.61	9.87E-02	5.64E-02	1.63E-01	1.14E-01
PMS1_1_multinomial_train2.62	1.01E-01	6.10E-02	1.53E-01	1.15E-01
PMS1_1_multinomial_train2.63	1.00E-01	5.75E-02	1.59E-01	1.15E-01
PMS1_1_multinomial_train2.64	8.46E-02	5.43E-02	1.54E-01	1.12E-01
PMS1_1_multinomial_train2.65	8.09E-02	5.26E-02	1.44E-01	9.47E-02
PMS1_1_multinomial_train2.66	1.02E-01	5.38E-02	1.56E-01	1.17E-01
PMS1_1_multinomial_train2.67	9.29E-02	5.23E-02	1.52E-01	1.13E-01
PMS1_1_multinomial_train2.68	8.74E-02	5.07E-02	1.41E-01	1.06E-01
PMS1_1_multinomial_train2.69	8.64E-02	5.43E-02	1.50E-01	1.02E-01
PMS1_1_multinomial_train2.70	9.34E-02	4.86E-02	1.52E-01	1.14E-01
PMS1_1_multinomial_train2.71	9.43E-02	5.53E-02	1.52E-01	1.14E-01
PMS1_1_multinomial_train2.72	9.38E-02	5.62E-02	1.58E-01	1.09E-01
PMS1_1_multinomial_train2.73	1.03E-01	5.90E-02	1.61E-01	1.20E-01
PMS1_1_multinomial_train2.74	1.03E-01	5.84E-02	1.57E-01	1.17E-01
PMS1_1_multinomial_train2.75	8.90E-02	5.41E-02	1.56E-01	1.05E-01
PMS1_1_multinomial_train2.76	8.17E-02	5.13E-02	1.48E-01	1.05E-01
PMS1_1_multinomial_train2.77	9.35E-02	5.63E-02	1.55E-01	1.18E-01
PMS1_1_multinomial_train2.78	1.03E-01	5.80E-02	1.56E-01	1.20E-01
PMS1_1_multinomial_train2.79	9.53E-02	5.74E-02	1.52E-01	1.19E-01
PMS1_1_multinomial_train2.80	8.70E-02	4.77E-02	1.50E-01	1.05E-01
PMS1_1_multinomial_train2.81	9.50E-02	5.70E-02	1.53E-01	1.17E-01
PMS1_1_multinomial_train2.82	1.11E-01	5.53E-02	1.59E-01	1.30E-01
PMS1_1_multinomial_train2.83	1.05E-01	5.86E-02	1.58E-01	1.22E-01
PMS1_1_multinomial_train2.84	9.49E-02	5.57E-02	1.51E-01	1.11E-01
PMS1_1_multinomial_train2.85	7.89E-02	5.08E-02	1.43E-01	9.21E-02
PMS1_1_multinomial_train2.86	1.02E-01	5.81E-02	1.55E-01	1.20E-01
PMS1_1_multinomial_train2.87	9.04E-02	5.47E-02	1.56E-01	1.06E-01
PMS1_1_multinomial_train2.88	9.06E-02	5.35E-02	1.51E-01	1.10E-01
PMS1_1_multinomial_train2.89	9.32E-02	5.63E-02	1.42E-01	1.06E-01
PMS1_1_multinomial_train2.90	8.90E-02	5.27E-02	9.56E-02	1.06E-01
PMS1_1_multinomial_train2.91	9.31E-02	5.01E-02	1.51E-01	1.12E-01
PMS1_1_multinomial_train2.92	9.59E-02	5.72E-02	1.50E-01	1.09E-01
PMS1_1_multinomial_train2.93	7.86E-02	5.12E-02	1.46E-01	1.04E-01
PMS1_1_multinomial_train2.94	9.54E-02	5.65E-02	1.56E-01	1.13E-01
PMS1_1_multinomial_train2.95	9.50E-02	5.48E-02	1.45E-01	1.09E-01
PMS1_1_multinomial_train2.96	9.44E-02	4.99E-02	1.53E-01	1.15E-01
PMS1_1_multinomial_train2.97	9.74E-02	5.68E-02	1.54E-01	1.16E-01
PMS1_1_multinomial_train2.98	8.14E-02	5.14E-02	1.50E-01	1.09E-01
PMS2_1_multinomial_train2	1.64E-01	1.53E-26	3.24E-03	5.77E-05
PMS2_1_multinomial_train2.1	1.59E-01	3.88E-25	3.00E-03	1.53E-26
PMS2_1_multinomial_train2.2	1.58E-01	1.53E-26	4.33E-03	2.81E-03
PMS2_1_multinomial_train2.3	1.62E-01	1.53E-26	3.52E-03	9.84E-25
PMS2_1_multinomial_train2.4	1.65E-01	1.53E-26	1.83E-03	1.53E-26
PMS2_1_multinomial_train2.5	1.65E-01	1.53E-26	1.67E-03	1.53E-26
PMS2_1_multinomial_train2.6	1.65E-01	1.53E-26	2.25E-03	1.53E-26
PMS2_1_multinomial_train2.7	1.54E-01	2.56E-03	3.83E-03	3.94E-03
PMS2_1_multinomial_train2.8	1.63E-01	1.53E-26	2.30E-03	1.53E-26
PMS2_1_multinomial_train2.9	1.56E-01	1.34E-03	1.69E-03	1.72E-03
