Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J
UNG_1_multinomial_train2.33	1.08E-01	4.66E-152	3.39E-03	1.73E-02	1.10E-01	9.44E-03	1.82E-02	2.98E-02	5.72E-02	3.80E-03
UNG_1_multinomial_train2.34	1.03E-01	8.37E-30	1.06E-02	4.18E-03	1.09E-01	9.51E-03	7.57E-03	2.35E-02	5.84E-02	2.56E-03
UNG_1_multinomial_train2.35	1.10E-01	0.00E+00	2.22E-32	1.33E-02	1.14E-01	5.50E-03	1.80E-02	2.98E-02	6.07E-02	0.00E+00
UNG_1_multinomial_train2.36	1.03E-01	0.00E+00	0.00E+00	0.00E+00	1.08E-01	3.14E-02	6.68E-114	1.71E-02	6.09E-02	1.95E-02
UNG_1_multinomial_train2.37	9.80E-02	9.71E-97	1.39E-08	7.09E-03	1.01E-01	2.19E-02	8.46E-03	1.26E-02	6.29E-02	1.19E-02
UNG_1_multinomial_train2.38	1.03E-01	1.03E-61	1.60E-03	1.77E-03	1.11E-01	1.69E-02	7.66E-03	2.41E-02	5.94E-02	1.00E-03
UNG_1_multinomial_train2.39	1.16E-01	6.37E-04	1.27E-114	8.70E-04	1.21E-01	1.28E-02	6.34E-03	2.44E-02	6.19E-02	7.34E-03
UNG_1_multinomial_train2.40	8.73E-02	0.00E+00	0.00E+00	1.61E-03	1.02E-01	1.56E-02	0.00E+00	1.83E-02	6.17E-02	1.29E-02
UNG_1_multinomial_train2.41	1.07E-01	0.00E+00	0.00E+00	1.13E-02	1.16E-01	1.38E-02	2.29E-15	2.24E-02	5.60E-02	2.24E-02
UNG_1_multinomial_train2.42	1.04E-01	1.51E-16	4.25E-03	4.73E-39	1.12E-01	5.18E-03	3.65E-03	1.81E-02	6.02E-02	6.36E-03
UNG_1_multinomial_train2.43	9.75E-02	7.51E-45	1.59E-03	2.52E-64	1.11E-01	1.36E-02	0.00E+00	1.52E-02	6.76E-02	9.73E-03
UNG_1_multinomial_train2.44	1.00E-01	0.00E+00	0.00E+00	1.68E-03	1.12E-01	2.21E-02	7.52E-161	1.57E-02	5.89E-02	1.44E-02
UNG_1_multinomial_train2.45	9.47E-02	2.10E-95	6.95E-69	1.14E-02	1.01E-01	1.71E-02	5.70E-03	2.03E-02	5.58E-02	1.75E-02
UNG_1_multinomial_train2.46	1.02E-01	0.00E+00	2.63E-08	9.62E-03	1.05E-01	1.56E-02	1.91E-02	2.78E-02	5.57E-02	1.04E-02
UNG_1_multinomial_train2.47	1.03E-01	0.00E+00	1.14E-25	1.60E-02	1.07E-01	9.78E-03	8.96E-03	2.71E-02	5.67E-02	3.30E-03
UNG_1_multinomial_train2.48	9.41E-02	1.22E-03	5.67E-85	1.77E-02	9.98E-02	7.99E-03	1.34E-02	2.40E-02	5.34E-02	6.02E-03
UNG_1_multinomial_train2.49	1.02E-01	9.22E-03	2.97E-03	1.21E-02	1.07E-01	6.25E-03	1.35E-02	2.55E-02	5.78E-02	8.07E-41
UNG_1_multinomial_train2.50	9.17E-02	1.02E-93	1.83E-03	7.26E-03	9.93E-02	1.62E-02	7.38E-03	2.04E-02	5.38E-02	1.17E-02
UNG_1_multinomial_train2.51	9.89E-02	6.30E-03	9.87E-03	1.42E-128	1.01E-01	2.48E-02	7.14E-03	1.73E-02	6.16E-02	1.65E-02
UNG_1_multinomial_train2.52	9.61E-02	5.66E-91	7.52E-25	1.28E-02	9.58E-02	1.42E-02	1.54E-02	2.38E-02	5.51E-02	1.27E-02
UNG_1_multinomial_train2.53	1.02E-01	4.13E-03	1.38E-96	4.03E-03	1.11E-01	1.53E-02	6.93E-03	2.43E-02	6.02E-02	1.91E-03
UNG_1_multinomial_train2.54	1.02E-01	0.00E+00	1.60E-03	1.23E-02	1.05E-01	1.71E-02	7.30E-03	2.59E-02	5.47E-02	8.02E-03
UNG_1_multinomial_train2.55	1.10E-01	0.00E+00	0.00E+00	1.82E-02	1.13E-01	1.29E-02	1.43E-02	3.04E-02	5.61E-02	4.65E-03
UNG_1_multinomial_train2.56	1.00E-01	0.00E+00	0.00E+00	8.08E-03	1.10E-01	1.90E-02	4.87E-03	2.00E-02	5.61E-02	5.63E-03
UNG_1_multinomial_train2.57	1.05E-01	2.03E-138	3.18E-07	5.49E-03	1.13E-01	1.36E-02	4.79E-03	2.25E-02	5.91E-02	1.08E-02
UNG_1_multinomial_train2.58	9.31E-02	4.44E-04	6.21E-03	8.65E-03	1.02E-01	8.90E-03	1.45E-03	1.39E-02	6.15E-02	1.31E-02
UNG_1_multinomial_train2.59	9.66E-02	2.61E-04	3.48E-03	1.84E-03	1.04E-01	2.09E-02	5.34E-03	2.21E-02	5.73E-02	1.06E-02
UNG_1_multinomial_train2.60	1.10E-01	0.00E+00	0.00E+00	1.36E-02	1.15E-01	0.00E+00	2.19E-02	3.11E-02	6.01E-02	2.53E-03
UNG_1_multinomial_train2.61	8.84E-02	0.00E+00	0.00E+00	1.14E-02	1.01E-01	1.17E-02	0.00E+00	1.25E-02	6.25E-02	2.45E-02
UNG_1_multinomial_train2.62	1.16E-01	0.00E+00	0.00E+00	8.02E-03	1.21E-01	1.42E-02	7.03E-03	2.80E-02	5.76E-02	5.82E-03
UNG_1_multinomial_train2.63	1.03E-01	0.00E+00	3.35E-77	1.30E-86	1.14E-01	1.79E-02	8.95E-110	2.12E-02	6.03E-02	6.71E-03
UNG_1_multinomial_train2.64	9.32E-02	0.00E+00	9.25E-101	8.13E-03	9.91E-02	1.42E-02	9.66E-03	2.29E-02	5.41E-02	4.99E-03
UNG_1_multinomial_train2.65	1.05E-01	1.00E-45	5.55E-03	6.64E-40	1.12E-01	1.25E-02	6.85E-03	2.16E-02	5.81E-02	6.15E-03
UNG_1_multinomial_train2.66	9.91E-02	0.00E+00	0.00E+00	2.34E-03	9.90E-02	1.68E-02	1.78E-02	2.55E-02	5.49E-02	1.50E-02
UNG_1_multinomial_train2.67	9.38E-02	1.32E-94	6.68E-03	2.99E-03	1.05E-01	1.34E-02	5.45E-64	2.01E-02	5.96E-02	9.51E-03
UNG_1_multinomial_train2.68	1.08E-01	0.00E+00	1.26E-140	3.54E-03	1.14E-01	1.81E-02	2.60E-03	2.33E-02	6.00E-02	5.27E-03
UNG_1_multinomial_train2.69	9.70E-02	0.00E+00	0.00E+00	8.08E-66	1.11E-01	1.95E-02	0.00E+00	2.73E-02	5.79E-02	5.23E-03
UNG_1_multinomial_train2.70	9.81E-02	0.00E+00	1.15E-134	3.67E-03	1.04E-01	2.31E-02	5.17E-03	1.78E-02	5.93E-02	1.49E-02
UNG_1_multinomial_train2.71	9.68E-02	7.53E-59	1.38E-29	5.77E-03	1.05E-01	1.75E-02	1.21E-02	2.24E-02	5.65E-02	3.39E-03
UNG_1_multinomial_train2.72	1.01E-01	3.29E-03	4.04E-86	8.49E-03	1.04E-01	1.12E-02	2.00E-02	2.55E-02	5.86E-02	5.15E-07
UNG_1_multinomial_train2.73	9.69E-02	0.00E+00	2.13E-98	1.67E-79	1.08E-01	1.44E-02	2.88E-50	2.02E-02	6.18E-02	1.88E-03
UNG_1_multinomial_train2.74	9.74E-02	1.59E-03	3.12E-47	6.54E-03	9.61E-02	1.61E-02	1.87E-02	2.65E-02	5.60E-02	8.80E-03
UNG_1_multinomial_train2.75	9.68E-02	0.00E+00	0.00E+00	9.01E-04	1.05E-01	1.95E-02	6.56E-03	2.15E-02	5.77E-02	6.13E-03
UNG_1_multinomial_train2.76	1.04E-01	3.33E-03	0.00E+00	4.82E-110	1.14E-01	1.74E-02	1.18E-03	2.27E-02	5.95E-02	5.59E-03
UNG_1_multinomial_train2.77	9.55E-02	2.25E-03	0.00E+00	0.00E+00	1.07E-01	1.36E-02	0.00E+00	1.68E-02	6.39E-02	4.53E-03
UNG_1_multinomial_train2.78	9.69E-02	7.67E-130	4.63E-03	8.89E-04	9.88E-02	1.77E-02	1.33E-02	2.24E-02	5.57E-02	8.01E-03
UNG_1_multinomial_train2.79	9.40E-02	1.38E-153	1.71E-70	4.27E-03	1.00E-01	2.17E-02	1.44E-02	2.34E-02	5.71E-02	7.03E-03
UNG_1_multinomial_train2.80	1.04E-01	0.00E+00	0.00E+00	1.14E-02	1.12E-01	1.63E-02	0.00E+00	2.40E-02	5.50E-02	1.60E-80
UNG_1_multinomial_train2.81	1.07E-01	1.50E-13	6.89E-03	2.76E-04	1.13E-01	1.12E-02	3.95E-03	1.50E-02	6.38E-02	8.16E-03
UNG_1_multinomial_train2.82	9.60E-02	1.53E-90	1.74E-23	9.12E-04	1.04E-01	2.33E-02	4.71E-03	2.21E-02	5.72E-02	8.76E-03
UNG_1_multinomial_train2.83	1.15E-01	4.04E-03	5.22E-58	0.00E+00	1.21E-01	6.54E-03	1.73E-03	1.93E-02	6.47E-02	3.60E-68
UNG_1_multinomial_train2.84	9.58E-02	0.00E+00	6.03E-124	0.00E+00	1.06E-01	2.15E-02	0.00E+00	1.55E-02	6.05E-02	8.99E-03
UNG_1_multinomial_train2.85	1.13E-01	2.04E-111	2.35E-16	7.13E-03	1.19E-01	6.87E-03	1.31E-02	2.48E-02	5.98E-02	6.03E-03
UNG_1_multinomial_train2.86	9.79E-02	0.00E+00	0.00E+00	3.78E-03	1.08E-01	1.31E-02	2.22E-95	1.36E-02	6.62E-02	8.70E-03
UNG_1_multinomial_train2.87	9.02E-02	0.00E+00	0.00E+00	5.92E-03	1.02E-01	1.81E-02	6.01E-03	2.22E-02	6.25E-02	6.55E-03
UNG_1_multinomial_train2.88	1.04E-01	0.00E+00	0.00E+00	8.64E-04	1.12E-01	1.66E-02	2.18E-03	2.10E-02	5.77E-02	1.13E-02
UNG_1_multinomial_train2.89	9.67E-02	2.06E-04	7.06E-03	5.04E-20	1.04E-01	1.80E-02	6.86E-60	2.24E-02	5.69E-02	2.01E-03
UNG_1_multinomial_train2.90	9.91E-02	4.97E-35	6.07E-03	7.75E-04	9.30E-02	1.24E-02	1.95E-02	2.86E-02	5.73E-02	1.96E-20
UNG_1_multinomial_train2.91	9.32E-02	0.00E+00	0.00E+00	3.94E-03	1.08E-01	1.76E-02	0.00E+00	2.11E-02	6.02E-02	1.25E-02
UNG_1_multinomial_train2.92	9.73E-02	1.27E-03	1.08E-02	0.00E+00	1.08E-01	1.01E-02	1.69E-03	1.80E-02	6.14E-02	7.53E-03
UNG_1_multinomial_train2.93	1.01E-01	1.14E-153	0.00E+00	1.01E-02	1.10E-01	1.47E-02	1.62E-03	2.06E-02	5.66E-02	4.01E-03
UNG_1_multinomial_train2.94	9.66E-02	0.00E+00	0.00E+00	8.59E-03	1.06E-01	1.85E-02	1.53E-07	1.09E-02	6.15E-02	1.66E-02
UNG_1_multinomial_train2.95	9.72E-02	1.08E-42	1.57E-55	6.73E-03	1.02E-01	1.73E-02	1.47E-02	2.32E-02	5.70E-02	2.33E-03
UNG_1_multinomial_train2.96	1.03E-01	0.00E+00	0.00E+00	1.46E-02	1.05E-01	3.44E-02	1.33E-02	2.84E-02	5.47E-02	2.07E-02
UNG_1_multinomial_train2.97	1.04E-01	2.79E-04	7.30E-04	1.14E-02	1.07E-01	1.50E-02	1.34E-02	2.68E-02	5.74E-02	7.20E-03
UNG_1_multinomial_train2.98	1.03E-01	0.00E+00	0.00E+00	9.60E-03	1.07E-01	2.75E-02	8.79E-03	2.55E-02	5.29E-02	1.54E-02
ATP2B4_2_multinomial_train2	1.15E-02	1.57E-132	4.19E-03	1.67E-02	9.54E-02	1.40E-02	9.64E-02	1.86E-02	3.16E-02	7.71E-03
ATP2B4_2_multinomial_train2.1	8.36E-03	5.95E-52	2.61E-03	9.40E-03	1.08E-01	5.15E-03	1.00E-01	8.18E-03	2.63E-02	9.67E-03
ATP2B4_3_multinomial_train2	8.68E-03	5.56E-03	7.25E-03	1.26E-02	8.98E-02	3.44E-03	8.05E-02	4.27E-03	2.08E-02	1.57E-02
ATP2B4_2_multinomial_train2.2	7.27E-03	7.92E-03	1.18E-02	1.41E-11	9.72E-02	9.24E-03	9.55E-02	7.71E-03	2.62E-02	1.19E-02
ATP2B4_3_multinomial_train2.1	7.32E-03	1.05E-02	1.78E-02	1.99E-02	8.75E-02	0.00E+00	7.64E-02	7.39E-03	3.16E-02	3.53E-111
ATP2B4_2_multinomial_train2.3	1.63E-03	1.18E-03	1.07E-02	2.31E-99	1.02E-01	9.65E-84	1.02E-01	5.37E-130	2.15E-02	1.82E-02
ATP2B4_3_multinomial_train2.2	1.09E-02	1.11E-02	1.18E-02	1.65E-02	8.11E-02	0.00E+00	7.58E-02	5.99E-04	3.24E-02	3.63E-03
ATP2B4_3_multinomial_train2.3	1.62E-02	7.76E-03	5.13E-25	9.37E-03	8.44E-02	3.18E-03	9.28E-02	8.59E-03	3.16E-02	3.62E-03
ATP2B4_2_multinomial_train2.4	7.69E-03	2.85E-33	6.19E-94	1.18E-02	1.09E-01	4.27E-03	1.09E-01	1.82E-02	2.52E-02	9.46E-03
ATP2B4_3_multinomial_train2.4	1.28E-02	3.47E-03	9.26E-03	1.16E-02	8.81E-02	3.86E-03	9.26E-02	1.22E-02	4.44E-02	2.29E-03
ATP2B4_3_multinomial_train2.5	1.25E-02	1.23E-158	3.10E-63	1.37E-02	8.07E-02	3.84E-03	7.98E-02	4.10E-03	2.42E-02	1.61E-02
ATP2B4_2_multinomial_train2.5	5.57E-03	1.34E-05	6.87E-31	8.69E-03	1.00E-01	1.20E-03	9.74E-02	1.96E-50	2.14E-02	2.62E-02
ATP2B4_3_multinomial_train2.6	1.22E-02	2.76E-03	1.07E-02	8.34E-03	7.82E-02	0.00E+00	7.76E-02	7.38E-03	2.32E-02	1.39E-02
ATP2B4_3_multinomial_train2.7	1.03E-02	8.17E-03	1.49E-02	1.13E-02	8.69E-02	4.21E-03	7.84E-02	5.21E-03	2.20E-02	1.58E-02
ATP2B4_2_multinomial_train2.6	0.00E+00	1.63E-103	3.53E-03	5.82E-03	1.25E-01	0.00E+00	1.18E-01	9.38E-03	3.16E-02	6.50E-03
ATP2B4_3_multinomial_train2.8	1.34E-02	1.29E-10	1.07E-102	2.46E-02	8.45E-02	0.00E+00	7.05E-02	3.77E-130	4.15E-02	1.70E-20
ATP2B4_3_multinomial_train2.9	1.16E-02	3.13E-03	9.45E-04	1.99E-02	7.70E-02	2.56E-151	6.63E-02	4.44E-54	3.56E-02	5.30E-03
ATP2B4_3_multinomial_train2.10	1.04E-02	2.50E-03	6.67E-03	1.78E-02	8.89E-02	5.48E-152	8.61E-02	1.60E-02	4.02E-02	0.00E+00
ATP2B4_3_multinomial_train2.11	1.40E-02	1.55E-03	4.88E-03	1.83E-02	7.71E-02	1.62E-125	7.28E-02	5.83E-83	3.62E-02	6.41E-33
ATP2B4_2_multinomial_train2.7	1.09E-02	1.10E-05	1.03E-62	9.92E-03	8.89E-02	1.45E-02	8.25E-02	1.17E-90	2.00E-02	1.90E-02
ATP2B4_2_multinomial_train2.8	1.91E-03	8.89E-71	1.96E-03	1.48E-02	1.04E-01	4.85E-03	9.68E-02	1.66E-02	3.29E-02	3.59E-03
ATP2B4_2_multinomial_train2.9	4.87E-03	3.72E-03	5.76E-03	8.57E-03	9.93E-02	1.14E-03	9.90E-02	1.05E-02	1.83E-02	1.27E-02
ATP2B4_2_multinomial_train2.10	1.01E-02	1.12E-135	3.44E-62	1.51E-02	9.33E-02	7.76E-03	8.33E-02	1.51E-07	2.05E-02	2.42E-02
ATP2B4_3_multinomial_train2.12	6.55E-03	1.76E-03	3.16E-03	1.31E-02	9.56E-02	0.00E+00	9.12E-02	1.43E-02	2.86E-02	5.91E-03
ATP2B4_3_multinomial_train2.13	1.10E-02	1.82E-03	6.26E-03	2.01E-02	9.23E-02	1.38E-85	8.75E-02	6.72E-38	3.55E-02	1.47E-76
ATP2B4_2_multinomial_train2.11	9.77E-03	1.28E-05	1.06E-02	6.22E-03	1.08E-01	7.65E-03	1.03E-01	6.71E-03	2.96E-02	8.01E-03
ATP2B4_2_multinomial_train2.12	1.66E-03	3.02E-03	4.35E-03	1.69E-02	9.74E-02	9.34E-04	9.44E-02	1.78E-02	2.97E-02	2.56E-03
ATP2B4_3_multinomial_train2.14	1.29E-02	4.85E-04	9.24E-38	2.38E-02	8.92E-02	0.00E+00	7.96E-02	1.71E-03	2.95E-02	3.64E-03
ATP2B4_3_multinomial_train2.15	1.29E-02	4.41E-03	1.11E-02	4.96E-03	8.79E-02	0.00E+00	9.62E-02	4.59E-27	2.64E-02	2.05E-02
ATP2B4_2_multinomial_train2.13	6.33E-03	3.59E-96	3.27E-03	9.61E-03	1.09E-01	8.41E-03	1.08E-01	1.65E-02	3.14E-02	4.95E-03
ATP2B4_2_multinomial_train2.14	4.91E-03	1.16E-02	1.67E-02	7.15E-03	1.00E-01	4.57E-03	9.63E-02	5.63E-04	2.28E-02	9.83E-03
ATP2B4_2_multinomial_train2.15	5.87E-03	8.36E-03	1.10E-02	8.98E-03	1.03E-01	2.18E-03	1.01E-01	1.21E-02	2.12E-02	1.01E-02
ATP2B4_3_multinomial_train2.16	1.38E-02	7.53E-03	1.42E-02	1.62E-02	7.98E-02	1.94E-150	7.90E-02	2.06E-66	2.86E-02	6.04E-03
ATP2B4_2_multinomial_train2.16	7.56E-116	4.48E-03	1.06E-02	1.43E-114	1.07E-01	1.61E-58	1.06E-01	3.21E-88	2.06E-02	1.36E-02
ATP2B4_3_multinomial_train2.17	1.48E-02	2.25E-88	5.47E-03	2.01E-02	8.75E-02	0.00E+00	8.16E-02	1.67E-31	4.71E-02	0.00E+00
ATP2B4_2_multinomial_train2.17	1.25E-02	2.62E-03	9.41E-03	1.42E-02	9.15E-02	7.64E-03	8.05E-02	8.94E-03	2.56E-02	9.72E-03
ATP2B4_3_multinomial_train2.18	1.23E-02	2.04E-03	3.73E-03	1.24E-02	8.18E-02	9.78E-72	8.10E-02	1.24E-02	2.93E-02	7.09E-03
ATP2B4_3_multinomial_train2.19	1.09E-02	5.30E-03	2.78E-03	1.87E-02	9.06E-02	8.53E-03	9.51E-02	1.73E-02	3.22E-02	5.78E-03
ATP2B4_3_multinomial_train2.20	1.04E-02	2.61E-03	3.44E-03	1.09E-02	8.63E-02	3.59E-03	8.57E-02	8.20E-03	2.66E-02	8.81E-03
ATP2B4_2_multinomial_train2.18	4.78E-03	7.69E-03	1.15E-02	1.67E-02	9.94E-02	5.08E-03	9.16E-02	1.71E-17	2.89E-02	5.30E-03
ATP2B4_3_multinomial_train2.21	1.88E-02	2.31E-03	6.87E-34	1.98E-66	8.09E-02	7.09E-03	9.76E-02	8.27E-03	2.01E-02	1.56E-02
ATP2B4_3_multinomial_train2.22	1.57E-02	4.52E-03	3.83E-41	1.67E-02	7.91E-02	2.19E-03	7.84E-02	2.72E-03	2.81E-02	5.97E-03
ATP2B4_3_multinomial_train2.23	9.97E-03	5.73E-03	1.28E-02	9.75E-03	8.42E-02	2.88E-03	8.48E-02	5.75E-03	2.58E-02	9.49E-03
ATP2B4_2_multinomial_train2.19	7.95E-03	8.82E-03	1.28E-02	4.58E-72	9.88E-02	1.10E-02	9.80E-02	1.04E-07	2.03E-02	1.23E-02
ATP2B4_2_multinomial_train2.20	6.45E-03	1.62E-65	7.88E-07	5.75E-03	9.41E-02	1.04E-02	9.88E-02	1.30E-89	2.15E-02	2.02E-02
ATP2B4_2_multinomial_train2.21	8.66E-03	7.80E-03	1.03E-02	7.40E-111	1.02E-01	8.08E-03	1.01E-01	4.56E-75	1.76E-02	1.31E-02
ATP2B4_3_multinomial_train2.24	1.51E-02	4.54E-03	3.73E-149	9.39E-03	7.80E-02	1.04E-03	8.66E-02	1.09E-03	2.31E-02	2.19E-02
ATP2B4_2_multinomial_train2.22	2.82E-11	0.00E+00	4.89E-120	8.21E-03	1.03E-01	1.14E-02	1.02E-01	1.28E-02	2.44E-02	1.29E-02
ATP2B4_2_multinomial_train2.23	1.09E-31	2.22E-04	7.68E-82	1.25E-02	1.05E-01	2.04E-101	1.03E-01	1.54E-02	2.25E-02	1.53E-02
ATP2B4_3_multinomial_train2.25	1.34E-02	3.58E-03	7.86E-03	1.28E-02	8.32E-02	2.62E-128	9.03E-02	1.59E-02	3.47E-02	0.00E+00
ATP2B4_2_multinomial_train2.24	4.73E-03	2.96E-53	4.00E-03	3.11E-03	1.07E-01	6.28E-03	1.07E-01	6.71E-58	2.10E-02	1.81E-02
ATP2B4_3_multinomial_train2.26	1.46E-02	6.72E-03	9.64E-03	1.77E-02	8.21E-02	0.00E+00	7.84E-02	4.61E-110	3.47E-02	2.96E-03
ATP2B4_2_multinomial_train2.25	1.26E-02	0.00E+00	2.06E-13	1.02E-02	1.00E-01	8.80E-03	9.49E-02	4.46E-73	2.39E-02	1.16E-02
ATP2B4_3_multinomial_train2.27	1.45E-02	1.42E-03	4.94E-05	1.39E-02	9.07E-02	2.65E-48	9.07E-02	1.22E-02	3.29E-02	4.32E-03
ATP2B4_3_multinomial_train2.28	1.43E-02	2.22E-75	2.96E-03	1.97E-02	7.66E-02	3.43E-03	7.06E-02	2.78E-03	2.79E-02	6.90E-03
ATP2B4_2_multinomial_train2.26	4.92E-03	8.40E-03	1.34E-02	9.98E-03	1.03E-01	9.99E-33	9.92E-02	1.41E-02	2.97E-02	5.64E-03
ATP2B4_2_multinomial_train2.27	5.18E-03	0.00E+00	1.03E-120	2.23E-02	9.19E-02	3.96E-04	8.41E-02	0.00E+00	2.73E-02	3.93E-02
ATP2B4_3_multinomial_train2.29	1.50E-02	7.87E-03	1.32E-02	1.34E-02	8.52E-02	7.01E-03	8.03E-02	1.02E-02	3.15E-02	4.50E-03
ATP2B4_2_multinomial_train2.28	6.73E-03	0.00E+00	0.00E+00	7.10E-64	1.17E-01	6.01E-03	1.16E-01	1.12E-135	2.00E-02	1.52E-02
ATP2B4_3_multinomial_train2.30	9.09E-03	3.18E-03	6.58E-03	4.42E-03	1.04E-01	0.00E+00	1.09E-01	3.22E-65	2.51E-02	1.64E-02
ATP2B4_2_multinomial_train2.29	1.29E-02	3.82E-03	1.00E-02	4.00E-03	1.03E-01	1.24E-02	1.02E-01	1.12E-69	2.13E-02	1.53E-02
ATP2B4_2_multinomial_train2.30	1.66E-02	5.65E-80	7.40E-17	1.03E-02	1.01E-01	1.69E-02	9.73E-02	3.25E-03	2.86E-02	1.60E-02
ATP2B4_2_multinomial_train2.31	3.01E-80	5.01E-03	1.30E-02	4.34E-03	1.14E-01	4.09E-03	1.12E-01	5.30E-22	2.24E-02	1.14E-02
ATP2B4_2_multinomial_train2.32	7.72E-05	1.09E-03	3.27E-41	8.04E-03	1.13E-01	1.66E-03	1.07E-01	8.69E-03	2.17E-02	1.14E-02
ATP2B4_3_multinomial_train2.31	3.31E-03	1.08E-02	1.86E-02	2.01E-02	9.27E-02	0.00E+00	8.01E-02	6.18E-03	3.71E-02	2.69E-68
ATP2B4_2_multinomial_train2.33	2.50E-03	6.39E-03	0.00E+00	6.19E-04	1.10E-01	2.86E-03	1.12E-01	3.26E-150	1.89E-02	2.22E-02
ATP2B4_3_multinomial_train2.32	3.37E-03	1.47E-02	1.54E-02	1.50E-02	9.48E-02	0.00E+00	8.89E-02	1.14E-02	3.26E-02	3.88E-29
ATP2B4_3_multinomial_train2.33	9.22E-03	8.42E-04	5.78E-03	2.27E-02	8.33E-02	3.40E-03	7.00E-02	4.15E-03	3.60E-02	4.34E-108
ATP2B4_3_multinomial_train2.34	1.76E-02	9.07E-04	3.07E-98	1.62E-02	9.05E-02	1.94E-17	9.86E-02	1.79E-02	4.20E-02	2.05E-151
ATP2B4_2_multinomial_train2.34	4.89E-03	0.00E+00	3.12E-99	6.44E-03	1.13E-01	3.91E-03	1.12E-01	1.22E-02	1.96E-02	1.36E-02
ATP2B4_3_multinomial_train2.35	1.30E-02	7.52E-03	8.66E-03	1.42E-02	7.50E-02	0.00E+00	7.34E-02	2.55E-160	3.39E-02	5.09E-03
ATP2B4_2_multinomial_train2.35	3.05E-03	3.11E-03	3.38E-89	1.99E-14	1.23E-01	2.34E-03	1.20E-01	3.95E-03	2.45E-02	1.33E-02
ATP2B4_3_multinomial_train2.36	1.80E-02	7.28E-67	9.91E-03	1.14E-02	7.60E-02	0.00E+00	8.63E-02	1.14E-02	3.80E-02	0.00E+00
ATP2B4_2_multinomial_train2.36	0.00E+00	3.44E-03	5.14E-03	3.81E-03	1.09E-01	0.00E+00	1.09E-01	0.00E+00	1.77E-02	2.38E-02
ATP2B4_3_multinomial_train2.37	1.63E-02	3.21E-03	5.77E-03	1.53E-02	9.11E-02	6.71E-11	9.52E-02	4.02E-03	3.63E-02	8.21E-124
ATP2B4_3_multinomial_train2.38	7.83E-03	3.60E-03	9.08E-03	1.93E-02	8.52E-02	1.90E-03	7.33E-02	1.75E-03	2.94E-02	7.32E-03
ATP2B4_3_multinomial_train2.39	1.05E-02	7.70E-03	9.46E-03	1.44E-02	8.88E-02	5.83E-23	8.85E-02	1.57E-11	3.27E-02	2.06E-03
ATP2B4_3_multinomial_train2.40	1.43E-02	1.80E-81	1.66E-02	1.63E-02	8.01E-02	0.00E+00	8.13E-02	9.08E-06	4.69E-02	0.00E+00
ATP2B4_3_multinomial_train2.41	1.92E-02	1.30E-84	8.27E-03	1.03E-02	9.80E-02	6.04E-04	1.03E-01	1.02E-02	3.77E-02	3.15E-121
ATP2B4_3_multinomial_train2.42	1.17E-02	6.74E-03	3.13E-40	1.75E-02	8.53E-02	7.33E-160	7.76E-02	1.49E-03	2.86E-02	8.39E-03
ATP2B4_2_multinomial_train2.37	1.03E-02	1.69E-44	2.88E-51	1.15E-61	1.08E-01	1.21E-02	1.05E-01	5.81E-03	2.00E-02	1.39E-02
ATP2B4_2_multinomial_train2.38	3.11E-03	4.77E-03	8.16E-03	1.01E-02	1.00E-01	1.48E-03	9.92E-02	1.23E-02	2.28E-02	1.10E-02
ATP2B4_3_multinomial_train2.43	6.14E-03	1.38E-02	2.11E-02	1.69E-02	9.29E-02	1.10E-03	8.28E-02	1.61E-03	2.79E-02	6.48E-03
ATP2B4_3_multinomial_train2.44	1.98E-02	4.55E-03	6.81E-03	1.22E-02	7.92E-02	0.00E+00	8.70E-02	5.73E-03	3.65E-02	6.14E-154
ATP2B4_3_multinomial_train2.45	1.75E-02	7.90E-03	1.42E-02	1.20E-02	7.45E-02	2.76E-76	8.22E-02	2.78E-78	2.44E-02	7.81E-03
ATP2B4_3_multinomial_train2.46	1.62E-02	6.61E-03	1.08E-02	1.70E-02	7.80E-02	0.00E+00	7.93E-02	4.12E-144	3.48E-02	2.09E-03
ATP2B4_2_multinomial_train2.39	7.86E-03	0.00E+00	2.86E-161	3.40E-72	1.18E-01	6.87E-03	1.18E-01	1.89E-116	1.70E-02	1.70E-02
ATP2B4_3_multinomial_train2.47	1.08E-02	5.92E-03	9.79E-03	9.48E-03	8.52E-02	1.07E-03	8.99E-02	5.75E-03	3.45E-02	2.83E-68
ATP2B4_3_multinomial_train2.48	7.94E-03	5.35E-03	1.00E-02	1.68E-02	8.62E-02	2.53E-03	7.04E-02	3.85E-03	2.93E-02	8.74E-03
ATP2B4_2_multinomial_train2.40	2.95E-03	4.50E-132	4.21E-35	1.31E-02	9.67E-02	8.58E-04	9.12E-02	3.52E-24	2.14E-02	2.56E-02
ATP2B4_2_multinomial_train2.41	1.03E-02	0.00E+00	1.18E-108	7.75E-84	1.02E-01	6.72E-03	1.04E-01	6.99E-101	1.88E-02	1.58E-02
ATP2B4_2_multinomial_train2.42	6.82E-03	0.00E+00	0.00E+00	1.44E-02	1.17E-01	8.42E-03	1.13E-01	1.78E-02	2.61E-02	7.76E-03
