Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
OGG1_1_multinomial_train2.2	2.63E-144	0.00E+00	2.13E-03	4.63E-02	8.57E-02	3.42E-03	4.32E-02
OGG1_1_multinomial_train2.3	0.00E+00	0.00E+00	4.31E-03	4.63E-02	8.87E-02	1.22E-03	4.51E-02
UNG_1_multinomial_train2.9	9.01E-30	4.85E-03	1.32E-03	5.51E-03	8.76E-03	2.41E-52	2.77E-03
OGG1_1_multinomial_train2.4	3.14E-153	0.00E+00	3.36E-03	4.51E-02	8.67E-02	2.84E-03	4.40E-02
OGG1_1_multinomial_train2.5	3.96E-30	0.00E+00	2.98E-03	4.49E-02	8.58E-02	3.61E-03	4.35E-02
OGG1_1_multinomial_train2.6	5.55E-49	0.00E+00	3.12E-03	4.07E-02	7.88E-02	5.87E-03	4.02E-02
OGG1_1_multinomial_train2.7	2.15E-18	0.00E+00	5.22E-03	4.40E-02	8.78E-02	9.63E-12	4.48E-02
OGG1_1_multinomial_train2.8	5.35E-63	0.00E+00	5.24E-03	4.14E-02	8.26E-02	2.04E-05	4.15E-02
UNG_1_multinomial_train2.10	0.00E+00	7.41E-03	1.07E-02	9.91E-03	0.00E+00	5.17E-03	0.00E+00
OGG1_1_multinomial_train2.9	1.25E-03	0.00E+00	1.47E-03	4.83E-02	8.33E-02	5.25E-03	4.15E-02
UNG_1_multinomial_train2.11	1.02E-50	6.27E-03	2.50E-03	2.87E-03	3.12E-03	8.62E-03	1.64E-03
UNG_1_multinomial_train2.12	1.08E-03	3.25E-03	1.27E-03	4.19E-03	6.67E-03	0.00E+00	1.38E-03
OGG1_1_multinomial_train2.10	2.90E-109	0.00E+00	9.28E-03	3.95E-02	8.23E-02	0.00E+00	3.78E-02
OGG1_1_multinomial_train2.11	3.17E-129	0.00E+00	3.25E-03	4.40E-02	8.48E-02	3.06E-03	4.30E-02
UNG_1_multinomial_train2.13	2.80E-98	4.85E-03	2.07E-03	4.62E-03	5.69E-03	2.54E-125	6.61E-04
UNG_1_multinomial_train2.14	4.67E-04	5.77E-03	3.34E-03	6.78E-04	5.07E-03	1.77E-03	6.51E-07
UNG_1_multinomial_train2.15	0.00E+00	8.06E-03	1.09E-03	3.08E-03	3.98E-03	6.01E-03	1.13E-03
UNG_1_multinomial_train2.16	1.93E-131	8.46E-03	4.72E-03	0.00E+00	2.82E-03	8.53E-160	1.17E-02
OGG1_1_multinomial_train2.12	0.00E+00	0.00E+00	7.83E-03	4.16E-02	8.54E-02	5.64E-106	4.06E-02
UNG_1_multinomial_train2.17	0.00E+00	6.21E-03	3.25E-03	3.47E-03	4.88E-03	2.16E-134	1.09E-04
OGG1_1_multinomial_train2.13	2.24E-03	0.00E+00	2.71E-03	5.19E-02	8.55E-02	9.84E-03	4.24E-02
UNG_1_multinomial_train2.18	7.20E-57	9.31E-03	1.63E-03	1.18E-03	1.52E-03	5.00E-03	5.92E-03
OGG1_1_multinomial_train2.14	0.00E+00	0.00E+00	2.64E-03	4.65E-02	8.86E-02	3.88E-03	4.49E-02
UNG_1_multinomial_train2.19	3.82E-121	3.88E-03	2.84E-03	1.90E-03	6.41E-03	0.00E+00	1.72E-03
UNG_1_multinomial_train2.20	1.39E-137	6.97E-03	2.72E-03	3.19E-03	3.81E-03	1.03E-03	2.05E-03
OGG1_1_multinomial_train2.15	0.00E+00	0.00E+00	7.87E-03	4.32E-02	8.89E-02	0.00E+00	4.26E-02
UNG_1_multinomial_train2.21	3.66E-04	6.49E-03	7.93E-03	3.52E-03	0.00E+00	6.71E-04	0.00E+00
UNG_1_multinomial_train2.22	8.08E-114	8.80E-03	2.99E-03	0.00E+00	1.63E-03	3.37E-03	1.12E-02
OGG1_1_multinomial_train2.16	0.00E+00	0.00E+00	1.67E-03	4.52E-02	8.22E-02	5.14E-03	4.14E-02
OGG1_1_multinomial_train2.17	3.53E-55	0.00E+00	4.33E-03	4.43E-02	8.59E-02	9.91E-04	4.36E-02
UNG_1_multinomial_train2.23	1.86E-104	8.03E-03	2.19E-03	4.60E-03	5.06E-04	3.24E-03	3.98E-04
OGG1_1_multinomial_train2.18	1.89E-151	0.00E+00	3.56E-03	4.42E-02	8.54E-02	3.05E-03	4.30E-02
UNG_1_multinomial_train2.24	4.19E-80	5.43E-03	1.49E-03	6.92E-03	6.94E-03	3.32E-03	2.01E-03
UNG_1_multinomial_train2.25	0.00E+00	1.30E-02	6.29E-03	0.00E+00	2.23E-03	0.00E+00	1.71E-02
UNG_1_multinomial_train2.26	3.90E-04	6.46E-03	1.17E-03	3.56E-03	4.98E-03	3.17E-03	1.49E-03
UNG_1_multinomial_train2.27	0.00E+00	1.79E-105	7.93E-03	2.70E-145	6.44E-92	7.77E-03	5.79E-03
UNG_1_multinomial_train2.28	1.05E-35	4.81E-03	3.66E-03	2.11E-03	1.59E-03	1.37E-144	8.41E-03
OGG1_1_multinomial_train2.19	5.03E-120	0.00E+00	1.23E-02	3.67E-02	8.21E-02	1.73E-139	3.37E-02
UNG_1_multinomial_train2.29	2.92E-04	8.56E-03	1.90E-03	4.07E-04	2.55E-03	3.97E-03	1.02E-02
OGG1_1_multinomial_train2.20	2.39E-123	0.00E+00	7.93E-03	4.26E-02	8.83E-02	0.00E+00	4.29E-02
UNG_1_multinomial_train2.30	4.11E-08	4.64E-03	7.31E-04	3.11E-03	2.94E-03	4.09E-03	1.95E-16
UNG_1_multinomial_train2.31	0.00E+00	6.45E-03	7.41E-03	6.43E-04	0.00E+00	0.00E+00	7.69E-04
UNG_1_multinomial_train2.32	1.23E-06	4.76E-03	3.11E-03	2.53E-03	4.03E-03	2.24E-04	2.36E-154
UNG_1_multinomial_train2.33	4.50E-64	8.01E-03	4.13E-03	0.00E+00	1.09E-03	0.00E+00	1.25E-02
OGG1_1_multinomial_train2.21	0.00E+00	0.00E+00	3.50E-03	4.54E-02	8.86E-02	2.45E-03	4.51E-02
UNG_1_multinomial_train2.34	1.20E-21	5.44E-03	9.68E-04	2.42E-03	3.00E-03	3.83E-03	6.82E-04
OGG1_1_multinomial_train2.22	5.20E-63	0.00E+00	1.10E-03	4.62E-02	8.45E-02	4.90E-03	4.25E-02
OGG1_1_multinomial_train2.23	0.00E+00	0.00E+00	2.41E-03	4.46E-02	8.28E-02	5.39E-03	4.20E-02
UNG_1_multinomial_train2.35	3.05E-26	6.07E-03	2.04E-03	2.95E-03	4.13E-03	0.00E+00	5.17E-03
UNG_1_multinomial_train2.36	7.48E-142	6.65E-03	2.26E-03	3.76E-03	3.93E-03	3.48E-03	4.88E-04
OGG1_1_multinomial_train2.24	1.06E-03	0.00E+00	1.51E-03	4.81E-02	8.24E-02	5.59E-03	4.10E-02
UNG_1_multinomial_train2.37	3.78E-03	4.93E-03	6.89E-03	5.49E-03	0.00E+00	2.00E-03	0.00E+00
OGG1_1_multinomial_train2.25	2.24E-03	0.00E+00	3.23E-03	4.71E-02	8.87E-02	3.27E-03	4.49E-02
UNG_1_multinomial_train2.38	3.29E-04	3.82E-03	1.46E-03	3.57E-03	6.76E-03	0.00E+00	1.64E-03
OGG1_1_multinomial_train2.26	0.00E+00	0.00E+00	7.73E-03	4.12E-02	8.42E-02	6.87E-133	4.00E-02
OGG1_1_multinomial_train2.27	9.31E-23	0.00E+00	2.22E-03	4.44E-02	8.42E-02	4.34E-03	4.26E-02
OGG1_1_multinomial_train2.28	0.00E+00	0.00E+00	1.17E-03	4.63E-02	8.41E-02	7.70E-03	4.26E-02
OGG1_1_multinomial_train2.29	2.09E-03	0.00E+00	5.06E-03	4.21E-02	8.40E-02	1.35E-03	4.26E-02
OGG1_1_multinomial_train2.30	5.28E-108	0.00E+00	9.39E-03	3.74E-02	8.10E-02	0.00E+00	3.76E-02
UNG_1_multinomial_train2.39	1.39E-03	4.55E-03	3.36E-03	4.68E-04	1.84E-22	3.24E-91	8.04E-03
UNG_1_multinomial_train2.40	7.79E-102	4.51E-03	1.57E-03	3.46E-03	5.66E-03	4.23E-03	2.87E-03
OGG1_1_multinomial_train2.31	1.24E-31	0.00E+00	7.60E-04	4.51E-02	8.36E-02	6.00E-03	4.22E-02
OGG1_1_multinomial_train2.32	4.23E-97	0.00E+00	6.96E-03	4.15E-02	8.43E-02	2.84E-77	4.08E-02
OGG1_1_multinomial_train2.33	1.30E-102	0.00E+00	2.24E-03	4.88E-02	7.91E-02	1.37E-02	3.99E-02
UNG_1_multinomial_train2.41	1.53E-03	3.44E-03	2.46E-03	3.64E-03	1.28E-03	5.85E-03	2.42E-03
UNG_1_multinomial_train2.42	1.88E-101	5.12E-03	7.13E-03	2.94E-03	0.00E+00	0.00E+00	0.00E+00
OGG1_1_multinomial_train2.34	6.09E-57	0.00E+00	8.75E-03	4.16E-02	8.65E-02	0.00E+00	4.07E-02
UNG_1_multinomial_train2.43	0.00E+00	5.64E-03	3.35E-03	5.53E-03	6.16E-03	0.00E+00	7.63E-04
OGG1_1_multinomial_train2.35	3.40E-84	0.00E+00	4.01E-04	4.83E-02	8.70E-02	6.29E-03	4.37E-02
OGG1_1_multinomial_train2.36	3.43E-16	0.00E+00	1.21E-03	4.45E-02	8.21E-02	4.94E-03	4.14E-02
UNG_1_multinomial_train2.44	1.90E-03	4.85E-03	1.91E-03	1.89E-03	3.15E-03	1.95E-03	2.44E-03
OGG1_1_multinomial_train2.37	1.83E-101	0.00E+00	6.40E-03	4.09E-02	8.13E-02	2.08E-04	3.92E-02
UNG_1_multinomial_train2.45	1.11E-03	5.03E-03	2.87E-03	2.89E-03	9.97E-04	0.00E+00	5.56E-03
UNG_1_multinomial_train2.46	0.00E+00	3.87E-03	4.22E-03	4.73E-03	0.00E+00	2.01E-95	4.65E-03
UNG_1_multinomial_train2.47	2.70E-04	8.97E-04	2.58E-03	8.95E-03	7.51E-03	3.17E-03	1.35E-03
UNG_1_multinomial_train2.48	6.12E-135	8.46E-03	4.30E-03	2.27E-03	9.86E-96	2.01E-03	4.31E-03
UNG_1_multinomial_train2.49	1.21E-65	6.88E-03	2.71E-03	1.72E-114	3.07E-03	3.05E-03	3.34E-76
UNG_1_multinomial_train2.50	1.93E-141	7.46E-03	3.05E-03	1.56E-03	1.21E-03	9.04E-87	8.29E-03
OGG1_1_multinomial_train2.38	1.50E-159	0.00E+00	3.89E-03	4.41E-02	8.60E-02	2.66E-03	4.36E-02
UNG_1_multinomial_train2.51	2.84E-03	0.00E+00	2.34E-03	4.66E-03	4.23E-03	8.89E-27	3.22E-03
UNG_1_multinomial_train2.52	9.57E-105	1.30E-03	1.34E-03	7.31E-03	6.12E-03	9.28E-04	6.10E-04
OGG1_1_multinomial_train2.39	0.00E+00	0.00E+00	4.19E-04	4.84E-02	8.11E-02	7.34E-03	4.06E-02
OGG1_1_multinomial_train2.40	1.37E-111	0.00E+00	4.40E-03	4.39E-02	8.42E-02	2.01E-03	4.16E-02
UNG_1_multinomial_train2.53	0.00E+00	2.50E-03	2.70E-03	1.14E-02	1.51E-04	6.02E-03	1.29E-03
OGG1_1_multinomial_train2.41	2.63E-03	0.00E+00	6.29E-04	4.55E-02	8.09E-02	6.65E-03	4.05E-02
OGG1_1_multinomial_train2.42	3.78E-113	0.00E+00	8.15E-03	3.88E-02	8.30E-02	0.00E+00	3.98E-02
UNG_1_multinomial_train2.54	1.43E-03	4.47E-03	1.36E-03	5.09E-03	4.98E-03	3.35E-03	1.44E-03
RNF168_1_multinomial_train2	1.77E-03	1.80E-03	0.00E+00	4.37E-03	5.56E-03	2.63E-03	2.76E-03
RNF168_1_multinomial_train2.1	6.03E-03	3.38E-03	0.00E+00	0.00E+00	7.20E-04	4.62E-03	5.88E-03
RNF168_1_multinomial_train2.2	6.73E-03	1.84E-03	0.00E+00	0.00E+00	2.93E-03	0.00E+00	1.14E-02
RNF168_1_multinomial_train2.3	1.38E-03	9.26E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
RNF168_1_multinomial_train2.4	3.67E-03	0.00E+00	0.00E+00	8.67E-04	3.41E-04	4.57E-04	4.17E-03
RNF168_1_multinomial_train2.5	2.75E-03	3.13E-03	0.00E+00	7.69E-03	2.50E-35	2.29E-03	6.00E-03
RNF168_1_multinomial_train2.6	3.97E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.79E-153	3.14E-03
RNF168_1_multinomial_train2.7	4.06E-03	0.00E+00	0.00E+00	0.00E+00	2.83E-10	2.11E-03	6.39E-03
RNF168_1_multinomial_train2.8	3.16E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.54E-03	0.00E+00
RNF168_1_multinomial_train2.9	2.35E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.34E-03	1.19E-03
RNF168_1_multinomial_train2.10	6.61E-03	2.08E-92	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.98E-03
RNF168_1_multinomial_train2.11	1.74E-03	1.03E-03	0.00E+00	5.90E-03	3.99E-100	5.63E-03	0.00E+00
RNF168_1_multinomial_train2.12	4.84E-03	0.00E+00	0.00E+00	1.00E-161	7.68E-04	2.28E-03	4.67E-03
RNF168_1_multinomial_train2.13	2.89E-03	1.62E-03	0.00E+00	1.72E-03	3.01E-03	7.51E-74	5.73E-04
RNF168_1_multinomial_train2.14	3.86E-03	4.18E-03	0.00E+00	4.69E-86	3.15E-03	3.27E-03	9.38E-03
RNF168_1_multinomial_train2.15	1.53E-03	1.43E-03	0.00E+00	1.04E-02	3.67E-03	7.33E-03	2.01E-03
RNF168_1_multinomial_train2.16	5.34E-03	2.24E-112	1.10E-03	3.72E-04	7.36E-53	9.70E-03	3.50E-03
RNF168_1_multinomial_train2.17	6.71E-03	0.00E+00	0.00E+00	1.07E-03	4.29E-03	0.00E+00	1.23E-02
RNF168_1_multinomial_train2.18	4.19E-03	2.58E-03	0.00E+00	2.38E-03	5.17E-03	1.19E-03	8.00E-03
RNF168_1_multinomial_train2.19	2.44E-03	6.03E-04	0.00E+00	3.32E-03	2.98E-03	2.32E-03	2.41E-03
RNF168_1_multinomial_train2.20	9.73E-03	0.00E+00	4.97E-79	0.00E+00	2.03E-03	0.00E+00	1.17E-02
RNF168_1_multinomial_train2.21	3.94E-03	6.27E-159	0.00E+00	2.59E-03	0.00E+00	0.00E+00	3.52E-03
RNF168_1_multinomial_train2.22	4.10E-03	0.00E+00	0.00E+00	1.47E-03	4.90E-03	0.00E+00	3.47E-03
RNF168_1_multinomial_train2.23	4.71E-03	1.22E-03	0.00E+00	0.00E+00	8.89E-100	0.00E+00	5.61E-03
RNF168_1_multinomial_train2.24	6.73E-03	0.00E+00	0.00E+00	0.00E+00	2.69E-38	0.00E+00	7.40E-03
RNF168_1_multinomial_train2.25	3.86E-03	8.15E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.87E-03
RNF168_1_multinomial_train2.26	3.84E-03	9.11E-04	0.00E+00	2.47E-03	3.85E-03	0.00E+00	5.93E-03
RNF168_1_multinomial_train2.27	6.16E-03	4.59E-04	0.00E+00	1.78E-102	1.47E-74	5.60E-03	5.22E-03
RNF168_1_multinomial_train2.28	6.04E-03	1.47E-04	1.84E-03	1.44E-03	0.00E+00	7.89E-03	4.77E-04
RNF168_1_multinomial_train2.29	3.81E-03	0.00E+00	0.00E+00	1.15E-03	0.00E+00	0.00E+00	3.47E-03
RNF168_1_multinomial_train2.30	6.40E-03	0.00E+00	0.00E+00	1.13E-111	4.77E-03	2.94E-03	1.31E-02
RNF168_1_multinomial_train2.31	1.49E-03	5.37E-04	4.63E-112	4.94E-03	0.00E+00	4.18E-03	0.00E+00
RNF168_1_multinomial_train2.32	5.91E-03	2.73E-145	0.00E+00	6.31E-63	6.58E-04	6.32E-03	1.45E-03
RNF168_1_multinomial_train2.33	3.65E-03	0.00E+00	0.00E+00	1.91E-03	1.00E-03	1.96E-03	2.08E-03
RNF168_1_multinomial_train2.34	4.33E-03	4.50E-03	1.78E-87	0.00E+00	3.63E-03	8.01E-03	4.19E-03
RNF168_1_multinomial_train2.35	4.34E-03	0.00E+00	1.85E-03	1.69E-06	0.00E+00	0.00E+00	1.85E-03
RNF168_1_multinomial_train2.36	2.02E-03	3.97E-03	0.00E+00	1.08E-03	0.00E+00	1.59E-03	0.00E+00
RNF168_1_multinomial_train2.37	8.71E-04	8.31E-129	0.00E+00	1.13E-03	0.00E+00	0.00E+00	0.00E+00
RNF168_1_multinomial_train2.38	1.29E-03	0.00E+00	0.00E+00	1.99E-03	2.04E-71	2.19E-03	9.04E-04
RNF168_1_multinomial_train2.39	5.50E-03	2.36E-03	0.00E+00	5.04E-03	0.00E+00	2.98E-03	0.00E+00
RNF168_1_multinomial_train2.40	4.64E-03	1.57E-03	2.23E-03	0.00E+00	2.45E-03	2.83E-03	5.02E-03
RNF168_1_multinomial_train2.41	2.69E-03	8.28E-49	5.33E-03	8.08E-139	0.00E+00	4.62E-03	4.38E-04
RNF168_1_multinomial_train2.42	3.60E-03	1.11E-03	0.00E+00	1.01E-03	9.96E-04	4.50E-104	3.75E-03
RNF168_1_multinomial_train2.43	4.52E-03	2.70E-03	1.91E-154	0.00E+00	1.65E-99	5.74E-03	5.11E-03
RNF168_1_multinomial_train2.44	2.62E-03	1.15E-03	5.45E-148	1.60E-03	1.86E-04	0.00E+00	3.12E-03
RNF168_1_multinomial_train2.45	1.04E-03	3.58E-03	0.00E+00	0.00E+00	1.00E-06	4.13E-03	2.70E-04
RNF168_1_multinomial_train2.46	3.68E-03	5.44E-03	0.00E+00	1.23E-03	4.93E-03	7.79E-03	6.10E-03
RNF168_1_multinomial_train2.47	5.29E-03	0.00E+00	0.00E+00	1.74E-03	3.19E-03	0.00E+00	7.27E-03
RNF168_1_multinomial_train2.48	1.17E-03	1.54E-03	0.00E+00	2.35E-03	2.83E-03	2.13E-03	3.35E-03
RNF168_1_multinomial_train2.49	3.64E-03	1.12E-03	0.00E+00	1.81E-03	1.55E-03	5.12E-03	9.90E-04
RNF168_1_multinomial_train2.50	6.82E-03	0.00E+00	0.00E+00	0.00E+00	1.04E-03	0.00E+00	7.56E-03
RNF168_1_multinomial_train2.51	3.73E-03	2.55E-105	0.00E+00	1.26E-34	2.67E-52	1.46E-03	3.74E-03
RNF168_1_multinomial_train2.52	3.41E-03	7.44E-03	0.00E+00	1.06E-02	0.00E+00	0.00E+00	0.00E+00
RNF168_1_multinomial_train2.53	3.78E-03	0.00E+00	0.00E+00	6.30E-04	1.25E-03	0.00E+00	4.97E-03
RNF168_1_multinomial_train2.54	6.28E-03	0.00E+00	0.00E+00	5.56E-03	4.56E-03	0.00E+00	1.13E-02
RNF168_1_multinomial_train2.55	3.16E-03	1.40E-03	1.75E-03	1.78E-144	0.00E+00	4.03E-03	0.00E+00
RNF168_1_multinomial_train2.56	4.47E-03	1.19E-03	0.00E+00	2.73E-96	0.00E+00	0.00E+00	3.22E-03
RNF168_1_multinomial_train2.57	4.43E-03	2.45E-03	0.00E+00	0.00E+00	2.04E-03	4.34E-03	5.71E-03
RNF168_1_multinomial_train2.58	6.54E-03	5.33E-105	0.00E+00	1.16E-04	5.05E-78	5.03E-03	5.97E-03
RNF168_1_multinomial_train2.59	2.70E-03	3.94E-03	0.00E+00	2.79E-03	8.31E-04	0.00E+00	1.63E-03
RNF168_1_multinomial_train2.60	6.06E-03	3.55E-03	5.18E-03	0.00E+00	2.66E-160	1.20E-03	5.95E-03
RNF168_1_multinomial_train2.61	3.56E-03	1.95E-130	0.00E+00	1.43E-03	2.84E-131	2.14E-03	1.49E-03
RNF168_1_multinomial_train2.62	7.83E-04	3.41E-03	0.00E+00	1.69E-70	9.67E-142	4.28E-03	7.56E-04
RNF168_1_multinomial_train2.63	2.87E-03	0.00E+00	0.00E+00	1.56E-03	5.42E-28	1.82E-114	3.21E-03
RNF168_1_multinomial_train2.64	4.72E-03	2.39E-03	0.00E+00	0.00E+00	3.22E-03	3.20E-03	8.54E-03
RNF168_1_multinomial_train2.65	4.18E-03	6.12E-03	2.85E-03	2.38E-94	5.08E-04	9.23E-03	3.54E-04
RNF168_1_multinomial_train2.66	2.91E-03	2.85E-03	0.00E+00	3.21E-03	7.90E-04	0.00E+00	1.17E-03
RNF168_1_multinomial_train2.67	6.67E-03	7.53E-04	9.18E-109	3.38E-03	4.43E-03	5.84E-03	8.10E-03
RNF168_1_multinomial_train2.68	5.57E-03	0.00E+00	0.00E+00	0.00E+00	1.69E-109	7.27E-03	2.16E-03
RNF168_1_multinomial_train2.69	4.99E-03	8.18E-04	3.36E-03	5.88E-04	0.00E+00	3.17E-03	2.83E-03
RNF168_1_multinomial_train2.70	6.22E-03	5.02E-62	0.00E+00	0.00E+00	1.56E-03	0.00E+00	8.30E-03
RNF168_1_multinomial_train2.71	1.84E-03	5.15E-03	0.00E+00	5.96E-03	0.00E+00	0.00E+00	0.00E+00
RNF168_1_multinomial_train2.72	6.77E-04	0.00E+00	0.00E+00	6.31E-03	0.00E+00	7.33E-03	0.00E+00
RNF168_1_multinomial_train2.73	6.15E-03	1.49E-03	0.00E+00	0.00E+00	1.54E-03	4.82E-03	6.26E-03
RNF168_1_multinomial_train2.74	1.40E-03	0.00E+00	1.91E-49	2.94E-03	1.19E-03	2.22E-03	1.04E-03
RNF168_1_multinomial_train2.75	1.66E-03	4.86E-03	0.00E+00	5.57E-03	0.00E+00	0.00E+00	0.00E+00
RNF168_1_multinomial_train2.76	3.34E-03	5.33E-04	0.00E+00	2.14E-03	2.23E-03	3.20E-03	1.16E-03
RNF168_1_multinomial_train2.77	3.01E-03	1.36E-03	0.00E+00	0.00E+00	8.36E-14	2.38E-03	4.12E-03
RNF168_1_multinomial_train2.78	2.49E-03	2.06E-03	0.00E+00	4.12E-03	0.00E+00	3.49E-03	2.27E-03
RNF168_1_multinomial_train2.79	6.22E-03	1.22E-119	0.00E+00	1.74E-110	2.77E-04	3.78E-03	3.70E-03
RNF168_1_multinomial_train2.80	6.77E-03	0.00E+00	0.00E+00	8.67E-04	1.43E-15	0.00E+00	7.83E-03
RNF168_1_multinomial_train2.81	5.03E-03	1.90E-03	0.00E+00	9.85E-04	2.97E-03	7.42E-03	3.45E-03
RNF168_1_multinomial_train2.82	3.53E-03	0.00E+00	0.00E+00	8.50E-04	1.91E-03	2.69E-75	3.58E-03
RNF168_1_multinomial_train2.83	6.59E-04	0.00E+00	0.00E+00	2.93E-47	0.00E+00	0.00E+00	0.00E+00
RNF168_1_multinomial_train2.84	5.25E-03	1.53E-03	0.00E+00	1.56E-03	1.28E-51	0.00E+00	3.84E-03
RNF168_1_multinomial_train2.85	5.03E-03	1.96E-03	3.46E-03	6.41E-151	3.74E-03	0.00E+00	8.22E-03
RNF168_1_multinomial_train2.86	4.29E-03	2.85E-03	2.93E-125	0.00E+00	3.40E-04	2.76E-03	6.96E-03
RNF168_1_multinomial_train2.87	1.39E-03	1.89E-03	0.00E+00	0.00E+00	0.00E+00	3.85E-03	0.00E+00
RNF168_1_multinomial_train2.88	5.58E-03	1.47E-132	1.21E-03	0.00E+00	0.00E+00	3.99E-03	2.63E-03
RNF168_1_multinomial_train2.89	1.72E-03	2.18E-03	0.00E+00	7.75E-03	6.65E-03	3.88E-03	4.21E-03
RNF168_1_multinomial_train2.90	4.30E-03	4.28E-04	0.00E+00	2.31E-138	1.81E-03	0.00E+00	5.50E-03
RNF168_1_multinomial_train2.91	5.37E-03	1.55E-03	0.00E+00	3.92E-04	0.00E+00	6.26E-03	0.00E+00
RNF168_1_multinomial_train2.92	4.17E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.56E-03	0.00E+00
RNF168_1_multinomial_train2.93	3.45E-03	1.47E-03	0.00E+00	1.26E-03	0.00E+00	3.42E-03	1.66E-03
RNF168_1_multinomial_train2.94	4.33E-03	0.00E+00	0.00E+00	3.64E-03	6.08E-04	2.18E-03	0.00E+00
RNF168_1_multinomial_train2.95	4.00E-03	1.67E-119	0.00E+00	1.81E-03	1.67E-124	5.75E-72	4.19E-03
RNF168_1_multinomial_train2.96	7.59E-03	1.60E-03	0.00E+00	0.00E+00	0.00E+00	7.34E-03	1.09E-03
RNF168_1_multinomial_train2.97	1.71E-03	0.00E+00	0.00E+00	3.05E-03	4.47E-03	5.23E-62	2.11E-03
RNF168_1_multinomial_train2.98	4.45E-03	1.96E-03	0.00E+00	1.38E-03	1.23E-03	0.00E+00	7.86E-03
ATP2B4_2_multinomial_train2	8.28E-127	0.00E+00	0.00E+00	1.26E-01	8.46E-02	5.76E-02	6.65E-02
ATP2B4_2_multinomial_train2.1	0.00E+00	3.31E-03	0.00E+00	1.40E-01	7.90E-02	6.76E-02	7.25E-02
ATP2B4_3_multinomial_train2	4.55E-43	0.00E+00	3.58E-03	9.84E-02	6.61E-02	4.90E-02	5.68E-02
ATP2B4_3_multinomial_train2.1	0.00E+00	0.00E+00	7.26E-03	1.02E-01	6.58E-02	5.59E-02	6.00E-02
ATP2B4_2_multinomial_train2.2	9.01E-03	0.00E+00	1.74E-127	1.13E-01	6.98E-02	6.16E-02	6.53E-02
ATP2B4_2_multinomial_train2.3	1.12E-03	0.00E+00	0.00E+00	1.14E-01	7.54E-02	5.69E-02	6.21E-02
ATP2B4_3_multinomial_train2.2	5.92E-03	1.35E-67	7.82E-48	9.97E-02	5.53E-02	5.50E-02	5.97E-02
ATP2B4_3_multinomial_train2.3	5.88E-03	2.88E-41	7.92E-03	1.04E-01	6.53E-02	6.02E-02	6.22E-02
ATP2B4_2_multinomial_train2.4	0.00E+00	2.66E-03	0.00E+00	1.31E-01	7.48E-02	6.25E-02	7.00E-02
ATP2B4_3_multinomial_train2.4	8.75E-03	0.00E+00	6.71E-03	1.01E-01	6.04E-02	6.22E-02	5.73E-02
ATP2B4_2_multinomial_train2.5	0.00E+00	8.28E-04	0.00E+00	1.33E-01	8.10E-02	6.26E-02	6.91E-02
ATP2B4_2_multinomial_train2.6	2.28E-102	2.73E-03	8.87E-47	1.20E-01	7.48E-02	5.57E-02	6.41E-02
ATP2B4_3_multinomial_train2.5	0.00E+00	0.00E+00	9.29E-04	1.12E-01	7.36E-02	5.49E-02	6.12E-02
ATP2B4_2_multinomial_train2.7	9.24E-82	8.51E-04	1.02E-134	1.30E-01	8.14E-02	6.13E-02	6.96E-02
ATP2B4_3_multinomial_train2.6	1.96E-02	1.88E-141	5.97E-70	9.90E-02	6.00E-02	6.56E-02	5.31E-02
ATP2B4_3_multinomial_train2.7	2.80E-03	2.55E-03	5.89E-03	1.01E-01	6.62E-02	5.63E-02	6.04E-02
ATP2B4_3_multinomial_train2.8	3.74E-03	0.00E+00	1.09E-02	1.07E-01	6.26E-02	6.53E-02	5.58E-02
ATP2B4_2_multinomial_train2.8	0.00E+00	4.37E-04	0.00E+00	1.30E-01	8.12E-02	5.96E-02	7.09E-02
ATP2B4_2_multinomial_train2.9	0.00E+00	3.04E-03	0.00E+00	1.23E-01	7.75E-02	5.93E-02	6.96E-02
ATP2B4_3_multinomial_train2.9	1.74E-03	3.43E-03	8.73E-03	1.03E-01	6.52E-02	5.98E-02	6.15E-02
ATP2B4_3_multinomial_train2.10	0.00E+00	0.00E+00	1.02E-02	1.12E-01	6.91E-02	6.39E-02	6.55E-02
ATP2B4_3_multinomial_train2.11	0.00E+00	0.00E+00	1.30E-02	1.17E-01	6.66E-02	6.78E-02	5.90E-02
ATP2B4_2_multinomial_train2.10	7.95E-03	5.82E-03	4.46E-80	1.17E-01	6.57E-02	6.47E-02	5.98E-02
ATP2B4_2_multinomial_train2.11	3.31E-13	6.61E-03	0.00E+00	1.10E-01	7.86E-02	5.40E-02	6.88E-02
ATP2B4_2_multinomial_train2.12	2.70E-03	7.97E-03	0.00E+00	1.02E-01	6.55E-02	5.59E-02	6.42E-02
