Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
MLH1_1_multinomial_train2.31	1.70E-01	3.91E-03	1.19E-01	1.53E-01	1.18E-52	4.12E-02	3.04E-03	1.59E-03	3.41E-03	1.17E-01	4.20E-03
MLH1_1_multinomial_train2.32	1.61E-01	4.52E-03	1.13E-01	1.44E-01	2.62E-89	4.28E-02	9.73E-03	8.60E-03	3.15E-03	1.12E-01	8.17E-03
MLH1_1_multinomial_train2.33	1.63E-01	1.11E-02	1.14E-01	1.47E-01	1.36E-131	4.39E-02	1.12E-02	1.16E-02	2.01E-03	1.13E-01	8.89E-03
MLH1_1_multinomial_train2.34	1.71E-01	3.86E-03	1.20E-01	1.55E-01	8.70E-159	4.22E-02	1.07E-03	2.96E-03	2.23E-03	1.19E-01	3.07E-03
MLH1_1_multinomial_train2.35	1.62E-01	8.85E-03	1.13E-01	1.46E-01	9.27E-151	4.32E-02	9.82E-03	1.03E-02	2.42E-03	1.12E-01	9.20E-03
MLH1_1_multinomial_train2.36	1.68E-01	5.19E-03	1.16E-01	1.51E-01	1.15E-04	4.19E-02	7.27E-03	7.44E-03	4.17E-03	1.15E-01	6.31E-03
MLH1_1_multinomial_train2.37	1.60E-01	1.09E-02	1.11E-01	1.45E-01	7.26E-51	4.35E-02	6.78E-03	8.75E-03	5.88E-03	1.10E-01	1.05E-02
MLH1_1_multinomial_train2.38	1.70E-01	4.68E-03	1.19E-01	1.54E-01	2.69E-03	4.17E-02	3.73E-03	1.44E-03	2.58E-03	1.17E-01	4.20E-03
MLH1_1_multinomial_train2.39	1.66E-01	7.54E-03	1.16E-01	1.50E-01	1.71E-61	4.31E-02	5.85E-03	5.97E-03	2.57E-03	1.15E-01	7.51E-03
MLH1_1_multinomial_train2.40	1.67E-01	5.82E-03	1.17E-01	1.50E-01	1.29E-142	4.23E-02	4.76E-03	5.69E-03	3.16E-03	1.16E-01	4.50E-03
MLH1_1_multinomial_train2.41	1.60E-01	1.32E-02	1.12E-01	1.46E-01	5.48E-145	4.50E-02	9.65E-03	1.15E-02	1.73E-03	1.11E-01	1.19E-02
MLH1_1_multinomial_train2.42	1.65E-01	6.84E-03	1.16E-01	1.49E-01	2.14E-47	4.22E-02	5.02E-03	4.06E-03	3.55E-03	1.14E-01	6.92E-03
MLH1_1_multinomial_train2.43	1.57E-01	9.52E-03	1.09E-01	1.45E-01	2.95E-114	4.28E-02	6.02E-03	9.78E-03	2.73E-03	1.11E-01	9.18E-03
MLH1_1_multinomial_train2.44	1.69E-01	8.36E-17	1.19E-01	1.52E-01	3.86E-58	4.17E-02	4.42E-03	2.41E-03	3.27E-03	1.17E-01	2.18E-06
MLH1_1_multinomial_train2.45	1.63E-01	1.05E-02	1.14E-01	1.47E-01	0.00E+00	4.42E-02	8.84E-03	1.03E-02	2.56E-03	1.14E-01	1.05E-02
MLH1_1_multinomial_train2.46	1.63E-01	8.23E-03	1.15E-01	1.47E-01	0.00E+00	4.29E-02	7.65E-03	8.44E-03	3.04E-03	1.13E-01	8.01E-03
MLH1_1_multinomial_train2.47	1.73E-01	2.67E-18	1.21E-01	1.56E-01	2.29E-109	4.11E-02	3.84E-03	2.40E-03	2.80E-03	1.20E-01	1.92E-03
MLH1_1_multinomial_train2.48	1.64E-01	6.53E-03	1.15E-01	1.48E-01	5.48E-04	4.31E-02	8.00E-03	7.34E-03	2.52E-03	1.14E-01	5.25E-03
MLH1_1_multinomial_train2.49	1.66E-01	7.44E-03	1.16E-01	1.51E-01	1.31E-117	4.16E-02	6.38E-03	5.94E-03	4.79E-03	1.14E-01	7.92E-03
MLH1_1_multinomial_train2.50	1.71E-01	4.49E-03	1.20E-01	1.54E-01	1.14E-105	4.06E-02	5.82E-03	3.90E-10	5.21E-03	1.18E-01	3.75E-03
MLH1_1_multinomial_train2.51	1.62E-01	3.66E-03	1.13E-01	1.46E-01	3.28E-05	4.20E-02	1.05E-02	9.71E-03	3.45E-03	1.12E-01	7.84E-03
MLH1_1_multinomial_train2.52	1.69E-01	9.58E-03	1.18E-01	1.52E-01	1.40E-28	4.35E-02	9.02E-03	9.65E-03	2.79E-03	1.17E-01	8.06E-03
MLH1_1_multinomial_train2.53	1.64E-01	6.37E-03	1.15E-01	1.48E-01	2.73E-119	4.21E-02	5.68E-03	4.97E-03	3.59E-03	1.13E-01	6.54E-03
MLH1_1_multinomial_train2.54	1.64E-01	5.09E-03	1.14E-01	1.46E-01	0.00E+00	4.55E-02	1.80E-02	1.51E-02	1.69E-03	1.14E-01	1.19E-02
MLH1_1_multinomial_train2.55	1.63E-01	6.63E-03	1.12E-01	1.47E-01	4.85E-03	4.23E-02	7.32E-03	4.41E-03	3.90E-03	1.11E-01	7.67E-03
MLH1_1_multinomial_train2.56	1.65E-01	5.28E-03	1.14E-01	1.46E-01	6.77E-03	4.29E-02	1.06E-02	9.49E-03	7.43E-03	1.14E-01	5.97E-03
MLH1_1_multinomial_train2.57	1.71E-01	2.36E-03	1.20E-01	1.54E-01	1.40E-03	4.21E-02	5.35E-03	4.30E-03	2.65E-03	1.19E-01	3.30E-03
MLH1_1_multinomial_train2.58	1.65E-01	1.16E-02	1.15E-01	1.49E-01	0.00E+00	4.51E-02	1.20E-02	1.42E-02	2.52E-03	1.15E-01	1.15E-02
MLH1_1_multinomial_train2.59	1.63E-01	6.80E-03	1.14E-01	1.47E-01	0.00E+00	4.19E-02	3.49E-03	5.48E-03	2.81E-03	1.13E-01	6.27E-03
MLH1_1_multinomial_train2.60	1.55E-01	6.36E-03	1.09E-01	1.45E-01	2.64E-103	4.10E-02	3.76E-03	2.66E-09	6.80E-03	1.13E-01	7.62E-03
MLH1_1_multinomial_train2.61	1.64E-01	7.93E-03	1.14E-01	1.50E-01	9.58E-04	4.16E-02	2.22E-06	8.30E-03	8.82E-04	1.14E-01	7.92E-03
MLH1_1_multinomial_train2.62	1.69E-01	2.44E-03	1.17E-01	1.52E-01	4.89E-04	4.19E-02	5.93E-03	4.75E-03	2.18E-03	1.16E-01	4.33E-03
MLH1_1_multinomial_train2.63	1.63E-01	4.40E-03	1.13E-01	1.46E-01	4.44E-03	4.25E-02	5.98E-03	6.93E-03	3.78E-03	1.11E-01	5.71E-03
MLH1_1_multinomial_train2.64	1.57E-01	8.81E-03	1.10E-01	1.41E-01	6.80E-53	4.22E-02	5.03E-03	8.96E-03	3.28E-03	1.09E-01	1.03E-02
MLH1_1_multinomial_train2.65	1.69E-01	4.60E-03	1.17E-01	1.53E-01	3.56E-03	4.26E-02	2.30E-03	1.14E-03	4.00E-03	1.14E-01	3.74E-03
MLH1_1_multinomial_train2.66	1.66E-01	6.49E-03	1.15E-01	1.50E-01	3.36E-38	4.29E-02	5.09E-03	7.25E-03	2.89E-03	1.15E-01	7.13E-03
MLH1_1_multinomial_train2.67	1.66E-01	5.14E-03	1.15E-01	1.51E-01	1.07E-03	4.08E-02	6.04E-03	5.12E-03	7.71E-03	1.13E-01	4.92E-03
MLH1_1_multinomial_train2.68	1.59E-01	9.12E-03	1.11E-01	1.47E-01	3.29E-29	4.26E-02	5.62E-03	6.36E-03	5.04E-03	1.14E-01	1.03E-02
MLH1_1_multinomial_train2.69	1.66E-01	5.42E-03	1.15E-01	1.50E-01	2.85E-24	4.18E-02	3.39E-03	3.49E-03	8.00E-03	1.13E-01	5.24E-03
MLH1_1_multinomial_train2.70	1.62E-01	1.32E-02	1.13E-01	1.46E-01	5.36E-146	4.44E-02	9.83E-03	1.03E-02	3.49E-03	1.12E-01	1.24E-02
MLH1_1_multinomial_train2.71	1.57E-01	6.84E-03	1.08E-01	1.45E-01	2.11E-72	4.13E-02	6.48E-03	7.53E-03	9.15E-03	1.10E-01	8.78E-03
MLH1_1_multinomial_train2.72	1.67E-01	7.74E-22	1.17E-01	1.48E-01	5.98E-05	4.20E-02	8.71E-03	6.61E-03	2.91E-03	1.16E-01	3.75E-03
MLH1_1_multinomial_train2.73	1.67E-01	3.64E-03	1.18E-01	1.49E-01	7.12E-77	4.09E-02	3.25E-03	3.10E-03	3.36E-03	1.16E-01	4.05E-03
MLH1_1_multinomial_train2.74	1.63E-01	6.90E-03	1.13E-01	1.47E-01	1.09E-150	4.34E-02	9.16E-03	9.49E-03	3.28E-03	1.13E-01	1.02E-02
MLH1_1_multinomial_train2.75	1.63E-01	5.41E-03	1.14E-01	1.49E-01	3.55E-18	4.19E-02	2.10E-03	7.82E-03	1.82E-03	1.14E-01	6.92E-03
MLH1_1_multinomial_train2.76	1.63E-01	1.01E-02	1.13E-01	1.48E-01	2.97E-53	4.38E-02	9.37E-03	9.54E-03	5.12E-03	1.12E-01	1.07E-02
MLH1_1_multinomial_train2.77	1.67E-01	9.65E-03	1.17E-01	1.51E-01	5.58E-11	4.37E-02	6.95E-03	6.65E-03	4.76E-03	1.15E-01	8.24E-03
MLH1_1_multinomial_train2.78	1.62E-01	8.78E-03	1.14E-01	1.46E-01	0.00E+00	4.26E-02	6.86E-03	8.91E-03	2.23E-03	1.13E-01	8.43E-03
MLH1_1_multinomial_train2.79	1.64E-01	9.94E-03	1.14E-01	1.48E-01	9.33E-04	4.21E-02	1.03E-02	1.02E-02	4.36E-03	1.13E-01	1.03E-02
MLH1_1_multinomial_train2.80	1.69E-01	9.10E-03	1.18E-01	1.52E-01	2.69E-108	4.39E-02	7.22E-03	7.64E-03	3.17E-03	1.17E-01	7.78E-03
MLH1_1_multinomial_train2.81	1.66E-01	1.07E-03	1.15E-01	1.48E-01	2.12E-03	4.29E-02	1.25E-02	9.83E-03	2.95E-03	1.15E-01	7.23E-03
MLH1_1_multinomial_train2.82	1.64E-01	2.51E-19	1.13E-01	1.48E-01	2.07E-03	4.18E-02	9.82E-03	8.64E-03	3.94E-03	1.16E-01	7.50E-03
MLH1_1_multinomial_train2.83	1.65E-01	7.19E-03	1.14E-01	1.49E-01	2.32E-03	4.24E-02	8.94E-03	8.25E-03	3.73E-03	1.14E-01	8.27E-03
MLH1_1_multinomial_train2.84	1.62E-01	7.27E-03	1.14E-01	1.46E-01	7.25E-70	4.38E-02	1.14E-02	1.13E-02	1.63E-03	1.13E-01	9.07E-03
MLH1_1_multinomial_train2.85	1.56E-01	1.14E-03	1.08E-01	1.41E-01	2.90E-143	4.29E-02	1.13E-02	1.15E-02	3.11E-03	1.12E-01	9.71E-03
MLH1_1_multinomial_train2.86	1.71E-01	4.78E-03	1.19E-01	1.55E-01	2.70E-03	4.20E-02	2.59E-03	2.38E-04	2.73E-03	1.16E-01	3.88E-03
MLH1_1_multinomial_train2.87	1.62E-01	3.46E-03	1.11E-01	1.48E-01	3.47E-44	4.25E-02	3.79E-03	7.68E-03	3.81E-03	1.13E-01	7.25E-03
MLH1_1_multinomial_train2.88	1.68E-01	7.12E-03	1.16E-01	1.52E-01	1.04E-59	4.20E-02	7.03E-03	6.17E-03	4.00E-03	1.16E-01	8.31E-03
MLH1_1_multinomial_train2.89	1.62E-01	1.09E-02	1.14E-01	1.47E-01	2.45E-07	4.41E-02	9.98E-03	1.10E-02	1.72E-03	1.12E-01	9.00E-03
MLH1_1_multinomial_train2.90	1.56E-01	6.07E-03	1.10E-01	1.46E-01	2.39E-98	4.17E-02	3.81E-03	4.23E-03	2.45E-03	1.13E-01	1.00E-02
MLH1_1_multinomial_train2.91	1.65E-01	6.27E-03	1.15E-01	1.48E-01	2.38E-03	4.35E-02	9.04E-03	7.99E-03	2.31E-03	1.14E-01	6.11E-03
MLH1_1_multinomial_train2.92	1.68E-01	4.45E-03	1.17E-01	1.52E-01	5.27E-146	4.19E-02	5.05E-03	4.16E-03	5.17E-03	1.16E-01	4.62E-03
MLH1_1_multinomial_train2.93	1.61E-01	6.82E-03	1.13E-01	1.45E-01	2.18E-126	4.39E-02	1.09E-02	1.06E-02	2.71E-03	1.12E-01	9.70E-03
MLH1_1_multinomial_train2.94	1.65E-01	9.02E-03	1.14E-01	1.49E-01	7.42E-03	4.46E-02	9.10E-03	3.17E-03	2.11E-03	1.13E-01	1.05E-02
MLH1_1_multinomial_train2.95	1.64E-01	8.79E-03	1.15E-01	1.48E-01	2.57E-161	4.35E-02	6.35E-03	8.05E-03	2.66E-03	1.14E-01	6.61E-03
MLH1_1_multinomial_train2.96	1.76E-01	4.48E-03	1.23E-01	1.60E-01	1.24E-95	4.14E-02	4.36E-03	3.47E-18	6.43E-03	1.21E-01	2.04E-03
MLH1_1_multinomial_train2.97	1.58E-01	7.54E-03	1.10E-01	1.42E-01	0.00E+00	4.41E-02	1.42E-02	1.25E-02	2.59E-03	1.10E-01	1.28E-02
MLH1_1_multinomial_train2.98	1.66E-01	6.00E-03	1.16E-01	1.51E-01	2.17E-06	4.18E-02	4.63E-03	4.93E-03	2.83E-03	1.14E-01	5.01E-03
MSH6_3_multinomial_train2	4.99E-02	1.68E-01	1.07E-02	1.25E-26	8.40E-02	3.39E-02	1.18E-01	1.20E-03	6.55E-04	6.33E-05	7.82E-10
MSH6_2_multinomial_train2	4.94E-02	1.63E-01	2.89E-03	1.25E-26	7.95E-02	3.47E-02	1.16E-01	6.97E-03	6.55E-03	1.21E-03	2.92E-03
MSH6_3_multinomial_train2.1	4.72E-02	1.63E-01	1.32E-02	3.26E-03	8.57E-02	3.35E-02	1.15E-01	1.25E-26	2.69E-03	1.62E-03	1.52E-04
MSH6_2_multinomial_train2.1	4.74E-02	1.61E-01	7.44E-03	1.15E-03	8.37E-02	3.35E-02	1.15E-01	1.33E-04	3.81E-03	4.02E-03	3.40E-03
MSH6_2_multinomial_train2.2	4.64E-02	1.61E-01	1.59E-02	3.21E-03	8.58E-02	3.23E-02	1.14E-01	1.25E-26	3.75E-03	3.56E-03	1.11E-03
MSH6_2_multinomial_train2.3	4.72E-02	1.62E-01	4.50E-03	2.56E-03	8.29E-02	3.54E-02	1.14E-01	2.20E-03	3.46E-03	3.28E-03	1.93E-03
MSH6_2_multinomial_train2.4	4.82E-02	1.64E-01	1.02E-02	1.25E-26	8.49E-02	3.39E-02	1.16E-01	3.20E-03	4.23E-03	1.46E-03	2.25E-03
MSH6_3_multinomial_train2.2	4.74E-02	1.62E-01	1.28E-02	3.13E-03	8.40E-02	3.56E-02	1.14E-01	2.40E-03	4.64E-04	4.65E-04	1.25E-26
MSH6_3_multinomial_train2.3	5.08E-02	1.72E-01	5.16E-03	1.25E-26	8.42E-02	3.24E-02	1.20E-01	1.25E-26	7.63E-13	1.91E-03	2.26E-03
MSH6_3_multinomial_train2.4	5.05E-02	1.71E-01	2.36E-03	1.25E-26	8.38E-02	3.40E-02	1.20E-01	1.13E-03	2.19E-03	1.25E-26	1.25E-26
MSH6_3_multinomial_train2.5	5.23E-02	1.76E-01	1.25E-26	5.17E-04	8.43E-02	3.40E-02	1.24E-01	1.25E-26	1.31E-03	1.25E-26	1.98E-04
MSH6_3_multinomial_train2.6	5.11E-02	1.75E-01	7.01E-04	1.84E-03	8.53E-02	3.37E-02	1.23E-01	1.25E-26	2.04E-03	1.25E-26	1.25E-26
MSH6_3_multinomial_train2.7	4.95E-02	1.71E-01	5.12E-03	8.81E-04	8.56E-02	3.38E-02	1.20E-01	1.25E-26	2.01E-03	1.25E-26	1.25E-26
MSH6_2_multinomial_train2.5	5.34E-02	1.74E-01	9.20E-04	5.49E-05	8.35E-02	3.24E-02	1.23E-01	1.25E-26	3.62E-03	2.51E-03	2.94E-03
MSH6_2_multinomial_train2.6	5.41E-02	1.76E-01	3.91E-03	1.25E-26	8.31E-02	3.48E-02	1.25E-01	1.25E-26	7.22E-07	2.24E-03	4.35E-04
MSH6_3_multinomial_train2.8	4.95E-02	1.70E-01	4.21E-03	1.25E-26	8.43E-02	3.33E-02	1.19E-01	1.25E-26	6.35E-05	6.21E-04	1.12E-03
MSH6_2_multinomial_train2.7	4.74E-02	1.60E-01	1.13E-02	1.25E-26	8.39E-02	3.41E-02	1.15E-01	1.96E-03	5.00E-03	3.98E-03	4.62E-03
MSH6_3_multinomial_train2.9	4.87E-02	1.69E-01	6.33E-03	1.25E-26	8.48E-02	3.42E-02	1.20E-01	1.25E-26	1.34E-04	1.25E-26	1.25E-26
MSH6_3_multinomial_train2.10	4.93E-02	1.68E-01	1.29E-02	1.25E-26	8.59E-02	3.31E-02	1.19E-01	1.25E-26	5.93E-04	1.41E-03	1.25E-26
MSH6_3_multinomial_train2.11	5.11E-02	1.74E-01	1.40E-21	2.11E-03	8.46E-02	3.51E-02	1.22E-01	1.25E-26	1.99E-03	7.43E-04	1.25E-26
MSH6_2_multinomial_train2.8	5.10E-02	1.71E-01	2.22E-03	1.66E-04	8.40E-02	3.42E-02	1.21E-01	1.25E-26	2.26E-03	3.88E-03	2.95E-03
MSH6_2_multinomial_train2.9	4.83E-02	1.66E-01	3.13E-03	4.16E-04	8.38E-02	3.54E-02	1.16E-01	2.60E-03	4.43E-03	2.05E-03	2.21E-03
MSH6_3_multinomial_train2.12	4.96E-02	1.70E-01	5.99E-03	3.14E-04	8.48E-02	3.46E-02	1.20E-01	1.25E-26	1.79E-03	1.25E-26	1.25E-26
MSH6_3_multinomial_train2.13	4.96E-02	1.68E-01	3.53E-03	1.25E-26	8.36E-02	3.49E-02	1.18E-01	1.52E-26	1.62E-03	1.25E-03	1.55E-03
MSH6_3_multinomial_train2.14	5.18E-02	1.73E-01	3.41E-03	1.25E-26	8.34E-02	3.43E-02	1.22E-01	1.25E-26	7.77E-04	2.03E-04	1.41E-03
MSH6_2_multinomial_train2.10	5.42E-02	1.78E-01	2.31E-03	1.25E-26	8.29E-02	3.23E-02	1.25E-01	4.38E-03	3.40E-03	1.41E-03	2.03E-03
MSH6_3_multinomial_train2.15	4.96E-02	1.68E-01	1.03E-02	1.25E-26	8.39E-02	3.26E-02	1.19E-01	1.25E-26	5.94E-08	1.25E-26	1.25E-26
MSH6_2_multinomial_train2.11	5.02E-02	1.68E-01	1.25E-26	1.25E-26	8.32E-02	3.37E-02	1.18E-01	3.77E-03	4.58E-03	1.31E-03	2.42E-03
MSH6_3_multinomial_train2.16	4.95E-02	1.70E-01	7.23E-03	1.25E-26	8.52E-02	3.38E-02	1.20E-01	1.25E-26	2.02E-03	1.04E-03	5.78E-04
MSH6_3_multinomial_train2.17	4.65E-02	1.61E-01	1.21E-02	1.25E-26	8.43E-02	3.41E-02	1.14E-01	1.25E-26	1.83E-03	2.79E-04	1.25E-26
MSH6_2_multinomial_train2.12	4.70E-02	1.58E-01	1.33E-02	1.25E-26	8.36E-02	3.41E-02	1.12E-01	4.13E-03	4.77E-03	1.41E-03	2.70E-03
MSH6_2_multinomial_train2.13	5.08E-02	1.68E-01	1.25E-26	7.83E-04	8.32E-02	3.53E-02	1.17E-01	6.42E-03	5.05E-03	2.95E-03	4.39E-03
MSH6_2_multinomial_train2.14	5.22E-02	1.71E-01	1.94E-03	1.25E-26	8.22E-02	3.56E-02	1.21E-01	3.94E-03	4.37E-03	1.78E-03	2.47E-03
MSH6_2_multinomial_train2.15	5.06E-02	1.67E-01	1.25E-26	3.98E-04	8.30E-02	3.47E-02	1.19E-01	1.25E-26	5.81E-03	3.95E-03	3.86E-03
MSH6_2_multinomial_train2.16	4.81E-02	1.64E-01	1.25E-02	2.71E-03	8.40E-02	3.21E-02	1.16E-01	1.25E-26	3.02E-03	4.66E-03	1.38E-03
MSH6_3_multinomial_train2.18	4.72E-02	1.63E-01	1.33E-02	1.25E-26	8.47E-02	3.40E-02	1.15E-01	1.25E-26	3.74E-04	7.08E-04	1.25E-26
MSH6_2_multinomial_train2.17	5.03E-02	1.64E-01	1.83E-03	1.11E-03	8.15E-02	3.57E-02	1.17E-01	5.09E-03	6.56E-03	2.18E-03	2.17E-03
MSH6_2_multinomial_train2.18	4.90E-02	1.69E-01	5.96E-03	1.83E-03	8.41E-02	3.31E-02	1.20E-01	1.25E-26	2.66E-03	5.30E-03	5.71E-04
MSH6_3_multinomial_train2.19	5.00E-02	1.71E-01	5.21E-03	3.16E-03	8.49E-02	3.49E-02	1.20E-01	5.81E-04	1.75E-03	1.25E-26	1.25E-26
MSH6_3_multinomial_train2.20	4.96E-02	1.69E-01	6.31E-03	1.91E-03	8.45E-02	3.47E-02	1.19E-01	1.25E-26	1.62E-03	1.25E-26	1.25E-26
MSH6_3_multinomial_train2.21	5.04E-02	1.73E-01	2.39E-03	2.35E-20	8.50E-02	3.49E-02	1.22E-01	2.01E-08	6.17E-04	1.25E-26	1.25E-26
MSH6_3_multinomial_train2.22	5.22E-02	1.74E-01	1.25E-26	1.25E-26	8.33E-02	3.36E-02	1.22E-01	2.25E-03	1.80E-03	4.53E-13	1.25E-26
MSH6_3_multinomial_train2.23	4.81E-02	1.65E-01	1.45E-02	1.25E-26	8.49E-02	3.35E-02	1.16E-01	1.25E-26	1.25E-26	1.25E-26	1.25E-26
MSH6_2_multinomial_train2.19	5.10E-02	1.68E-01	1.25E-26	1.25E-26	8.27E-02	3.44E-02	1.19E-01	7.36E-03	6.93E-03	9.42E-04	2.69E-03
MSH6_2_multinomial_train2.20	5.04E-02	1.70E-01	1.25E-26	2.35E-26	8.37E-02	3.32E-02	1.20E-01	3.06E-03	2.53E-03	1.43E-03	1.88E-03
MSH6_2_multinomial_train2.21	5.24E-02	1.67E-01	1.25E-26	1.25E-26	8.23E-02	3.35E-02	1.21E-01	1.25E-26	8.73E-03	5.76E-03	5.76E-03
MSH6_3_multinomial_train2.24	5.19E-02	1.75E-01	7.93E-24	1.25E-26	8.46E-02	3.47E-02	1.23E-01	1.25E-26	1.49E-03	6.78E-21	1.25E-26
MSH6_2_multinomial_train2.22	5.21E-02	1.74E-01	1.25E-26	1.25E-26	8.52E-02	3.31E-02	1.23E-01	1.25E-26	4.38E-03	2.39E-03	3.10E-03
MSH6_2_multinomial_train2.23	4.91E-02	1.66E-01	1.06E-02	7.42E-10	8.58E-02	3.22E-02	1.18E-01	1.25E-26	5.65E-03	2.90E-03	3.27E-03
MSH6_2_multinomial_train2.24	5.07E-02	1.68E-01	1.25E-26	1.25E-26	8.39E-02	3.49E-02	1.20E-01	1.25E-26	6.48E-03	4.12E-03	4.23E-03
MSH6_2_multinomial_train2.25	4.75E-02	1.62E-01	1.14E-02	5.72E-04	8.64E-02	3.28E-02	1.16E-01	1.25E-26	6.29E-03	3.31E-03	2.88E-03
MSH6_2_multinomial_train2.26	5.02E-02	1.64E-01	3.74E-03	1.25E-26	8.23E-02	3.64E-02	1.17E-01	1.02E-02	7.56E-03	1.80E-03	2.02E-03
MSH6_3_multinomial_train2.25	5.04E-02	1.69E-01	2.29E-03	3.87E-26	8.28E-02	3.62E-02	1.19E-01	2.64E-09	6.87E-17	4.71E-03	2.98E-19
MSH6_3_multinomial_train2.26	4.87E-02	1.69E-01	7.75E-03	2.86E-03	8.61E-02	3.43E-02	1.19E-01	1.25E-26	2.24E-03	2.87E-04	1.25E-26
MSH6_2_multinomial_train2.27	4.90E-02	1.66E-01	1.25E-26	1.20E-03	8.28E-02	3.58E-02	1.17E-01	3.76E-03	3.04E-03	1.98E-03	4.75E-04
MSH6_2_multinomial_train2.28	4.93E-02	1.65E-01	2.00E-03	5.70E-04	8.33E-02	3.55E-02	1.17E-01	2.62E-03	4.29E-03	1.97E-03	2.45E-03
MSH6_2_multinomial_train2.29	4.90E-02	1.64E-01	1.72E-02	1.65E-03	8.53E-02	3.48E-02	1.16E-01	1.25E-26	1.55E-03	1.25E-26	4.69E-04
MSH6_3_multinomial_train2.27	4.99E-02	1.69E-01	4.69E-03	5.22E-04	8.34E-02	3.51E-02	1.19E-01	2.34E-03	1.87E-03	1.25E-26	1.25E-26
MSH6_2_multinomial_train2.30	5.12E-02	1.71E-01	5.67E-03	1.25E-26	8.10E-02	3.43E-02	1.20E-01	1.59E-03	1.10E-03	4.82E-04	1.30E-03
MSH6_3_multinomial_train2.28	4.86E-02	1.66E-01	5.32E-03	1.25E-26	8.29E-02	3.44E-02	1.16E-01	4.09E-03	4.04E-03	3.01E-03	3.28E-03
MSH6_3_multinomial_train2.29	5.18E-02	1.71E-01	8.73E-03	1.25E-26	8.33E-02	3.33E-02	1.19E-01	1.25E-26	2.49E-14	8.32E-04	2.75E-03
MSH6_2_multinomial_train2.31	4.81E-02	1.65E-01	1.13E-02	1.09E-03	8.51E-02	3.55E-02	1.15E-01	2.12E-03	9.44E-04	2.62E-03	1.94E-03
MSH6_2_multinomial_train2.32	4.56E-02	1.57E-01	8.60E-03	1.25E-26	8.48E-02	3.49E-02	1.13E-01	1.25E-26	7.78E-03	5.24E-03	5.25E-03
MSH6_2_multinomial_train2.33	5.14E-02	1.71E-01	4.23E-03	1.25E-26	8.42E-02	3.25E-02	1.21E-01	1.25E-26	3.40E-03	1.58E-03	1.68E-03
MSH6_3_multinomial_train2.30	4.76E-02	1.63E-01	1.44E-02	1.50E-03	8.46E-02	3.46E-02	1.15E-01	1.25E-26	1.65E-03	7.00E-04	1.25E-26
MSH6_3_multinomial_train2.31	4.97E-02	1.71E-01	6.58E-03	1.00E-04	8.48E-02	3.29E-02	1.21E-01	1.25E-26	8.39E-04	1.25E-26	1.25E-26
MSH6_2_multinomial_train2.34	5.29E-02	1.77E-01	4.39E-03	3.15E-04	8.30E-02	3.19E-02	1.25E-01	3.26E-03	3.65E-03	4.57E-03	2.37E-03
MSH6_2_multinomial_train2.35	4.96E-02	1.67E-01	1.25E-26	1.25E-26	8.40E-02	3.48E-02	1.19E-01	3.80E-03	4.30E-03	2.56E-03	2.79E-03
MSH6_3_multinomial_train2.32	4.78E-02	1.61E-01	1.71E-02	1.25E-26	8.40E-02	3.32E-02	1.14E-01	1.25E-26	8.91E-04	1.25E-26	1.25E-26
MSH6_3_multinomial_train2.33	5.27E-02	1.76E-01	1.25E-26	1.25E-26	8.38E-02	3.36E-02	1.24E-01	1.25E-26	2.89E-04	6.11E-18	1.25E-26
MSH6_3_multinomial_train2.34	4.96E-02	1.69E-01	7.49E-03	1.25E-26	8.42E-02	3.34E-02	1.19E-01	1.39E-04	5.51E-04	1.25E-26	1.25E-26
MSH6_3_multinomial_train2.35	4.75E-02	1.66E-01	1.06E-02	6.95E-21	8.56E-02	3.42E-02	1.17E-01	1.25E-26	7.72E-04	5.47E-04	1.25E-26
MSH6_2_multinomial_train2.36	5.43E-02	1.73E-01	1.25E-26	6.69E-04	8.35E-02	3.19E-02	1.24E-01	7.76E-04	5.50E-03	4.54E-03	4.98E-03
MSH6_3_multinomial_train2.36	4.83E-02	1.69E-01	8.66E-03	1.25E-26	8.57E-02	3.24E-02	1.19E-01	1.25E-26	3.51E-04	1.25E-06	1.25E-26
MSH6_3_multinomial_train2.37	5.04E-02	1.71E-01	5.56E-03	1.25E-26	8.38E-02	3.44E-02	1.21E-01	1.25E-26	1.25E-26	7.33E-08	1.25E-26
MSH6_3_multinomial_train2.38	5.22E-02	1.74E-01	3.01E-03	1.25E-26	8.35E-02	3.33E-02	1.22E-01	4.87E-05	6.18E-04	2.36E-15	2.03E-04
MSH6_3_multinomial_train2.39	5.23E-02	1.75E-01	1.25E-26	1.25E-26	8.37E-02	3.37E-02	1.24E-01	1.25E-26	8.31E-04	4.83E-04	1.25E-26
MSH6_3_multinomial_train2.40	4.80E-02	1.70E-01	6.46E-03	1.80E-03	8.67E-02	3.43E-02	1.20E-01	6.66E-04	1.83E-03	2.27E-05	1.25E-26
MSH6_3_multinomial_train2.41	5.02E-02	1.71E-01	4.36E-03	1.25E-26	8.43E-02	3.43E-02	1.21E-01	1.25E-26	7.14E-04	1.01E-03	1.25E-26
MSH6_2_multinomial_train2.37	5.29E-02	1.75E-01	1.25E-26	2.77E-03	8.37E-02	3.31E-02	1.24E-01	1.25E-26	2.78E-03	2.83E-03	1.01E-23
