Samples	SBS96A	SBS96B	SBS96C	SBS96D
ATP2B4_2_multinomial_train2.7	8.60E-03	8.50E-04	1.02E-02	2.91E-57
ATP2B4_3_multinomial_train2.6	4.77E-03	1.15E-03	7.71E-03	5.03E-79
ATP2B4_3_multinomial_train2.7	4.80E-03	2.92E-03	2.55E-03	4.67E-03
ATP2B4_3_multinomial_train2.8	5.66E-03	9.99E-04	8.23E-03	3.66E-80
ATP2B4_2_multinomial_train2.8	8.56E-03	1.91E-03	1.07E-02	1.63E-125
ATP2B4_2_multinomial_train2.9	8.01E-03	1.28E-03	9.97E-03	6.89E-77
ATP2B4_3_multinomial_train2.9	4.88E-03	2.87E-03	8.38E-03	2.47E-03
ATP2B4_3_multinomial_train2.10	5.47E-03	1.90E-03	2.76E-03	5.02E-03
ATP2B4_3_multinomial_train2.11	7.59E-03	8.68E-55	9.27E-03	2.12E-93
ATP2B4_2_multinomial_train2.10	4.69E-03	3.13E-03	8.10E-03	0.00E+00
ATP2B4_2_multinomial_train2.11	5.36E-03	2.70E-03	6.92E-03	4.46E-03
ATP2B4_2_multinomial_train2.12	4.92E-03	3.29E-03	8.09E-03	2.77E-06
ATP2B4_2_multinomial_train2.13	7.19E-03	2.79E-03	9.87E-03	0.00E+00
ATP2B4_2_multinomial_train2.14	4.95E-03	0.00E+00	3.07E-03	8.70E-03
ATP2B4_3_multinomial_train2.12	5.43E-03	3.10E-03	9.04E-03	0.00E+00
ATP2B4_3_multinomial_train2.13	4.45E-03	2.74E-03	8.04E-03	0.00E+00
ATP2B4_3_multinomial_train2.14	6.17E-03	8.79E-04	8.55E-03	1.90E-158
ATP2B4_3_multinomial_train2.15	3.67E-03	3.68E-03	7.11E-03	0.00E+00
ATP2B4_2_multinomial_train2.15	7.21E-03	2.25E-42	8.90E-03	2.35E-158
ATP2B4_2_multinomial_train2.16	7.74E-03	2.63E-03	1.03E-02	9.06E-162
ATP2B4_3_multinomial_train2.16	5.76E-03	1.47E-131	3.14E-03	3.74E-03
ATP2B4_2_multinomial_train2.17	8.13E-03	1.85E-03	1.03E-02	1.43E-139
ATP2B4_3_multinomial_train2.17	5.08E-03	2.08E-03	6.83E-03	3.11E-03
ATP2B4_3_multinomial_train2.18	4.72E-03	2.58E-03	8.25E-03	2.93E-111
ATP2B4_2_multinomial_train2.18	4.85E-03	2.39E-03	2.96E-03	4.50E-03
ATP2B4_3_multinomial_train2.19	4.49E-03	2.46E-03	3.21E-03	3.82E-03
ATP2B4_3_multinomial_train2.20	5.29E-03	0.00E+00	2.64E-03	3.74E-03
ATP2B4_3_multinomial_train2.21	5.09E-03	0.00E+00	2.52E-03	3.69E-03
ATP2B4_2_multinomial_train2.19	6.72E-03	3.20E-03	9.80E-03	0.00E+00
ATP2B4_3_multinomial_train2.22	5.21E-03	2.74E-03	7.10E-03	3.60E-03
ATP2B4_3_multinomial_train2.23	4.88E-03	1.50E-03	1.01E-03	7.05E-03
ATP2B4_3_multinomial_train2.24	4.32E-03	2.65E-03	2.09E-03	5.11E-03
ATP2B4_3_multinomial_train2.25	6.86E-03	1.25E-03	7.45E-03	3.83E-03
ATP2B4_3_multinomial_train2.26	4.47E-03	2.04E-03	2.77E-03	3.59E-03
ATP2B4_2_multinomial_train2.20	6.87E-03	0.00E+00	4.38E-03	9.60E-03
ATP2B4_2_multinomial_train2.21	6.19E-03	1.82E-32	4.55E-03	4.17E-03
ATP2B4_3_multinomial_train2.27	6.09E-03	1.50E-03	6.99E-03	3.45E-03
ATP2B4_3_multinomial_train2.28	4.89E-03	1.46E-03	3.37E-03	3.50E-03
ATP2B4_3_multinomial_train2.29	5.15E-03	6.45E-04	1.11E-03	7.12E-03
ATP2B4_2_multinomial_train2.22	7.36E-03	3.10E-03	1.03E-02	0.00E+00
ATP2B4_2_multinomial_train2.23	6.66E-03	2.92E-03	9.60E-03	0.00E+00
ATP2B4_2_multinomial_train2.24	5.95E-03	7.26E-04	8.35E-03	0.00E+00
ATP2B4_2_multinomial_train2.25	5.72E-03	6.69E-04	8.24E-03	0.00E+00
ATP2B4_2_multinomial_train2.26	5.68E-03	6.49E-127	1.02E-03	6.35E-03
ATP2B4_3_multinomial_train2.30	9.61E-03	1.57E-89	1.06E-02	4.74E-15
ATP2B4_3_multinomial_train2.31	5.28E-03	2.53E-08	5.67E-03	3.31E-03
ATP2B4_3_multinomial_train2.32	7.49E-03	1.94E-37	9.07E-03	1.52E-67
ATP2B4_2_multinomial_train2.27	8.39E-03	9.63E-126	9.67E-03	1.38E-77
ATP2B4_2_multinomial_train2.28	3.40E-03	4.89E-16	7.52E-03	1.21E-02
ATP2B4_3_multinomial_train2.33	5.66E-03	4.17E-62	1.08E-03	7.15E-03
ATP2B4_2_multinomial_train2.29	7.25E-03	2.48E-03	9.86E-03	0.00E+00
ATP2B4_2_multinomial_train2.30	5.48E-03	2.74E-03	8.58E-03	0.00E+00
ATP2B4_3_multinomial_train2.34	6.11E-03	2.78E-69	3.83E-03	3.55E-03
ATP2B4_3_multinomial_train2.35	6.00E-03	3.95E-34	1.70E-03	5.46E-03
ATP2B4_2_multinomial_train2.31	6.62E-03	0.00E+00	8.43E-03	1.03E-59
ATP2B4_3_multinomial_train2.36	4.57E-03	1.76E-03	7.68E-03	1.73E-60
ATP2B4_2_multinomial_train2.32	6.90E-03	2.08E-03	9.48E-03	0.00E+00
ATP2B4_2_multinomial_train2.33	7.99E-03	1.19E-03	9.91E-03	0.00E+00
ATP2B4_2_multinomial_train2.34	5.86E-03	1.85E-03	8.52E-03	9.10E-108
ATP2B4_3_multinomial_train2.37	7.94E-03	1.97E-108	9.41E-03	1.85E-47
ATP2B4_3_multinomial_train2.38	3.61E-03	2.59E-03	7.12E-03	1.90E-28
ATP2B4_2_multinomial_train2.35	7.37E-03	2.23E-109	7.29E-03	4.36E-03
ATP2B4_3_multinomial_train2.39	4.96E-03	2.88E-03	8.29E-03	0.00E+00
ATP2B4_2_multinomial_train2.36	5.94E-03	3.39E-03	9.38E-03	0.00E+00
ATP2B4_2_multinomial_train2.37	6.78E-03	1.44E-03	9.13E-03	3.68E-153
ATP2B4_3_multinomial_train2.40	6.70E-03	9.81E-04	8.93E-03	2.80E-87
ATP2B4_2_multinomial_train2.38	4.05E-03	2.74E-03	9.09E-04	6.33E-03
ATP2B4_3_multinomial_train2.41	6.09E-03	3.52E-03	9.62E-03	3.19E-23
ATP2B4_2_multinomial_train2.39	4.76E-03	2.55E-03	7.87E-03	0.00E+00
ATP2B4_3_multinomial_train2.42	5.05E-03	0.00E+00	3.25E-03	9.13E-03
ATP2B4_2_multinomial_train2.40	7.75E-03	3.00E-159	9.23E-03	0.00E+00
ATP2B4_2_multinomial_train2.41	7.56E-03	1.16E-03	9.56E-03	4.34E-68
ATP2B4_2_multinomial_train2.42	4.80E-06	1.44E-03	3.35E-03	8.63E-03
ATP2B4_2_multinomial_train2.43	6.54E-03	7.66E-20	8.46E-03	0.00E+00
ATP2B4_3_multinomial_train2.43	6.53E-03	0.00E+00	2.62E-03	5.10E-03
ATP2B4_2_multinomial_train2.44	6.05E-03	6.32E-81	1.21E-03	6.52E-03
ATP2B4_3_multinomial_train2.44	5.65E-03	1.17E-03	8.26E-03	1.90E-84
ATP2B4_2_multinomial_train2.45	1.01E-02	4.09E-156	1.07E-02	4.27E-12
ATP2B4_2_multinomial_train2.46	5.60E-03	2.15E-03	8.49E-03	8.19E-100
ATP2B4_2_multinomial_train2.47	5.86E-03	2.40E-03	8.73E-03	4.14E-147
ATP2B4_2_multinomial_train2.48	6.63E-03	3.09E-03	9.77E-03	0.00E+00
ATP2B4_3_multinomial_train2.45	6.57E-03	4.57E-32	8.49E-03	1.56E-69
ATP2B4_3_multinomial_train2.46	6.25E-03	1.50E-90	3.95E-03	3.45E-03
ATP2B4_2_multinomial_train2.49	7.86E-03	2.09E-03	1.02E-02	1.81E-03
ATP2B4_2_multinomial_train2.50	6.05E-03	6.17E-04	8.33E-03	0.00E+00
MSH6_2_multinomial_train2	0.00E+00	3.69E-04	6.93E-04	3.99E-04
MSH6_2_multinomial_train2.1	0.00E+00	1.93E-04	1.44E-14	1.96E-04
MSH6_2_multinomial_train2.2	0.00E+00	2.40E-04	7.13E-46	1.93E-04
PMS2_1_multinomial_train2	0.00E+00	2.44E-03	3.79E-03	0.00E+00
MSH6_2_multinomial_train2.3	0.00E+00	2.13E-04	3.08E-04	6.60E-05
MLH1_1_multinomial_train2	0.00E+00	4.94E-04	9.02E-05	0.00E+00
MLH1_1_multinomial_train2.1	2.16E-91	4.43E-04	0.00E+00	7.14E-137
MSH6_3_multinomial_train2	0.00E+00	1.30E-04	0.00E+00	0.00E+00
MSH6_2_multinomial_train2.4	0.00E+00	2.91E-04	0.00E+00	7.80E-05
MLH1_1_multinomial_train2.2	0.00E+00	4.24E-04	0.00E+00	0.00E+00
MSH6_3_multinomial_train2.1	0.00E+00	1.20E-04	0.00E+00	0.00E+00
PMS2_1_multinomial_train2.1	0.00E+00	3.84E-04	5.19E-04	0.00E+00
MSH6_3_multinomial_train2.2	0.00E+00	1.71E-04	0.00E+00	0.00E+00
MLH1_1_multinomial_train2.3	2.72E-60	4.56E-04	5.47E-54	3.83E-05
MSH6_3_multinomial_train2.3	0.00E+00	1.37E-04	0.00E+00	0.00E+00
MLH1_1_multinomial_train2.4	2.97E-158	6.02E-04	7.06E-04	6.82E-04
MSH6_3_multinomial_train2.4	0.00E+00	1.10E-04	0.00E+00	0.00E+00
PMS2_1_multinomial_train2.2	0.00E+00	1.62E-03	2.48E-03	0.00E+00
PMS2_1_multinomial_train2.3	0.00E+00	1.41E-03	2.46E-03	0.00E+00
MSH6_2_multinomial_train2.5	0.00E+00	4.96E-04	1.13E-03	7.90E-04
MSH6_2_multinomial_train2.6	0.00E+00	1.67E-04	0.00E+00	2.15E-04
MSH6_2_multinomial_train2.7	0.00E+00	2.22E-04	4.17E-11	1.98E-04
MSH6_3_multinomial_train2.5	0.00E+00	1.62E-04	0.00E+00	0.00E+00
PMS1_1_multinomial_train2	0.00E+00	3.57E-02	5.81E-03	0.00E+00
PMS1_1_multinomial_train2.1	0.00E+00	4.41E-02	5.33E-03	1.11E-03
MLH1_1_multinomial_train2.5	5.02E-150	3.71E-04	0.00E+00	0.00E+00
PMS2_1_multinomial_train2.4	0.00E+00	1.68E-03	2.63E-03	0.00E+00
PMS2_1_multinomial_train2.5	0.00E+00	2.70E-04	2.60E-04	0.00E+00
MSH6_3_multinomial_train2.6	0.00E+00	1.58E-04	0.00E+00	0.00E+00
MSH6_2_multinomial_train2.8	0.00E+00	3.44E-04	5.90E-04	6.54E-04
MLH1_1_multinomial_train2.6	0.00E+00	4.02E-04	0.00E+00	8.46E-17
MSH6_3_multinomial_train2.7	0.00E+00	2.12E-04	0.00E+00	0.00E+00
PMS2_1_multinomial_train2.6	9.86E-122	2.10E-03	3.32E-03	0.00E+00
PMS1_1_multinomial_train2.2	0.00E+00	1.34E-02	4.91E-03	0.00E+00
PMS2_1_multinomial_train2.7	7.95E-162	1.84E-03	2.89E-03	0.00E+00
PMS2_1_multinomial_train2.8	5.96E-79	2.20E-03	3.61E-03	0.00E+00
MSH6_2_multinomial_train2.9	0.00E+00	2.17E-04	1.65E-04	2.50E-04
MLH1_1_multinomial_train2.7	2.01E-109	4.54E-04	1.61E-18	7.66E-06
PMS1_1_multinomial_train2.3	0.00E+00	5.21E-03	4.31E-03	0.00E+00
MSH6_3_multinomial_train2.8	0.00E+00	1.76E-04	0.00E+00	1.02E-48
MLH1_1_multinomial_train2.8	0.00E+00	3.32E-04	0.00E+00	2.01E-04
PMS1_1_multinomial_train2.4	0.00E+00	2.80E-02	4.99E-03	3.10E-147
MSH6_3_multinomial_train2.9	0.00E+00	2.24E-04	0.00E+00	0.00E+00
MSH6_3_multinomial_train2.10	0.00E+00	1.88E-04	0.00E+00	0.00E+00
MSH6_2_multinomial_train2.10	0.00E+00	1.27E-04	6.08E-101	1.90E-04
MSH6_3_multinomial_train2.11	0.00E+00	2.32E-04	3.37E-156	1.00E-35
PMS2_1_multinomial_train2.9	0.00E+00	1.12E-03	1.62E-03	0.00E+00
MSH6_3_multinomial_train2.12	0.00E+00	1.36E-04	0.00E+00	0.00E+00
MSH6_3_multinomial_train2.13	0.00E+00	1.87E-04	0.00E+00	0.00E+00
MLH1_1_multinomial_train2.9	0.00E+00	6.09E-04	1.12E-03	9.32E-04
PMS1_1_multinomial_train2.5	0.00E+00	2.59E-02	5.40E-03	9.93E-54
PMS1_1_multinomial_train2.6	0.00E+00	5.01E-02	1.07E-02	9.32E-83
MSH6_3_multinomial_train2.14	0.00E+00	1.55E-04	0.00E+00	2.15E-04
PMS2_1_multinomial_train2.10	0.00E+00	7.80E-04	1.09E-03	0.00E+00
MSH6_2_multinomial_train2.11	0.00E+00	2.02E-04	2.74E-04	4.79E-55
MSH6_2_multinomial_train2.12	0.00E+00	2.23E-04	3.22E-04	1.85E-04
PMS2_1_multinomial_train2.11	1.83E-144	1.88E-03	2.97E-03	0.00E+00
MSH6_2_multinomial_train2.13	0.00E+00	2.06E-04	4.90E-30	1.99E-04
PMS2_1_multinomial_train2.12	0.00E+00	1.45E-03	2.17E-03	0.00E+00
MSH6_2_multinomial_train2.14	0.00E+00	8.46E-04	1.91E-03	1.32E-03
PMS2_1_multinomial_train2.13	0.00E+00	6.29E-04	8.42E-04	0.00E+00
MLH1_1_multinomial_train2.10	0.00E+00	3.94E-04	0.00E+00	0.00E+00
MSH6_3_multinomial_train2.15	0.00E+00	1.54E-04	0.00E+00	0.00E+00
MLH1_1_multinomial_train2.11	2.51E-143	5.21E-04	0.00E+00	0.00E+00
PMS1_1_multinomial_train2.7	0.00E+00	7.14E-03	4.82E-03	0.00E+00
MLH1_1_multinomial_train2.12	0.00E+00	3.73E-04	0.00E+00	0.00E+00
MSH6_2_multinomial_train2.15	0.00E+00	3.77E-04	6.04E-04	3.84E-04
MSH6_3_multinomial_train2.16	0.00E+00	9.80E-05	0.00E+00	0.00E+00
MLH1_1_multinomial_train2.13	6.60E-156	4.88E-04	1.12E-33	1.95E-11
MLH1_1_multinomial_train2.14	0.00E+00	3.60E-04	0.00E+00	0.00E+00
PMS2_1_multinomial_train2.14	0.00E+00	1.47E-03	2.18E-03	0.00E+00
MSH6_3_multinomial_train2.17	0.00E+00	1.42E-04	0.00E+00	0.00E+00
MSH6_2_multinomial_train2.16	0.00E+00	2.11E-04	9.26E-07	2.71E-04
PMS1_1_multinomial_train2.8	0.00E+00	4.42E-02	6.61E-03	2.80E-03
PMS2_1_multinomial_train2.15	0.00E+00	2.33E-04	2.17E-04	0.00E+00
PMS2_1_multinomial_train2.16	0.00E+00	2.98E-04	3.99E-04	0.00E+00
MSH6_2_multinomial_train2.17	0.00E+00	5.35E-04	8.46E-04	5.52E-04
MLH1_1_multinomial_train2.15	2.85E-62	3.63E-04	0.00E+00	5.65E-26
MLH1_1_multinomial_train2.16	3.69E-67	4.37E-04	1.45E-75	2.39E-04
PMS2_1_multinomial_train2.17	0.00E+00	3.02E-04	0.00E+00	0.00E+00
MSH6_3_multinomial_train2.18	0.00E+00	2.27E-04	0.00E+00	0.00E+00
MSH6_2_multinomial_train2.18	0.00E+00	5.78E-04	1.54E-03	1.06E-03
MSH6_3_multinomial_train2.19	0.00E+00	2.09E-04	0.00E+00	0.00E+00
PMS1_1_multinomial_train2.9	0.00E+00	5.35E-02	9.25E-03	1.27E-71
MSH6_3_multinomial_train2.20	0.00E+00	1.57E-04	0.00E+00	0.00E+00
PMS1_1_multinomial_train2.10	0.00E+00	6.57E-02	1.53E-02	3.46E-03
MSH6_2_multinomial_train2.19	0.00E+00	2.36E-04	1.29E-97	0.00E+00
MSH6_2_multinomial_train2.20	0.00E+00	1.63E-04	0.00E+00	1.93E-04
PMS1_1_multinomial_train2.11	0.00E+00	3.18E-02	5.41E-03	0.00E+00
MSH6_2_multinomial_train2.21	0.00E+00	3.43E-04	6.42E-04	3.99E-04
MSH6_3_multinomial_train2.21	0.00E+00	1.23E-04	0.00E+00	0.00E+00
MSH6_3_multinomial_train2.22	0.00E+00	1.52E-04	0.00E+00	0.00E+00
MLH1_1_multinomial_train2.17	1.35E-155	3.88E-04	0.00E+00	1.03E-70
MLH1_1_multinomial_train2.18	0.00E+00	3.97E-04	0.00E+00	0.00E+00
PMS2_1_multinomial_train2.18	0.00E+00	1.06E-03	1.56E-03	0.00E+00
EXO1_1_real_train3	2.01E-03	0.00E+00	2.71E-03	1.22E-03
OGG1_2_real_train3	3.64E-114	0.00E+00	2.59E-03	2.19E-03
RNF168_2_real_train3	2.34E-03	0.00E+00	3.12E-03	1.47E-03
UNG_2_real_train3	1.11E-03	7.55E-04	0.00E+00	4.15E-04
ATP2B4_4_real_train3	3.92E-03	1.98E-03	2.33E-03	8.19E-03
ATP2B4_5_real_train3	5.00E-03	1.35E-03	2.62E-03	4.07E-03
MLH1_2_real_train3	0.00E+00	4.01E-04	0.00E+00	0.00E+00
MSH2_1_real_train3	0.00E+00	4.23E-04	0.00E+00	0.00E+00
MSH6_4_real_train3	0.00E+00	2.66E-04	3.74E-30	6.49E-05
MSH6_5_real_train3	0.00E+00	3.79E-04	2.52E-04	1.18E-04
MSH6_6_real_train3	0.00E+00	1.85E-04	0.00E+00	1.91E-04
PMS1_2_real_train3	0.00E+00	2.56E-02	5.23E-03	1.43E-03
PMS2_2_real_train3	0.00E+00	3.28E-04	4.33E-04	0.00E+00
EXO1_1_multinomial_train3	4.97E-04	0.00E+00	6.66E-04	3.20E-04
RNF168_2_multinomial_train3	1.93E-03	3.39E-10	2.37E-03	9.39E-04
RNF168_2_multinomial_train3.1	1.72E-03	0.00E+00	1.99E-03	8.12E-04
EXO1_1_multinomial_train3.1	2.82E-03	0.00E+00	3.90E-03	1.82E-03
RNF168_2_multinomial_train3.2	2.60E-03	0.00E+00	3.35E-03	1.55E-03
RNF168_2_multinomial_train3.3	1.97E-03	0.00E+00	2.58E-03	1.15E-03
RNF168_2_multinomial_train3.4	2.59E-03	2.63E-162	2.83E-03	5.99E-04
RNF168_2_multinomial_train3.5	2.32E-04	5.24E-81	0.00E+00	1.45E-04
RNF168_2_multinomial_train3.6	2.28E-04	0.00E+00	8.79E-99	1.49E-04
RNF168_2_multinomial_train3.7	1.44E-04	3.75E-11	2.10E-34	1.40E-121
RNF168_2_multinomial_train3.8	1.64E-03	0.00E+00	2.29E-03	1.17E-03
EXO1_1_multinomial_train3.2	1.18E-03	0.00E+00	1.07E-03	1.33E-15
EXO1_1_multinomial_train3.3	1.96E-04	0.00E+00	2.09E-90	1.47E-04
RNF168_2_multinomial_train3.9	1.41E-04	3.59E-18	2.21E-114	2.21E-70
EXO1_1_multinomial_train3.4	2.68E-03	0.00E+00	3.92E-03	2.05E-03
EXO1_1_multinomial_train3.5	1.71E-04	0.00E+00	1.25E-06	2.09E-08
EXO1_1_multinomial_train3.6	1.01E-03	0.00E+00	1.05E-03	1.89E-04
EXO1_1_multinomial_train3.7	1.79E-03	0.00E+00	2.48E-03	1.15E-03
EXO1_1_multinomial_train3.8	2.06E-04	0.00E+00	1.25E-76	2.91E-36
RNF168_2_multinomial_train3.10	3.31E-03	8.45E-113	4.27E-03	1.70E-03
EXO1_1_multinomial_train3.9	1.57E-03	0.00E+00	2.23E-03	1.13E-03
RNF168_2_multinomial_train3.11	2.07E-03	0.00E+00	3.10E-03	1.66E-03
RNF168_2_multinomial_train3.12	2.16E-04	0.00E+00	3.19E-10	1.51E-04
EXO1_1_multinomial_train3.10	2.28E-04	0.00E+00	2.32E-04	2.41E-04
EXO1_1_multinomial_train3.11	2.66E-03	0.00E+00	3.47E-03	1.46E-03
RNF168_2_multinomial_train3.13	1.69E-04	0.00E+00	6.45E-05	2.77E-52
RNF168_2_multinomial_train3.14	2.08E-04	7.33E-124	3.53E-06	1.44E-04
RNF168_2_multinomial_train3.15	4.08E-03	0.00E+00	5.53E-03	2.63E-03
RNF168_2_multinomial_train3.16	3.49E-03	0.00E+00	4.55E-03	1.85E-03
EXO1_1_multinomial_train3.12	2.26E-03	0.00E+00	3.26E-03	1.66E-03
RNF168_2_multinomial_train3.17	2.70E-04	0.00E+00	3.99E-20	1.95E-04
EXO1_1_multinomial_train3.13	3.29E-04	0.00E+00	3.29E-04	1.08E-04
RNF168_2_multinomial_train3.18	2.09E-03	1.37E-147	3.07E-03	1.62E-03
EXO1_1_multinomial_train3.14	2.66E-04	0.00E+00	7.62E-17	1.57E-04
RNF168_2_multinomial_train3.19	1.94E-03	0.00E+00	2.82E-03	1.46E-03
RNF168_2_multinomial_train3.20	1.78E-04	0.00E+00	2.51E-04	2.63E-04
EXO1_1_multinomial_train3.15	2.82E-04	0.00E+00	4.43E-04	4.44E-04
RNF168_2_multinomial_train3.21	1.83E-04	6.55E-94	0.00E+00	0.00E+00
RNF168_2_multinomial_train3.22	2.06E-03	0.00E+00	2.61E-03	1.08E-03
EXO1_1_multinomial_train3.16	1.07E-03	0.00E+00	8.57E-04	1.27E-77
EXO1_1_multinomial_train3.17	7.56E-04	0.00E+00	6.46E-04	5.52E-39
RNF168_2_multinomial_train3.23	1.48E-04	1.73E-20	2.67E-116	3.13E-126
EXO1_1_multinomial_train3.18	2.18E-04	0.00E+00	4.55E-04	4.27E-04
RNF168_2_multinomial_train3.24	2.76E-03	5.07E-78	3.67E-03	1.66E-03
RNF168_2_multinomial_train3.25	2.74E-03	5.30E-44	3.43E-03	1.35E-03
RNF168_2_multinomial_train3.26	2.51E-04	0.00E+00	2.83E-05	1.71E-04
RNF168_2_multinomial_train3.27	1.25E-03	0.00E+00	1.21E-03	1.95E-04
RNF168_2_multinomial_train3.28	1.14E-04	1.48E-06	4.10E-36	0.00E+00
EXO1_1_multinomial_train3.19	1.67E-04	0.00E+00	2.67E-153	9.28E-06
RNF168_2_multinomial_train3.29	1.39E-04	0.00E+00	0.00E+00	3.32E-23
EXO1_1_multinomial_train3.20	3.10E-03	0.00E+00	4.25E-03	1.90E-03
RNF168_2_multinomial_train3.30	4.45E-04	0.00E+00	6.95E-04	4.31E-04
RNF168_2_multinomial_train3.31	2.34E-03	5.43E-70	3.17E-03	1.44E-03
RNF168_2_multinomial_train3.32	2.12E-04	1.86E-39	6.93E-15	1.47E-04
RNF168_2_multinomial_train3.33	1.13E-03	1.67E-43	1.50E-03	6.95E-04
EXO1_1_multinomial_train3.21	8.64E-04	0.00E+00	6.56E-04	7.24E-20
RNF168_2_multinomial_train3.34	1.13E-03	6.94E-07	1.48E-03	6.32E-04
EXO1_1_multinomial_train3.22	1.67E-04	0.00E+00	9.19E-31	2.85E-35
EXO1_1_multinomial_train3.23	1.24E-03	0.00E+00	1.62E-03	6.35E-04
RNF168_2_multinomial_train3.35	1.21E-03	0.00E+00	9.71E-04	4.27E-118
RNF168_2_multinomial_train3.36	1.47E-04	0.00E+00	2.51E-117	1.82E-107
EXO1_1_multinomial_train3.24	1.07E-03	0.00E+00	8.76E-04	2.91E-109
RNF168_2_multinomial_train3.37	3.25E-03	3.93E-103	4.50E-03	2.24E-03
EXO1_1_multinomial_train3.25	2.53E-04	0.00E+00	2.68E-51	1.52E-04
RNF168_2_multinomial_train3.38	1.72E-03	0.00E+00	2.57E-03	1.38E-03
EXO1_1_multinomial_train3.26	1.12E-03	0.00E+00	8.97E-04	5.34E-33
EXO1_1_multinomial_train3.27	2.88E-03	0.00E+00	4.00E-03	1.94E-03
EXO1_1_multinomial_train3.28	2.53E-04	0.00E+00	0.00E+00	1.54E-04
EXO1_1_multinomial_train3.29	8.58E-04	0.00E+00	6.59E-04	3.04E-21
EXO1_1_multinomial_train3.30	2.93E-03	0.00E+00	4.24E-03	2.18E-03
RNF168_2_multinomial_train3.39	3.19E-03	0.00E+00	4.14E-03	1.88E-03
RNF168_2_multinomial_train3.40	2.07E-04	8.62E-26	1.25E-119	1.49E-04
EXO1_1_multinomial_train3.31	2.38E-04	0.00E+00	9.65E-05	1.91E-04
EXO1_1_multinomial_train3.32	8.82E-04	0.00E+00	6.88E-04	5.08E-21
EXO1_1_multinomial_train3.33	1.93E-03	0.00E+00	1.89E-03	5.53E-05
RNF168_2_multinomial_train3.41	7.37E-04	3.10E-69	1.05E-03	5.93E-04
RNF168_2_multinomial_train3.42	3.09E-04	2.98E-96	1.72E-04	1.38E-157
EXO1_1_multinomial_train3.34	9.75E-04	0.00E+00	7.54E-04	1.23E-27
RNF168_2_multinomial_train3.43	1.15E-03	8.42E-05	9.73E-04	6.05E-26
EXO1_1_multinomial_train3.35	2.09E-04	0.00E+00	2.96E-04	2.64E-04
EXO1_1_multinomial_train3.36	2.27E-03	0.00E+00	3.33E-03	1.74E-03
RNF168_2_multinomial_train3.44	3.01E-03	0.00E+00	4.22E-03	2.07E-03
EXO1_1_multinomial_train3.37	2.04E-03	0.00E+00	2.85E-03	1.35E-03
RNF168_2_multinomial_train3.45	2.45E-03	1.49E-97	3.07E-03	1.23E-03
RNF168_2_multinomial_train3.46	1.29E-03	1.07E-25	1.43E-03	4.15E-04
RNF168_2_multinomial_train3.47	2.81E-03	0.00E+00	3.67E-03	1.70E-03
RNF168_2_multinomial_train3.48	2.19E-04	3.39E-119	4.52E-06	1.53E-04
RNF168_2_multinomial_train3.49	2.23E-03	2.42E-95	2.76E-03	1.03E-03
RNF168_2_multinomial_train3.50	2.18E-04	5.54E-106	1.69E-26	1.56E-04
EXO1_1_multinomial_train3.38	8.02E-04	0.00E+00	1.23E-03	6.72E-04
RNF168_2_multinomial_train3.51	1.37E-04	4.70E-61	0.00E+00	3.29E-14
RNF168_2_multinomial_train3.52	2.56E-03	0.00E+00	3.59E-03	1.76E-03
EXO1_1_multinomial_train3.39	6.81E-04	0.00E+00	5.17E-04	1.61E-08
EXO1_1_multinomial_train3.40	1.96E-04	0.00E+00	4.07E-05	9.15E-140
RNF168_2_multinomial_train3.53	1.16E-03	0.00E+00	9.45E-04	0.00E+00
EXO1_1_multinomial_train3.41	2.33E-04	0.00E+00	1.75E-30	1.55E-04
EXO1_1_multinomial_train3.42	2.52E-03	0.00E+00	3.00E-03	8.58E-04
RNF168_2_multinomial_train3.54	1.30E-03	0.00E+00	1.08E-03	4.56E-24
OGG1_2_multinomial_train3	9.28E-35	0.00E+00	5.03E-03	3.04E-03
OGG1_2_multinomial_train3.1	1.20E-104	0.00E+00	2.61E-86	7.58E-04
UNG_2_multinomial_train3	1.11E-03	7.63E-04	0.00E+00	4.17E-04
OGG1_2_multinomial_train3.2	1.28E-72	2.12E-03	1.82E-03	1.02E-03
UNG_2_multinomial_train3.1	1.20E-03	6.96E-04	0.00E+00	4.66E-04
OGG1_2_multinomial_train3.3	5.23E-125	7.96E-106	3.77E-03	3.40E-03
UNG_2_multinomial_train3.2	1.07E-03	7.35E-04	0.00E+00	4.27E-04
UNG_2_multinomial_train3.3	1.14E-03	1.00E-03	0.00E+00	4.69E-04
UNG_2_multinomial_train3.4	1.23E-03	8.14E-04	0.00E+00	3.98E-04
UNG_2_multinomial_train3.5	1.15E-03	7.74E-04	0.00E+00	4.21E-04
UNG_2_multinomial_train3.6	9.80E-04	9.78E-04	0.00E+00	4.35E-04
UNG_2_multinomial_train3.7	1.28E-03	8.29E-04	9.66E-158	3.96E-04
OGG1_2_multinomial_train3.4	5.45E-03	3.77E-28	3.26E-03	2.65E-03
UNG_2_multinomial_train3.8	1.07E-03	7.85E-04	0.00E+00	4.27E-04
UNG_2_multinomial_train3.9	1.11E-03	7.85E-04	0.00E+00	4.01E-04
UNG_2_multinomial_train3.10	1.16E-03	8.00E-04	0.00E+00	4.50E-04
UNG_2_multinomial_train3.11	1.11E-03	7.20E-04	0.00E+00	4.44E-04
