Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
BRCA_TCGA-GM-A2DB	4	17	3	0	3	10	6	6	64	13	2
BRCA_TCGA-GM-A2DC	0	9	0	0	0	11	0	0	5	0	2
BRCA_TCGA-GM-A2DD	2	4	5	7	3	6	7	2	23	6	3
BRCA_TCGA-GM-A2DF	0	9	0	3	3	14	2	1	10	7	4
BRCA_TCGA-GM-A2DH	9	9	19	3	6	0	0	0	77	108	1
BRCA_TCGA-GM-A2DI	0	1	0	1	11	7	0	0	4	67	0
BRCA_TCGA-GM-A2DK	0	4	3	0	4	9	6	1	4	4	2
BRCA_TCGA-GM-A2DL	6	6	0	0	3	8	1	0	14	11	0
BRCA_TCGA-GM-A2DM	2	0	0	0	3	2	7	0	8	4	1
BRCA_TCGA-GM-A2DN	0	3	0	0	1	7	2	0	4	2	0
BRCA_TCGA-GM-A2DO	2	2	1	1	30	18	0	0	0	166	0
BRCA_TCGA-GM-A3NW	1	12	0	5	5	7	0	0	9	53	3
BRCA_TCGA-GM-A3XL	1	10	12	0	3	0	9	0	63	45	1
BRCA_TCGA-GM-A4E0	0	9	2	1	3	1	1	2	15	0	0
BRCA_TCGA-GM-A5PV	0	4	0	0	4	5	7	0	17	9	1
BRCA_TCGA-GM-A5PX	0	4	3	2	2	12	4	0	5	8	2
BRCA_TCGA-HN-A2NL	0	10	0	0	1	6	8	8	48	10	0
BRCA_TCGA-HN-A2OB	0	5	2	0	0	1	1	0	4	4	2
BRCA_TCGA-JL-A3YX	1	7	4	3	1	6	0	4	1	22	0
BRCA_TCGA-LD-A66U	2	4	4	8	1	13	5	0	6	1	0
BRCA_TCGA-LD-A74U	0	8	0	1	29	54	0	0	0	260	0
BRCA_TCGA-LD-A7W5	2	13	8	3	3	12	1	0	5	17	1
BRCA_TCGA-LD-A7W6	2	6	0	6	1	9	4	0	14	4	0
BRCA_TCGA-LD-A9QF	0	12	0	0	2	6	3	0	13	3	0
BRCA_TCGA-LL-A440	0	1	0	0	1	3	0	0	0	1	0
BRCA_TCGA-LL-A50Y	0	10	0	1	0	13	9	0	7	3	0
BRCA_TCGA-LL-A5YL	0	7	0	2	14	23	2	0	10	35	0
BRCA_TCGA-LL-A5YM	0	2	0	5	1	12	1	0	15	4	0
BRCA_TCGA-LL-A5YN	0	4	0	2	4	17	4	0	8	0	4
BRCA_TCGA-LL-A5YO	2	1	5	5	1	0	2	0	26	16	3
BRCA_TCGA-LL-A5YP	5	0	6	8	2	14	5	0	49	16	0
BRCA_TCGA-LL-A6FP	3	0	0	5	8	18	4	0	20	16	1
BRCA_TCGA-LL-A6FQ	0	16	0	7	3	14	3	1	20	4	1
BRCA_TCGA-LL-A6FR	0	12	6	0	4	16	7	0	15	3	0
BRCA_TCGA-LL-A73Y	3	8	10	4	12	0	14	0	18	122	2
BRCA_TCGA-LL-A73Z	0	8	7	2	0	11	0	0	16	3	1
BRCA_TCGA-LL-A740	2	2	0	7	3	25	8	0	15	6	0
BRCA_TCGA-LL-A7SZ	4	13	7	4	8	8	5	0	12	10	4
BRCA_TCGA-LL-A7T0	2	18	1	8	6	3	5	0	20	13	1
BRCA_TCGA-LL-A8F5	4	12	20	0	4	20	15	3	93	21	8
BRCA_TCGA-LL-A9Q3	0	10	4	7	5	6	1	3	22	9	1
BRCA_TCGA-OK-A5Q2	0	9	4	0	9	6	0	0	5	6	4
BRCA_TCGA-OL-A5D6	1	8	0	0	4	14	3	0	18	7	2
BRCA_TCGA-OL-A5D7	1	10	6	1	0	9	6	0	28	15	4
BRCA_TCGA-OL-A5D8	0	7	0	5	0	4	0	1	9	5	8
BRCA_TCGA-OL-A5DA	1	8	6	2	17	6	2	0	11	59	2
BRCA_TCGA-OL-A5RU	0	8	0	6	1	13	2	0	14	2	0
BRCA_TCGA-OL-A5RV	0	7	2	0	0	4	0	0	3	0	1
BRCA_TCGA-OL-A5RW	1	1	21	10	8	0	10	0	76	121	5
BRCA_TCGA-OL-A5RX	0	8	2	5	3	0	3	0	12	2	0
BRCA_TCGA-OL-A5RY	0	3	4	2	0	1	0	0	0	3	0
BRCA_TCGA-OL-A5RZ	5	25	0	14	9	13	4	4	55	21	2
BRCA_TCGA-OL-A5S0	0	11	1	1	3	9	4	0	7	6	2
BRCA_TCGA-OL-A66H	0	3	3	3	0	3	0	0	14	1	0
BRCA_TCGA-OL-A66I	0	7	0	3	4	11	1	5	19	6	0
BRCA_TCGA-OL-A66J	3	12	0	4	1	17	6	2	11	10	2
BRCA_TCGA-OL-A66K	0	8	0	14	1	3	0	0	16	5	0
BRCA_TCGA-OL-A66L	1	4	1	5	8	9	4	0	0	62	0
BRCA_TCGA-OL-A66N	0	16	2	3	3	7	3	1	19	3	1
BRCA_TCGA-OL-A66O	0	11	2	2	0	3	2	0	12	3	3
BRCA_TCGA-OL-A66P	5	4	0	7	7	14	17	5	60	3	1
BRCA_TCGA-OL-A6VO	3	9	2	3	0	8	0	0	8	3	2
BRCA_TCGA-OL-A6VQ	3	7	2	4	5	8	6	0	1	46	0
BRCA_TCGA-OL-A6VR	0	2	2	5	1	0	1	0	5	1	0
BRCA_TCGA-OL-A97C	2	7	15	7	0	12	3	2	18	3	1
BRCA_TCGA-PE-A5DC	0	11	2	6	4	19	8	6	67	22	9
BRCA_TCGA-PE-A5DD	0	8	0	2	7	16	2	0	11	39	0
BRCA_TCGA-PE-A5DE	0	0	0	16	91	57	0	0	0	525	0
BRCA_TCGA-PL-A8LV	10	8	6	3	2	11	12	0	53	47	3
BRCA_TCGA-PL-A8LX	0	8	8	4	0	5	7	0	14	1	2
BRCA_TCGA-PL-A8LY	0	1	2	0	0	1	1	0	1	0	1
BRCA_TCGA-PL-A8LZ	0	0	3	7	9	21	0	12	69	15	0
BRCA_TCGA-S3-A6ZF	1	17	0	0	0	16	1	0	9	6	2
BRCA_TCGA-S3-A6ZG	0	13	8	0	11	5	1	0	15	3	4
BRCA_TCGA-S3-A6ZH	2	9	2	6	5	2	0	0	10	4	5
BRCA_TCGA-S3-AA0Z	6	12	3	0	0	19	7	0	10	18	2
BRCA_TCGA-S3-AA10	0	0	0	6	1	26	13	3	69	25	7
BRCA_TCGA-S3-AA11	5	0	4	7	6	11	5	2	52	4	0
BRCA_TCGA-S3-AA12	0	8	0	0	3	16	4	2	18	6	3
BRCA_TCGA-S3-AA14	0	11	1	1	0	1	0	0	3	7	0
BRCA_TCGA-S3-AA15	1	3	0	2	5	4	0	2	2	38	3
BRCA_TCGA-S3-AA17	1	12	18	2	6	2	9	0	65	20	6
BRCA_TCGA-UL-AAZ6	6	6	25	8	3	10	5	0	51	22	4
BRCA_TCGA-UU-A93S	5	2	0	27	3	18	0	9	106	21	5
BRCA_TCGA-V7-A7HQ	0	3	0	3	1	4	2	0	13	5	0
BRCA_TCGA-W8-A86G	0	7	0	2	1	8	5	0	9	3	0
BRCA_TCGA-WT-AB41	0	4	1	1	4	22	3	0	5	21	1
BRCA_TCGA-WT-AB44	4	11	0	11	1	8	0	0	23	0	2
BRCA_TCGA-XX-A899	0	0	1	2	11	12	2	0	6	26	0
BRCA_TCGA-XX-A89A	3	19	6	1	19	0	2	0	13	201	1
BRCA_TCGA-Z7-A8R5	0	17	4	0	0	10	0	0	3	0	0
BRCA_TCGA-Z7-A8R6	3	2	0	13	11	18	2	0	0	56	2
COAD_TCGA-3L-AA1B	5	63	0	8	19	19	1	9	47	9	0
COAD_TCGA-4N-A93T	9	48	16	0	9	18	1	0	39	2	1
COAD_TCGA-4T-AA8H	7	53	0	22	9	44	0	7	35	2	0
COAD_TCGA-5M-AAT4	11	73	5	20	4	7	0	8	80	20	27
COAD_TCGA-5M-AAT5	10	48	0	9	1	20	1	1	28	3	3
COAD_TCGA-5M-AAT6	3	1058	572	324	55	0	397	17	23	0	60
COAD_TCGA-5M-AATA	4	48	0	13	7	17	9	1	17	0	2
COAD_TCGA-5M-AATE	7	65	5	12	9	27	5	5	27	14	8
COAD_TCGA-A6-2671	5	36	2	9	2	3	0	0	34	3	0
COAD_TCGA-A6-2674	2	61	0	8	8	9	4	7	39	24	5
COAD_TCGA-A6-2675	3	67	0	14	2	13	5	0	24	10	2
COAD_TCGA-A6-2677	5	68	15	9	19	19	0	3	56	1	4
COAD_TCGA-A6-2681	2	73	5	1	4	4	11	9	61	1	11
COAD_TCGA-A6-2684	1	63	5	11	6	14	0	0	35	10	2
COAD_TCGA-A6-2685	2	24	2	3	2	10	0	1	14	8	1
COAD_TCGA-A6-2686	12	862	806	343	66	187	72	99	48	13	19
COAD_TCGA-A6-3809	11	410	418	168	0	0	210	71	118	4	66
COAD_TCGA-A6-3810	4	67	11	10	12	38	5	5	59	23	16
COAD_TCGA-A6-4105	0	64	0	29	3	4	10	14	74	16	5
COAD_TCGA-A6-4107	15	93	29	1	7	31	8	0	51	8	4
COAD_TCGA-A6-5656	4	79	1	13	8	9	6	1	37	3	3
COAD_TCGA-A6-5657	1	47	0	0	15	24	1	11	49	11	0
COAD_TCGA-A6-5659	13	106	14	8	32	28	3	4	93	7	1
COAD_TCGA-A6-5660	4	70	12	2	7	9	11	0	41	10	1
COAD_TCGA-A6-5661	22	559	492	254	33	51	0	61	79	8	2
COAD_TCGA-A6-5662	0	26	2	9	7	7	4	0	30	6	0
COAD_TCGA-A6-5664	6	31	4	2	0	0	12	0	17	1	5
COAD_TCGA-A6-5665	2	673	426	258	36	3	558	126	91	1	46
COAD_TCGA-A6-5666	8	56	3	1	12	0	7	7	18	4	7
COAD_TCGA-A6-5667	0	23	0	0	6	35	0	0	22	4	0
COAD_TCGA-A6-6137	7	47	0	6	12	26	8	0	47	4	4
COAD_TCGA-A6-6138	3	43	3	8	5	44	10	0	30	1	4
COAD_TCGA-A6-6142	1	37	6	1	2	23	13	0	25	5	4
COAD_TCGA-A6-6648	2	29	0	28	3	19	7	0	21	7	1
COAD_TCGA-A6-6649	4	67	11	12	7	15	1	3	29	11	5
COAD_TCGA-A6-6651	3	35	8	6	0	0	7	0	42	16	4
COAD_TCGA-A6-6652	2	34	9	2	0	25	8	0	17	6	5
COAD_TCGA-A6-6653	12	611	318	87	43	117	128	14	34	0	17
COAD_TCGA-A6-6654	5	171	0	10	9	1	6	4	23	11	3
COAD_TCGA-A6-6780	0	466	418	123	0	0	222	118	73	6	51
COAD_TCGA-A6-6781	25	1355	629	227	22	177	28	0	0	3	8
COAD_TCGA-A6-6782	10	47	0	3	11	18	8	4	69	14	7
COAD_TCGA-A6-A565	0	169	152	63	10	36	33	4	11	6	5
COAD_TCGA-A6-A566	10	78	0	8	10	40	4	6	56	5	0
COAD_TCGA-A6-A567	7	27	0	0	9	7	4	0	21	0	2
COAD_TCGA-A6-A56B	2	60	10	3	7	2	1	0	41	5	0
COAD_TCGA-AA-3489	9	28	4	4	9	17	9	4	50	11	2
COAD_TCGA-AA-3492	6	788	651	478	63	54	296	124	134	33	47
COAD_TCGA-AA-3496	7	63	12	2	11	20	13	0	30	4	10
COAD_TCGA-AA-3502	4	105	7	20	23	11	2	3	61	4	7
COAD_TCGA-AA-3506	7	100	2	5	12	11	12	3	49	2	8
COAD_TCGA-AA-3510	2163	73	74	485	1643	0	64	10	30	41	0
COAD_TCGA-AA-3511	4	43	6	4	18	22	8	0	35	18	20
COAD_TCGA-AA-3522	2	3	0	4	4	0	0	0	3	0	0
COAD_TCGA-AA-3556	0	15	0	6	0	3	0	0	1	0	1
COAD_TCGA-AA-3655	0	40	0	16	7	8	12	4	16	3	1
COAD_TCGA-AA-3660	6	61	0	32	10	18	0	1	45	4	1
COAD_TCGA-AA-3662	6	46	0	0	3	21	4	0	29	4	1
COAD_TCGA-AA-3663	0	408	732	249	6	45	529	253	39	10	89
COAD_TCGA-AA-3697	4	69	20	7	10	0	4	9	114	30	12
COAD_TCGA-AA-3712	12	23	0	11	6	6	4	13	43	79	0
COAD_TCGA-AA-3713	0	353	178	315	27	27	48	96	113	17	31
COAD_TCGA-AA-3947	0	701	767	573	47	5	227	281	184	29	145
COAD_TCGA-AA-3984	2491	212	0	1077	2612	192	531	197	0	27	223
COAD_TCGA-AA-A00N	2200	392	0	1043	2872	0	443	182	0	0	196
COAD_TCGA-AA-A010	4610	326	0	1490	2309	425	573	1331	0	0	113
COAD_TCGA-AA-A01P	12	382	242	148	29	39	127	31	54	9	23
COAD_TCGA-AA-A01R	0	1327	540	268	69	45	125	81	32	0	19
COAD_TCGA-AA-A022	6	755	408	356	61	24	91	90	107	0	9
COAD_TCGA-AD-5900	0	589	614	330	62	0	97	120	78	18	2
COAD_TCGA-AD-6548	1	57	0	0	9	35	13	0	38	7	11
COAD_TCGA-AD-6888	2	72	13	10	10	3	6	3	21	0	4
COAD_TCGA-AD-6889	19	617	786	265	23	77	88	71	81	18	25
COAD_TCGA-AD-6890	5	72	0	10	4	0	5	3	34	8	3
COAD_TCGA-AD-6895	12	463	272	466	91	361	125	10	275	84	37
COAD_TCGA-AD-6899	6	76	0	21	14	27	1	3	39	23	3
COAD_TCGA-AD-6901	11	103	44	14	16	0	7	0	102	30	11
COAD_TCGA-AD-6963	1	46	9	9	0	4	7	0	17	15	4
COAD_TCGA-AD-6964	18	180	484	339	39	376	454	16	9	1	0
COAD_TCGA-AD-6965	4	64	7	13	8	12	4	8	31	10	1
COAD_TCGA-AD-A5EJ	3	504	567	225	14	47	114	161	53	20	37
COAD_TCGA-AD-A5EK	1	36	0	10	2	18	0	9	39	10	2
COAD_TCGA-AM-5820	7	44	0	10	3	8	3	0	21	5	1
COAD_TCGA-AM-5821	0	407	304	404	19	0	140	141	98	2	89
COAD_TCGA-AU-3779	11	54	3	5	3	20	5	0	34	7	1
COAD_TCGA-AU-6004	2	490	290	129	38	0	115	41	46	1	15
COAD_TCGA-AY-5543	10	53	12	0	11	16	18	1	33	9	2
COAD_TCGA-AY-6196	2	37	12	4	10	53	15	9	151	15	6
COAD_TCGA-AY-6197	2	303	403	107	21	21	360	52	41	3	13
COAD_TCGA-AY-6386	3	64	7	0	8	25	5	0	34	2	0
COAD_TCGA-AY-A54L	7	61	13	7	8	24	0	10	58	5	7
COAD_TCGA-AY-A69D	17	90	4	11	19	46	8	11	68	5	0
COAD_TCGA-AY-A71X	1	53	0	14	13	6	0	2	23	3	5
COAD_TCGA-AY-A8YK	1	29	13	9	6	0	0	6	26	2	4
COAD_TCGA-AZ-4308	0	27	0	5	7	9	16	2	25	5	0
COAD_TCGA-AZ-4315	3061	333	0	1406	3306	20	930	363	0	0	289
COAD_TCGA-AZ-4323	2	18	7	0	6	16	9	1	12	0	8
COAD_TCGA-AZ-4614	1	83	15	12	2	16	7	8	72	15	41
COAD_TCGA-AZ-4615	6	309	325	27	22	0	143	47	56	11	25
COAD_TCGA-AZ-4616	6	44	9	8	10	0	8	3	26	5	9
COAD_TCGA-AZ-4681	0	37	7	7	1	8	0	2	33	8	1
COAD_TCGA-AZ-4682	4	51	5	0	10	9	0	0	18	7	3
COAD_TCGA-AZ-5403	9	19	0	13	6	16	6	0	28	4	5
COAD_TCGA-AZ-5407	5	50	0	22	1	12	0	1	37	0	3
COAD_TCGA-AZ-6598	0	768	612	742	59	70	139	147	117	13	27
COAD_TCGA-AZ-6599	1	0	0	33	34	234	0	0	29	85	3
COAD_TCGA-AZ-6600	8	64	1	0	4	12	9	5	63	13	3
COAD_TCGA-AZ-6601	0	1414	719	290	42	139	59	135	0	1	10
COAD_TCGA-AZ-6603	2	41	0	0	13	13	6	1	22	0	1
COAD_TCGA-AZ-6605	3	44	19	7	19	10	23	0	32	6	8
COAD_TCGA-AZ-6606	2	78	13	2	8	24	13	2	27	17	19
COAD_TCGA-AZ-6607	1	21	0	1	4	22	12	0	26	5	9
COAD_TCGA-AZ-6608	3	43	5	0	3	6	37	0	95	10	18
COAD_TCGA-CA-5254	2	91	4	14	9	25	19	12	78	9	4
COAD_TCGA-CA-5255	2	25	6	2	5	9	8	0	16	0	2
COAD_TCGA-CA-5256	4	46	9	5	5	14	8	0	10	0	5
COAD_TCGA-CA-5796	3	38	0	0	2	18	9	0	25	0	1
COAD_TCGA-CA-5797	2	16	0	0	2	29	5	0	27	7	1
COAD_TCGA-CA-6715	4	33	0	0	11	15	14	19	23	1	3
COAD_TCGA-CA-6716	5	95	1	13	7	13	5	10	47	11	0
COAD_TCGA-CA-6717	5271	304	0	479	2721	369	1433	834	303	17	1234
COAD_TCGA-CA-6718	2576	70	60	121	1020	0	198	87	124	1	171
COAD_TCGA-CA-6719	8	67	0	10	10	17	25	5	18	1	0
COAD_TCGA-CK-4947	3	56	4	7	2	3	8	0	38	3	9
COAD_TCGA-CK-4948	3	57	4	8	2	8	5	4	41	7	3
COAD_TCGA-CK-4950	10	59	14	5	8	30	5	1	90	2	4
COAD_TCGA-CK-4951	40	54	213	1830	379	2320	268	0	898	441	13
COAD_TCGA-CK-4952	0	72	0	0	6	47	11	4	34	13	15
COAD_TCGA-CK-5912	0	30	4	5	8	11	2	0	22	3	2
COAD_TCGA-CK-5913	0	416	284	57	15	0	139	73	48	1	16
COAD_TCGA-CK-5914	8	63	0	20	12	13	6	5	54	7	4
COAD_TCGA-CK-5915	4	74	4	0	1	19	10	0	12	2	3
COAD_TCGA-CK-5916	38	664	524	208	25	78	229	0	41	5	6
COAD_TCGA-CK-6746	7	371	469	197	22	19	181	52	91	7	40
COAD_TCGA-CK-6747	4	79	5	17	14	0	4	0	29	7	6
COAD_TCGA-CK-6748	0	30	8	0	5	3	8	3	25	2	7
COAD_TCGA-CK-6751	12	59	0	33	16	47	2	1	50	5	4
COAD_TCGA-CM-4743	0	513	408	116	16	20	135	103	69	13	25
COAD_TCGA-CM-4744	8	85	0	0	9	22	15	6	52	3	1
COAD_TCGA-CM-4746	0	500	155	176	22	0	0	55	16	6	11
COAD_TCGA-CM-4747	3	54	0	19	0	14	4	0	31	7	5
COAD_TCGA-CM-4748	4	29	0	6	1	5	11	4	28	5	2
COAD_TCGA-CM-4750	9	42	0	0	0	23	4	0	36	0	4
COAD_TCGA-CM-4751	4	56	0	26	1	0	8	0	26	2	5
COAD_TCGA-CM-4752	9	79	9	3	12	19	8	4	33	2	0
COAD_TCGA-CM-5341	2	87	7	0	1	17	15	4	54	16	3
COAD_TCGA-CM-5344	8	46	12	2	0	2	1	0	27	2	0
COAD_TCGA-CM-5348	2	83	0	19	27	14	9	8	64	23	4
COAD_TCGA-CM-5349	3	73	2	3	11	14	6	0	26	2	7
COAD_TCGA-CM-5860	2	64	4	7	16	12	2	4	39	4	4
COAD_TCGA-CM-5861	0	350	429	248	29	38	495	114	66	11	43
COAD_TCGA-CM-5862	3	60	4	4	5	8	10	4	23	5	9
COAD_TCGA-CM-5863	3	35	3	4	8	13	2	1	13	3	2
COAD_TCGA-CM-5864	10	46	9	25	9	27	7	1	124	7	1
COAD_TCGA-CM-5868	7	38	26	2	7	10	5	0	19	8	5
COAD_TCGA-CM-6161	2	53	7	0	4	24	9	0	35	2	1
COAD_TCGA-CM-6163	1	56	0	0	11	16	7	2	39	9	2
COAD_TCGA-CM-6164	1	22	0	6	8	7	8	8	37	1	0
COAD_TCGA-CM-6165	7	43	24	3	2	10	2	1	58	4	0
COAD_TCGA-CM-6166	7	28	0	22	12	0	0	2	35	12	0
COAD_TCGA-CM-6167	3	40	3	4	3	12	0	2	35	1	1
COAD_TCGA-CM-6168	4	87	49	24	8	13	16	4	62	17	7
COAD_TCGA-CM-6169	5	51	14	4	3	5	8	0	42	3	1
COAD_TCGA-CM-6170	1	41	12	8	4	37	0	0	8	11	8
COAD_TCGA-CM-6171	9	674	405	87	21	68	110	52	35	11	15
COAD_TCGA-CM-6172	1	45	0	12	11	14	0	0	38	9	10
COAD_TCGA-CM-6674	4	505	299	103	30	0	88	0	8	12	15
COAD_TCGA-CM-6675	0	31	0	9	3	20	5	8	44	0	8
COAD_TCGA-CM-6676	3	49	0	15	7	15	5	5	38	0	6
COAD_TCGA-CM-6677	10	69	0	24	8	11	3	6	43	4	5
COAD_TCGA-CM-6678	8	76	0	9	5	39	11	0	27	2	2
COAD_TCGA-CM-6679	3	24	3	17	1	7	19	0	19	6	7
COAD_TCGA-CM-6680	0	48	0	3	12	13	12	0	33	2	2
COAD_TCGA-D5-5537	6	46	0	15	6	23	5	0	35	1	2
COAD_TCGA-D5-5538	7	48	16	0	8	23	10	0	42	1	8
COAD_TCGA-D5-5539	1	54	5	0	1	23	6	0	41	5	10
COAD_TCGA-D5-5540	6	69	0	11	9	6	1	1	55	14	5
COAD_TCGA-D5-5541	0	31	2	5	10	18	4	0	16	3	2
COAD_TCGA-D5-6529	7	59	10	20	9	10	0	0	28	4	0
COAD_TCGA-D5-6530	1	543	355	122	11	58	87	32	8	0	10
COAD_TCGA-D5-6531	10	104	3	10	12	29	4	2	60	8	12
COAD_TCGA-D5-6532	6	59	7	6	13	0	2	5	29	27	10
COAD_TCGA-D5-6533	4	53	12	0	16	34	9	3	79	10	7
COAD_TCGA-D5-6534	7	53	11	3	7	17	1	7	80	10	13
COAD_TCGA-D5-6535	9	47	0	10	8	25	9	11	73	28	12
COAD_TCGA-D5-6536	0	41	0	23	6	0	5	6	45	8	0
COAD_TCGA-D5-6537	10	63	7	0	9	0	5	5	41	1	2
COAD_TCGA-D5-6538	2	69	0	31	12	12	2	2	40	7	4
COAD_TCGA-D5-6539	4	40	9	0	7	6	10	1	36	10	4
COAD_TCGA-D5-6540	0	473	300	419	53	0	0	130	108	2	29
COAD_TCGA-D5-6541	2	69	10	0	1	0	4	0	20	8	0
COAD_TCGA-D5-6898	5	40	5	7	2	0	2	1	32	5	1
COAD_TCGA-D5-6920	5	56	3	20	7	5	3	0	36	15	1
COAD_TCGA-D5-6922	2	55	0	18	8	11	3	0	32	13	8
COAD_TCGA-D5-6924	6	66	7	0	5	26	7	0	63	8	10
COAD_TCGA-D5-6926	5	60	6	0	5	12	16	0	38	14	6
COAD_TCGA-D5-6927	8	251	228	99	11	0	151	42	5	3	15
COAD_TCGA-D5-6928	9	568	424	627	40	51	23	183	118	33	0
COAD_TCGA-D5-6929	1	34	8	9	7	17	4	16	38	19	8
COAD_TCGA-D5-6930	7	371	99	729	49	98	0	91	83	18	16
COAD_TCGA-D5-6931	6	52	0	39	19	63	0	9	71	9	147
COAD_TCGA-D5-6932	9	41	19	3	4	3	9	7	63	6	12
COAD_TCGA-D5-7000	0	60	6	5	8	5	1	1	49	10	3
COAD_TCGA-DM-A0X9	7	70	10	6	18	31	6	3	66	12	9
COAD_TCGA-DM-A0XD	8	73	8	23	16	25	0	0	48	18	8
COAD_TCGA-DM-A0XF	5	26	25	1	12	17	2	0	72	10	4
COAD_TCGA-DM-A1D0	1	49	1	0	2	13	9	10	49	13	7
COAD_TCGA-DM-A1D4	9	105	11	13	8	4	15	10	45	9	6
COAD_TCGA-DM-A1D6	1	66	10	2	6	5	8	3	31	17	3
COAD_TCGA-DM-A1D7	4	54	18	7	1	21	3	2	71	11	1
COAD_TCGA-DM-A1D8	8	58	19	7	12	0	4	5	90	10	15
COAD_TCGA-DM-A1D9	3	37	4	0	12	27	10	12	66	6	3
COAD_TCGA-DM-A1DA	7	71	25	29	9	27	0	15	155	9	30
COAD_TCGA-DM-A1DB	2	29	10	3	5	5	4	0	21	7	7
COAD_TCGA-DM-A1HA	6	74	0	14	0	5	5	5	67	14	1
COAD_TCGA-DM-A1HB	0	387	391	128	18	0	286	72	118	14	51
COAD_TCGA-DM-A280	8	46	0	14	6	13	2	0	38	5	46
COAD_TCGA-DM-A282	6	55	0	0	10	19	10	4	22	12	0
COAD_TCGA-DM-A285	5	49	2	16	13	7	12	4	98	15	14
COAD_TCGA-DM-A288	2	38	4	9	0	2	1	3	24	17	20
COAD_TCGA-DM-A28A	11	72	24	0	4	0	10	0	57	11	2
COAD_TCGA-DM-A28C	5	51	14	3	1	2	2	0	44	12	4
COAD_TCGA-DM-A28E	5	42	9	1	6	4	18	0	23	5	5
COAD_TCGA-DM-A28F	9	55	1	29	14	29	8	13	92	28	55
COAD_TCGA-DM-A28G	1	53	8	4	5	26	15	2	35	8	8
COAD_TCGA-DM-A28H	5	42	7	17	7	7	8	1	43	25	3
COAD_TCGA-DM-A28K	5	69	9	1	5	20	4	1	21	4	4
COAD_TCGA-DM-A28M	2	56	2	7	9	9	12	2	23	3	8
COAD_TCGA-F4-6459	6	41	25	0	13	11	5	0	38	23	14
COAD_TCGA-F4-6460	11	46	13	9	13	18	7	3	62	13	4
COAD_TCGA-F4-6461	4	53	12	21	10	26	13	1	48	2	3
COAD_TCGA-F4-6463	2	44	1	16	8	10	0	0	13	0	1
COAD_TCGA-F4-6569	8	48	4	0	8	10	7	3	31	9	30
COAD_TCGA-F4-6570	2	537	451	341	61	151	148	132	107	28	100
COAD_TCGA-F4-6703	7	163	172	116	14	0	60	22	70	12	32
COAD_TCGA-F4-6704	1	26	6	13	7	2	3	2	29	10	6
COAD_TCGA-F4-6805	7	37	10	0	2	9	12	0	18	0	3
COAD_TCGA-F4-6806	7	59	6	9	5	15	8	0	29	9	1
COAD_TCGA-F4-6807	5	33	24	0	3	21	1	19	109	6	4
COAD_TCGA-F4-6808	2	73	13	0	5	20	5	3	50	4	9
COAD_TCGA-F4-6809	11	35	7	11	2	7	18	6	77	19	16
COAD_TCGA-F4-6854	0	38	14	0	4	23	5	3	51	7	7
COAD_TCGA-F4-6855	3	47	0	13	4	8	2	10	53	11	0
COAD_TCGA-F4-6856	0	323	134	539	19	27	45	32	77	9	11
COAD_TCGA-G4-6293	7	38	1	13	8	40	4	0	37	2	3
COAD_TCGA-G4-6294	1	36	11	26	5	4	2	9	84	17	13
COAD_TCGA-G4-6295	3	45	3	19	13	12	12	8	79	10	4
COAD_TCGA-G4-6297	2	46	4	0	13	21	0	7	17	0	1
COAD_TCGA-G4-6298	7	51	0	0	2	22	1	0	24	0	0
COAD_TCGA-G4-6299	3	47	2	11	9	22	12	14	74	11	6
COAD_TCGA-G4-6302	0	361	357	117	55	0	82	91	79	9	11
COAD_TCGA-G4-6303	10	61	14	0	13	3	3	0	24	3	0
COAD_TCGA-G4-6304	6	357	291	251	35	37	97	29	81	5	9
COAD_TCGA-G4-6306	2	61	9	13	5	0	8	10	32	5	6
COAD_TCGA-G4-6307	6	23	1	14	6	15	0	2	36	6	5
COAD_TCGA-G4-6309	5	549	229	44	8	1	79	30	14	3	10
COAD_TCGA-G4-6310	2	63	0	29	12	9	0	5	32	5	3
COAD_TCGA-G4-6311	9	56	4	7	11	23	6	5	63	6	13
COAD_TCGA-G4-6314	2	75	0	17	13	4	10	16	29	21	3
COAD_TCGA-G4-6315	8	70	1	9	6	11	12	0	62	12	4
COAD_TCGA-G4-6317	4	62	4	6	12	25	4	0	19	5	1
COAD_TCGA-G4-6320	7	567	225	176	43	146	2	95	146	5	0
COAD_TCGA-G4-6321	4	37	1	10	6	12	0	1	27	3	1
COAD_TCGA-G4-6322	5	43	0	1	8	29	6	1	30	1	0
COAD_TCGA-G4-6323	7	46	4	14	0	9	13	0	31	7	5
COAD_TCGA-G4-6586	7	558	329	129	24	0	167	35	83	2	42
COAD_TCGA-G4-6588	0	649	697	433	8	93	399	153	87	17	42
COAD_TCGA-G4-6625	1	50	19	0	4	16	6	0	60	5	5
COAD_TCGA-G4-6626	0	79	0	13	12	14	5	0	60	6	0
COAD_TCGA-G4-6627	5	58	3	2	2	8	8	6	33	7	1
COAD_TCGA-G4-6628	17	577	815	544	17	225	0	150	44	16	11
COAD_TCGA-NH-A50T	6	72	0	17	18	6	0	1	42	3	0
COAD_TCGA-NH-A50U	10	46	8	6	6	8	6	0	13	9	6
COAD_TCGA-NH-A50V	12	87	0	19	2	21	5	6	61	3	0
