Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J
UNG_1_multinomial_train2.62	1.27E-02	6.40E-03	1.90E-04	4.77E-02	4.64E-02	2.29E-02	5.62E-03	1.16E-02	8.43E-11	0.00E+00
UNG_1_multinomial_train2.63	4.28E-03	1.92E-02	1.19E-07	5.29E-02	4.19E-02	1.54E-02	7.16E-110	1.21E-02	4.68E-04	6.40E-03
UNG_1_multinomial_train2.64	7.42E-03	1.15E-02	3.65E-03	4.90E-02	3.63E-02	2.00E-02	7.39E-03	9.80E-03	2.06E-03	2.27E-03
UNG_1_multinomial_train2.65	2.69E-03	1.44E-02	2.40E-03	5.51E-02	4.15E-02	1.70E-02	5.48E-03	8.23E-03	8.82E-03	5.95E-03
UNG_1_multinomial_train2.66	1.28E-02	1.40E-02	1.74E-03	4.74E-02	3.71E-02	2.04E-02	1.46E-02	1.20E-02	1.08E-109	1.21E-02
UNG_1_multinomial_train2.67	4.20E-03	2.02E-02	1.62E-24	5.45E-02	3.73E-02	1.31E-02	4.36E-64	7.93E-04	1.46E-03	7.60E-03
UNG_1_multinomial_train2.68	5.73E-03	1.59E-02	4.48E-34	5.14E-02	4.33E-02	1.92E-02	1.79E-03	1.52E-02	4.55E-34	4.53E-92
UNG_1_multinomial_train2.69	6.43E-03	2.43E-02	0.00E+00	4.95E-02	3.65E-02	1.71E-02	0.00E+00	1.20E-07	0.00E+00	5.06E-03
UNG_1_multinomial_train2.70	1.72E-02	1.82E-02	1.64E-03	5.28E-02	3.50E-02	1.43E-02	4.14E-03	1.83E-02	3.33E-03	5.98E-03
UNG_1_multinomial_train2.71	7.78E-03	1.93E-02	3.13E-03	5.10E-02	3.70E-02	1.83E-02	9.78E-03	1.18E-02	3.75E-03	2.78E-03
UNG_1_multinomial_train2.72	4.37E-03	9.36E-03	8.16E-03	5.20E-02	4.06E-02	2.17E-02	1.62E-02	9.85E-03	4.96E-05	1.30E-04
UNG_1_multinomial_train2.73	7.70E-03	2.12E-02	8.10E-17	5.45E-02	3.76E-02	1.22E-02	2.30E-50	3.83E-03	5.23E-05	1.90E-03
UNG_1_multinomial_train2.74	1.17E-02	7.17E-03	4.83E-03	5.11E-02	3.77E-02	2.12E-02	1.48E-02	1.28E-02	1.72E-03	4.30E-03
UNG_1_multinomial_train2.75	9.75E-03	1.86E-02	1.15E-03	5.11E-02	3.69E-02	1.63E-02	5.25E-03	1.43E-02	1.21E-03	5.24E-03
UNG_1_multinomial_train2.76	7.13E-03	1.92E-02	3.65E-03	5.13E-02	4.15E-02	1.63E-02	9.42E-04	1.23E-02	3.08E-37	5.35E-03
UNG_1_multinomial_train2.77	5.83E-03	2.16E-02	1.79E-03	5.63E-02	3.59E-02	6.88E-03	0.00E+00	7.65E-91	0.00E+00	4.42E-03
UNG_1_multinomial_train2.78	1.02E-02	1.25E-02	3.32E-03	5.37E-02	3.67E-02	1.79E-02	1.08E-02	1.48E-02	8.32E-03	5.25E-75
UNG_1_multinomial_train2.79	1.36E-02	1.97E-02	1.18E-08	5.12E-02	3.40E-02	1.83E-02	1.16E-02	1.58E-02	4.45E-03	8.68E-04
UNG_1_multinomial_train2.80	4.98E-03	1.80E-02	2.86E-76	4.62E-02	4.02E-02	2.13E-02	0.00E+00	1.31E-02	0.00E+00	0.00E+00
UNG_1_multinomial_train2.81	6.65E-03	1.13E-02	1.99E-03	5.81E-02	4.20E-02	1.14E-02	3.16E-03	7.29E-03	3.21E-03	7.54E-03
UNG_1_multinomial_train2.82	1.39E-02	2.19E-02	7.97E-14	5.13E-02	3.53E-02	1.70E-02	3.77E-03	1.84E-02	2.00E-03	2.90E-03
UNG_1_multinomial_train2.83	2.12E-13	6.85E-03	7.11E-03	5.76E-02	4.81E-02	1.56E-02	1.38E-03	5.69E-03	2.76E-54	0.00E+00
UNG_1_multinomial_train2.84	1.11E-02	2.05E-02	3.86E-98	5.35E-02	3.50E-02	1.12E-02	0.00E+00	1.62E-02	3.12E-06	6.37E-03
UNG_1_multinomial_train2.85	4.43E-03	4.40E-03	4.14E-03	5.23E-02	4.65E-02	1.98E-02	1.05E-02	4.41E-03	3.86E-03	5.72E-03
UNG_1_multinomial_train2.86	4.19E-03	1.91E-02	2.14E-41	5.91E-02	3.58E-02	5.47E-03	0.00E+00	3.15E-03	5.44E-58	6.73E-03
UNG_1_multinomial_train2.87	9.27E-03	2.36E-02	3.09E-56	5.65E-02	3.14E-02	9.60E-03	4.09E-03	4.49E-03	1.09E-12	2.41E-03
UNG_1_multinomial_train2.88	1.10E-02	1.62E-02	3.47E-04	4.93E-02	4.09E-02	1.77E-02	1.74E-03	1.18E-02	1.32E-67	8.70E-03
UNG_1_multinomial_train2.89	5.33E-03	2.04E-02	1.85E-03	5.45E-02	3.81E-02	1.61E-02	5.49E-60	1.24E-02	1.11E-02	2.18E-03
UNG_1_multinomial_train2.90	7.24E-03	1.06E-02	7.70E-03	5.55E-02	3.96E-02	2.31E-02	1.47E-02	8.13E-03	9.28E-03	1.97E-04
UNG_1_multinomial_train2.91	1.26E-02	2.62E-02	2.60E-63	5.19E-02	3.52E-02	1.23E-02	0.00E+00	3.39E-03	1.13E-07	1.02E-02
UNG_1_multinomial_train2.92	2.40E-03	1.59E-02	3.04E-03	5.58E-02	3.93E-02	1.25E-02	1.35E-03	4.75E-06	4.78E-03	7.11E-03
UNG_1_multinomial_train2.93	5.05E-03	1.57E-02	1.79E-03	4.79E-02	3.98E-02	1.93E-02	1.30E-03	9.75E-03	6.42E-09	3.87E-03
UNG_1_multinomial_train2.94	1.49E-02	1.41E-02	2.36E-03	5.37E-02	3.60E-02	8.84E-03	1.22E-07	1.41E-02	2.83E-03	1.07E-02
UNG_1_multinomial_train2.95	9.44E-03	1.71E-02	3.02E-03	5.16E-02	3.73E-02	1.89E-02	1.17E-02	1.27E-02	3.35E-03	2.99E-106
UNG_1_multinomial_train2.96	2.88E-02	1.38E-02	1.04E-48	4.51E-02	3.42E-02	2.26E-02	1.06E-02	2.63E-02	1.67E-03	0.00E+00
UNG_1_multinomial_train2.97	1.04E-02	9.80E-03	3.61E-03	5.19E-02	4.14E-02	2.13E-02	1.07E-02	1.42E-02	1.37E-03	0.00E+00
UNG_1_multinomial_train2.98	2.17E-02	1.28E-02	3.30E-66	4.39E-02	3.54E-02	2.01E-02	7.03E-03	2.13E-02	6.08E-87	6.13E-03
ATP2B4_2_multinomial_train2	1.41E-02	1.01E-02	6.95E-105	1.15E-03	0.00E+00	1.16E-02	2.12E-02	2.80E-02	1.10E-02	4.77E-60
ATP2B4_2_multinomial_train2.1	6.02E-03	7.03E-03	3.75E-04	3.50E-33	0.00E+00	7.76E-03	1.44E-02	2.09E-02	9.03E-03	6.53E-03
ATP2B4_3_multinomial_train2	1.82E-03	6.88E-03	1.31E-03	9.30E-03	4.84E-03	7.93E-132	7.31E-03	1.91E-02	1.07E-02	5.60E-03
ATP2B4_2_multinomial_train2.2	7.36E-03	6.06E-03	2.04E-25	9.24E-03	4.34E-03	6.78E-03	1.49E-02	2.30E-02	1.02E-02	7.80E-03
ATP2B4_3_multinomial_train2.1	0.00E+00	1.76E-03	4.10E-03	1.33E-02	8.35E-03	7.01E-03	9.82E-03	2.78E-02	1.21E-02	8.06E-03
ATP2B4_2_multinomial_train2.3	1.17E-03	1.31E-03	5.10E-136	8.03E-03	6.14E-110	1.03E-88	9.48E-03	1.54E-02	1.26E-02	1.65E-02
ATP2B4_3_multinomial_train2.2	0.00E+00	4.06E-03	2.85E-03	1.10E-02	1.10E-02	4.79E-04	1.00E-02	2.71E-02	1.26E-02	6.63E-03
ATP2B4_3_multinomial_train2.3	1.15E-03	8.03E-03	7.14E-03	5.47E-03	1.05E-02	8.95E-03	1.39E-02	2.71E-02	4.11E-25	2.91E-03
ATP2B4_2_multinomial_train2.4	8.19E-03	5.02E-03	2.68E-14	5.78E-74	6.96E-05	1.42E-02	2.27E-02	2.26E-02	5.10E-03	4.49E-03
ATP2B4_3_multinomial_train2.4	2.80E-03	8.33E-03	1.74E-03	1.13E-02	1.30E-02	1.04E-02	2.19E-02	4.18E-02	1.36E-02	0.00E+00
ATP2B4_3_multinomial_train2.5	1.68E-93	5.68E-03	0.00E+00	1.39E-03	6.60E-03	2.81E-03	7.88E-03	2.03E-02	1.39E-36	6.25E-03
ATP2B4_2_multinomial_train2.5	4.09E-03	5.06E-03	1.72E-03	3.71E-05	7.00E-94	1.28E-18	8.17E-03	1.15E-02	5.49E-31	1.49E-02
ATP2B4_3_multinomial_train2.6	0.00E+00	0.00E+00	0.00E+00	1.10E-02	7.31E-03	4.11E-03	6.63E-03	1.89E-02	5.79E-03	5.45E-03
ATP2B4_3_multinomial_train2.7	1.74E-03	7.78E-03	8.87E-147	1.44E-02	4.75E-03	7.65E-138	7.39E-03	1.79E-02	8.54E-03	6.22E-03
ATP2B4_2_multinomial_train2.6	0.00E+00	0.00E+00	0.00E+00	2.83E-03	1.27E-149	8.51E-03	2.36E-02	2.79E-02	1.07E-02	5.20E-03
ATP2B4_3_multinomial_train2.8	0.00E+00	0.00E+00	1.03E-10	1.16E-02	1.72E-02	3.01E-130	1.32E-02	3.64E-02	7.22E-03	1.75E-02
ATP2B4_3_multinomial_train2.9	0.00E+00	3.23E-03	2.75E-03	8.06E-03	1.26E-02	1.17E-95	1.10E-02	3.13E-02	7.87E-03	1.47E-02
ATP2B4_3_multinomial_train2.10	4.39E-152	2.83E-03	2.29E-03	8.75E-03	1.14E-02	1.30E-02	1.13E-02	3.36E-02	7.06E-05	2.55E-07
ATP2B4_3_multinomial_train2.11	0.00E+00	4.10E-03	1.37E-03	1.20E-02	1.50E-02	1.94E-91	1.12E-02	3.05E-02	1.25E-02	8.05E-03
ATP2B4_2_multinomial_train2.7	1.00E-02	9.01E-03	3.73E-04	8.46E-41	0.00E+00	6.52E-90	7.05E-03	9.25E-03	3.40E-03	9.28E-03
ATP2B4_2_multinomial_train2.8	4.33E-03	1.33E-03	7.73E-96	3.74E-03	1.64E-03	1.29E-02	1.17E-02	2.73E-02	9.26E-03	2.80E-03
ATP2B4_2_multinomial_train2.9	4.34E-03	3.49E-03	6.32E-04	4.52E-03	4.38E-131	6.15E-03	9.15E-03	1.61E-02	5.02E-03	1.35E-02
ATP2B4_2_multinomial_train2.10	9.56E-03	8.90E-03	5.23E-03	1.62E-03	5.96E-127	4.98E-154	7.19E-03	1.45E-02	2.59E-03	8.39E-03
ATP2B4_3_multinomial_train2.12	0.00E+00	2.19E-64	1.38E-03	5.68E-03	7.07E-03	7.70E-03	1.00E-02	2.37E-02	6.68E-03	4.73E-03
ATP2B4_3_multinomial_train2.13	1.11E-85	1.81E-03	1.55E-03	1.28E-02	1.34E-02	8.18E-38	1.29E-02	3.03E-02	1.43E-02	3.59E-03
ATP2B4_2_multinomial_train2.11	7.60E-03	7.39E-03	1.17E-05	5.46E-03	0.00E+00	5.88E-03	2.05E-02	2.57E-02	1.31E-02	3.14E-03
ATP2B4_2_multinomial_train2.12	7.47E-04	1.33E-03	3.18E-03	3.13E-03	1.56E-30	1.12E-02	1.54E-02	2.74E-02	9.11E-03	2.05E-03
ATP2B4_3_multinomial_train2.14	5.50E-130	6.91E-04	3.88E-04	7.98E-04	1.20E-02	1.37E-03	1.14E-02	2.92E-02	7.40E-38	1.41E-02
ATP2B4_3_multinomial_train2.15	0.00E+00	0.00E+00	1.97E-72	1.33E-02	1.22E-02	3.67E-27	9.27E-03	1.86E-02	7.40E-03	1.57E-02
ATP2B4_2_multinomial_train2.13	8.09E-03	5.70E-03	2.29E-81	2.44E-03	1.65E-87	1.34E-02	2.38E-02	2.80E-02	1.13E-02	1.94E-03
ATP2B4_2_multinomial_train2.14	5.57E-03	4.37E-03	2.86E-03	1.43E-02	3.58E-114	4.51E-04	1.06E-02	1.83E-02	1.02E-02	8.03E-03
ATP2B4_2_multinomial_train2.15	3.64E-03	4.69E-03	2.75E-75	8.88E-03	5.18E-115	8.98E-03	1.64E-02	1.80E-02	1.09E-02	8.31E-03
ATP2B4_3_multinomial_train2.16	0.00E+00	3.16E-03	2.80E-84	1.31E-02	1.25E-02	1.65E-66	9.16E-03	2.39E-02	5.09E-03	6.66E-03
ATP2B4_2_multinomial_train2.16	1.94E-03	0.00E+00	3.88E-03	7.10E-03	1.11E-101	2.16E-86	1.18E-02	1.79E-02	1.50E-02	1.13E-02
ATP2B4_3_multinomial_train2.17	0.00E+00	0.00E+00	0.00E+00	1.45E-02	1.80E-02	1.33E-31	1.59E-02	3.92E-02	1.29E-02	7.77E-03
ATP2B4_2_multinomial_train2.17	1.63E-03	9.51E-03	5.94E-129	8.93E-03	5.90E-03	1.25E-03	1.03E-02	1.89E-02	3.67E-03	7.68E-03
ATP2B4_3_multinomial_train2.18	7.82E-72	2.10E-03	2.13E-03	8.23E-03	7.77E-03	8.70E-03	8.36E-03	2.51E-02	1.05E-02	4.25E-03
ATP2B4_3_multinomial_train2.19	9.74E-03	4.98E-03	5.34E-03	1.15E-03	9.46E-03	1.36E-02	1.55E-02	2.93E-02	3.26E-03	0.00E+00
ATP2B4_3_multinomial_train2.20	1.61E-03	7.47E-03	2.28E-03	4.84E-03	7.30E-03	8.05E-03	7.52E-03	2.24E-02	1.05E-02	6.52E-03
ATP2B4_2_multinomial_train2.18	4.26E-03	4.02E-03	1.32E-03	1.04E-02	6.94E-102	1.07E-66	1.36E-02	2.21E-02	1.52E-02	3.22E-03
ATP2B4_3_multinomial_train2.21	2.68E-07	8.78E-03	2.08E-03	7.25E-03	7.49E-03	7.23E-04	9.04E-03	1.64E-02	1.21E-21	1.31E-02
ATP2B4_3_multinomial_train2.22	2.66E-03	5.04E-03	4.20E-03	7.78E-03	1.28E-02	1.78E-45	9.67E-03	2.43E-02	5.34E-04	7.38E-03
ATP2B4_3_multinomial_train2.23	1.66E-28	6.92E-03	3.53E-03	1.16E-02	7.93E-03	1.31E-98	8.23E-03	2.03E-02	6.17E-03	6.84E-03
ATP2B4_2_multinomial_train2.19	8.45E-03	6.46E-03	1.62E-13	1.16E-02	1.25E-22	8.33E-08	1.04E-02	1.76E-02	7.64E-03	1.14E-02
ATP2B4_2_multinomial_train2.20	1.02E-02	6.24E-03	2.24E-14	8.22E-03	5.65E-03	0.00E+00	7.02E-03	1.42E-02	2.21E-03	1.90E-02
ATP2B4_2_multinomial_train2.21	8.53E-03	4.68E-03	4.97E-03	8.49E-03	3.11E-134	6.76E-59	9.95E-03	1.58E-02	7.71E-03	1.17E-02
ATP2B4_3_multinomial_train2.24	2.04E-08	3.14E-03	4.59E-03	4.27E-03	7.89E-03	6.56E-07	7.52E-03	1.63E-02	6.66E-84	9.48E-03
ATP2B4_2_multinomial_train2.22	1.29E-02	7.89E-03	3.34E-93	4.76E-98	5.99E-04	9.06E-03	1.35E-02	2.03E-02	4.15E-77	9.75E-03
ATP2B4_2_multinomial_train2.23	5.26E-48	8.72E-32	1.81E-04	7.78E-77	2.10E-124	7.58E-03	1.02E-02	1.79E-02	1.78E-03	1.31E-02
ATP2B4_3_multinomial_train2.25	2.10E-128	8.12E-03	3.71E-03	8.41E-03	9.87E-03	1.31E-02	1.55E-02	3.25E-02	1.10E-02	0.00E+00
ATP2B4_2_multinomial_train2.24	5.36E-03	4.16E-03	1.76E-08	3.27E-03	1.05E-139	1.52E-49	1.15E-02	1.71E-02	7.63E-03	1.73E-02
ATP2B4_3_multinomial_train2.26	0.00E+00	0.00E+00	2.62E-03	1.46E-02	1.60E-02	3.69E-110	1.10E-02	2.77E-02	9.69E-03	6.67E-03
ATP2B4_2_multinomial_train2.25	8.27E-03	8.85E-03	1.61E-03	2.15E-03	6.90E-86	3.06E-104	1.33E-02	1.84E-02	8.20E-03	8.98E-03
ATP2B4_3_multinomial_train2.27	2.12E-48	9.37E-23	1.92E-03	9.52E-03	1.20E-02	1.03E-02	1.00E-02	2.69E-02	9.06E-03	3.46E-03
ATP2B4_3_multinomial_train2.28	2.81E-03	5.02E-03	4.59E-83	7.81E-03	1.15E-02	4.50E-137	9.13E-03	2.67E-02	1.66E-41	1.36E-02
ATP2B4_2_multinomial_train2.26	7.31E-04	3.98E-03	8.06E-04	1.11E-02	8.03E-48	1.11E-02	1.57E-02	2.58E-02	9.51E-03	4.61E-03
ATP2B4_2_multinomial_train2.27	5.08E-03	4.18E-03	0.00E+00	2.95E-03	2.22E-152	0.00E+00	7.34E-03	1.08E-02	3.89E-07	1.27E-02
ATP2B4_3_multinomial_train2.29	2.14E-03	1.04E-02	5.88E-25	1.12E-02	5.86E-03	5.29E-04	1.02E-02	2.46E-02	1.53E-02	3.63E-03
ATP2B4_2_multinomial_train2.28	9.87E-03	5.99E-03	4.13E-03	0.00E+00	0.00E+00	6.47E-112	1.15E-02	1.60E-02	7.31E-03	1.59E-02
ATP2B4_3_multinomial_train2.30	0.00E+00	0.00E+00	1.72E-03	1.18E-02	1.11E-02	2.58E-65	1.06E-02	2.10E-02	8.81E-03	1.40E-02
ATP2B4_2_multinomial_train2.29	1.20E-02	7.88E-03	7.93E-03	8.97E-03	0.00E+00	1.23E-100	1.13E-02	1.79E-02	7.33E-03	1.05E-02
ATP2B4_2_multinomial_train2.30	1.01E-02	8.18E-03	1.79E-03	4.27E-03	1.10E-51	2.78E-03	1.91E-02	2.46E-02	4.19E-03	6.43E-06
ATP2B4_2_multinomial_train2.31	3.94E-03	1.42E-03	1.32E-09	1.13E-02	0.00E+00	3.17E-03	1.35E-02	1.86E-02	5.15E-03	1.04E-02
ATP2B4_2_multinomial_train2.32	2.94E-03	9.14E-04	1.35E-03	8.91E-33	0.00E+00	8.05E-03	1.18E-02	1.74E-02	7.96E-04	1.03E-02
ATP2B4_3_multinomial_train2.31	0.00E+00	1.17E-03	0.00E+00	1.41E-02	3.43E-03	5.65E-03	1.39E-02	3.09E-02	7.17E-03	6.69E-03
ATP2B4_2_multinomial_train2.33	4.68E-03	7.72E-52	4.88E-03	8.67E-103	0.00E+00	2.21E-69	1.17E-02	1.31E-02	2.15E-03	2.05E-02
ATP2B4_3_multinomial_train2.32	0.00E+00	2.49E-03	2.93E-03	1.11E-02	2.65E-03	9.82E-03	1.15E-02	2.81E-02	1.56E-02	3.10E-29
ATP2B4_3_multinomial_train2.33	3.47E-108	5.29E-03	0.00E+00	6.51E-03	8.54E-03	1.52E-03	1.23E-02	3.27E-02	1.17E-02	1.53E-02
ATP2B4_3_multinomial_train2.34	7.29E-15	5.54E-03	1.32E-03	7.80E-03	1.44E-02	1.48E-02	1.85E-02	3.88E-02	3.55E-03	0.00E+00
ATP2B4_2_multinomial_train2.34	4.62E-03	3.62E-03	2.06E-33	1.12E-92	1.06E-104	9.10E-03	1.32E-02	1.60E-02	3.05E-34	1.28E-02
ATP2B4_3_multinomial_train2.35	0.00E+00	4.30E-03	1.50E-03	1.30E-02	1.27E-02	0.00E+00	1.01E-02	2.73E-02	1.19E-02	5.75E-03
ATP2B4_2_multinomial_train2.35	4.54E-03	6.21E-110	3.04E-03	1.80E-75	1.23E-71	3.25E-03	1.74E-02	2.17E-02	2.28E-03	1.10E-02
ATP2B4_3_multinomial_train2.36	0.00E+00	5.52E-03	0.00E+00	1.39E-02	1.34E-02	9.25E-03	1.54E-02	3.58E-02	1.46E-02	0.00E+00
ATP2B4_2_multinomial_train2.36	5.84E-54	0.00E+00	2.91E-03	4.10E-03	0.00E+00	4.69E-59	9.46E-03	1.27E-02	9.65E-03	1.84E-02
ATP2B4_3_multinomial_train2.37	2.31E-116	5.22E-03	8.00E-04	1.16E-02	1.52E-02	3.93E-03	1.54E-02	3.16E-02	7.73E-03	2.08E-123
ATP2B4_3_multinomial_train2.38	0.00E+00	3.67E-03	0.00E+00	9.24E-03	7.79E-03	1.08E-03	9.75E-03	2.69E-02	4.28E-03	1.27E-02
ATP2B4_3_multinomial_train2.39	3.03E-68	4.98E-03	1.21E-03	1.06E-02	1.03E-02	1.96E-58	1.14E-02	2.63E-02	1.55E-02	1.65E-03
ATP2B4_3_multinomial_train2.40	0.00E+00	4.73E-03	0.00E+00	1.90E-02	1.59E-02	7.27E-06	1.73E-02	4.19E-02	2.24E-02	1.38E-03
ATP2B4_3_multinomial_train2.41	4.83E-04	1.91E-03	1.64E-17	1.71E-02	1.63E-02	9.26E-03	2.15E-02	3.45E-02	1.49E-02	2.52E-121
ATP2B4_3_multinomial_train2.42	0.00E+00	8.94E-04	5.48E-03	6.61E-03	1.21E-02	1.19E-03	9.45E-03	2.54E-02	2.18E-03	9.31E-03
ATP2B4_2_multinomial_train2.37	1.12E-02	8.28E-03	1.57E-03	7.98E-05	4.22E-31	5.57E-03	1.28E-02	1.77E-02	3.19E-03	1.04E-02
ATP2B4_2_multinomial_train2.38	1.19E-03	2.26E-158	2.03E-15	6.06E-03	3.70E-03	6.48E-03	1.36E-02	2.11E-02	7.94E-03	8.86E-03
ATP2B4_3_multinomial_train2.43	0.00E+00	4.64E-03	0.00E+00	1.79E-02	4.03E-03	9.31E-04	1.16E-02	2.31E-02	1.38E-02	6.42E-03
ATP2B4_3_multinomial_train2.44	0.00E+00	4.08E-03	1.80E-03	1.14E-02	1.58E-02	5.21E-03	1.48E-02	3.18E-02	3.88E-03	4.91E-154
ATP2B4_3_multinomial_train2.45	2.24E-157	2.27E-03	2.61E-03	1.49E-02	1.18E-02	3.48E-137	7.92E-03	1.94E-02	5.16E-03	4.31E-03
ATP2B4_3_multinomial_train2.46	0.00E+00	1.96E-03	0.00E+00	1.50E-02	1.52E-02	3.29E-144	1.06E-02	2.76E-02	8.17E-03	4.47E-03
ATP2B4_2_multinomial_train2.39	1.01E-02	4.64E-03	4.13E-03	8.08E-119	0.00E+00	3.44E-74	9.55E-03	1.35E-02	4.94E-03	1.53E-02
ATP2B4_3_multinomial_train2.47	2.26E-68	7.25E-03	7.99E-03	1.14E-02	1.15E-02	8.66E-135	1.67E-02	3.10E-02	7.75E-03	7.50E-87
ATP2B4_3_multinomial_train2.48	3.50E-43	5.79E-03	3.11E-03	1.26E-02	2.15E-03	0.00E+00	1.05E-02	2.65E-02	1.61E-02	1.12E-02
ATP2B4_2_multinomial_train2.40	5.70E-03	2.39E-03	1.46E-10	1.24E-03	3.64E-132	4.39E-03	7.01E-03	1.05E-02	2.17E-03	1.19E-02
ATP2B4_2_multinomial_train2.41	1.14E-02	8.03E-03	4.99E-03	4.00E-94	0.00E+00	8.62E-20	1.14E-02	1.26E-02	7.46E-03	1.92E-02
ATP2B4_2_multinomial_train2.42	7.09E-03	6.20E-03	1.38E-52	0.00E+00	1.80E-125	1.08E-02	2.09E-02	2.22E-02	1.05E-76	3.73E-03
ATP2B4_2_multinomial_train2.43	6.54E-03	3.64E-03	1.38E-60	3.11E-03	2.31E-55	1.38E-02	2.05E-02	2.77E-02	2.08E-03	1.07E-67
ATP2B4_3_multinomial_train2.49	0.00E+00	3.17E-03	3.03E-03	1.04E-02	1.43E-02	9.94E-163	1.03E-02	2.93E-02	1.88E-36	1.44E-02
ATP2B4_2_multinomial_train2.44	0.00E+00	0.00E+00	0.00E+00	9.53E-03	2.84E-03	1.41E-03	1.99E-02	2.18E-02	1.48E-03	7.79E-03
ATP2B4_2_multinomial_train2.45	5.15E-03	4.63E-03	1.39E-03	6.04E-03	2.52E-124	4.90E-03	7.08E-03	1.50E-02	3.35E-03	1.59E-02
ATP2B4_2_multinomial_train2.46	3.11E-03	6.99E-125	2.60E-65	1.07E-02	7.88E-03	5.60E-03	1.92E-02	2.59E-02	1.45E-02	6.99E-03
ATP2B4_3_multinomial_train2.50	0.00E+00	2.16E-03	3.31E-46	1.24E-02	1.28E-02	7.09E-38	1.05E-02	2.19E-02	6.93E-03	9.38E-03
MLH1_1_multinomial_train2	7.33E-139	7.47E-02	4.57E-02	8.50E-03	5.47E-02	1.79E-03	5.49E-03	3.09E-03	8.75E-03	2.05E-04
MLH1_1_multinomial_train2.1	0.00E+00	7.33E-02	4.57E-02	1.14E-02	5.50E-02	7.04E-18	5.22E-03	2.69E-03	1.71E-02	0.00E+00
MLH1_1_multinomial_train2.2	0.00E+00	9.20E-02	5.36E-02	1.22E-02	6.32E-02	0.00E+00	4.61E-03	4.44E-03	1.15E-02	3.62E-81
MLH1_1_multinomial_train2.3	1.95E-112	7.65E-02	4.32E-02	6.33E-03	5.67E-02	4.91E-03	9.43E-26	3.08E-03	6.29E-03	0.00E+00
MLH1_1_multinomial_train2.4	0.00E+00	7.41E-02	4.53E-02	1.07E-02	5.51E-02	1.52E-44	4.95E-03	3.47E-03	1.17E-02	3.93E-156
MLH1_1_multinomial_train2.5	1.52E-143	7.66E-02	4.41E-02	7.61E-03	5.62E-02	0.00E+00	0.00E+00	4.50E-03	1.41E-04	2.71E-03
MLH1_1_multinomial_train2.6	1.39E-140	7.33E-02	4.35E-02	9.77E-03	5.59E-02	5.48E-03	7.05E-04	3.45E-03	1.24E-02	0.00E+00
MLH1_1_multinomial_train2.7	4.43E-140	7.43E-02	4.60E-02	1.29E-02	5.41E-02	0.00E+00	3.81E-03	4.42E-03	9.21E-03	5.20E-108
MLH1_1_multinomial_train2.8	5.56E-139	7.57E-02	4.24E-02	7.49E-03	5.61E-02	1.19E-10	2.98E-03	4.09E-03	5.52E-03	2.03E-03
MLH1_1_multinomial_train2.9	1.03E-126	7.56E-02	4.22E-02	5.88E-03	5.62E-02	2.40E-03	2.30E-17	4.00E-03	5.01E-03	2.12E-03
MLH1_1_multinomial_train2.10	0.00E+00	7.44E-02	4.44E-02	7.81E-03	5.54E-02	0.00E+00	4.92E-03	3.50E-03	8.94E-03	5.03E-04
MLH1_1_multinomial_train2.11	0.00E+00	7.42E-02	4.56E-02	9.85E-03	5.47E-02	1.20E-114	9.82E-108	5.43E-03	9.18E-03	4.39E-03
MLH1_1_multinomial_train2.12	0.00E+00	7.43E-02	4.51E-02	6.53E-03	5.54E-02	7.81E-04	5.02E-03	4.05E-03	1.04E-02	4.51E-04
MLH1_1_multinomial_train2.13	0.00E+00	7.42E-02	4.55E-02	1.26E-02	5.49E-02	1.45E-03	4.30E-03	3.38E-03	1.07E-02	1.61E-118
MLH1_1_multinomial_train2.14	4.96E-137	7.47E-02	4.59E-02	1.00E-02	5.37E-02	0.00E+00	3.30E-04	4.35E-03	6.98E-03	2.90E-03
MLH1_1_multinomial_train2.15	0.00E+00	7.39E-02	4.55E-02	1.19E-02	5.45E-02	1.44E-04	3.34E-03	2.89E-03	1.40E-02	6.49E-11
MLH1_1_multinomial_train2.16	4.75E-156	7.53E-02	4.57E-02	1.01E-02	5.50E-02	2.52E-96	4.01E-03	2.63E-03	1.07E-02	4.82E-86
MLH1_1_multinomial_train2.17	6.67E-105	7.51E-02	4.35E-02	6.35E-03	5.55E-02	0.00E+00	5.06E-03	3.80E-03	6.18E-03	7.43E-04
MLH1_1_multinomial_train2.18	0.00E+00	7.35E-02	4.37E-02	1.04E-02	5.25E-02	5.47E-147	5.82E-18	1.93E-03	1.17E-02	1.08E-03
MLH1_1_multinomial_train2.19	0.00E+00	9.31E-02	5.47E-02	8.75E-03	6.30E-02	4.47E-110	1.69E-56	5.13E-03	1.23E-02	3.43E-03
MLH1_1_multinomial_train2.20	0.00E+00	7.36E-02	4.27E-02	1.04E-02	5.60E-02	1.75E-23	5.18E-03	4.43E-03	8.33E-03	1.32E-03
MLH1_1_multinomial_train2.21	7.72E-106	7.36E-02	4.46E-02	6.96E-03	5.35E-02	0.00E+00	5.81E-03	3.84E-03	7.89E-03	2.65E-04
MLH1_1_multinomial_train2.22	0.00E+00	7.35E-02	4.38E-02	1.17E-02	5.33E-02	0.00E+00	1.36E-44	2.38E-03	1.32E-02	1.63E-03
