Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
ATP2B4_boot.168	3.16E-03	7.27E-03	7.39E-03	1.56E-02	1.89E-04	3.51E-03	9.17E-03
ATP2B4_boot.169	1.85E-03	5.06E-03	5.54E-03	1.07E-02	1.23E-66	1.65E-03	6.94E-03
ATP2B4_boot.170	8.40E-04	8.05E-03	2.14E-03	6.12E-03	1.65E-03	3.41E-04	6.23E-03
ATP2B4_boot.171	3.00E-03	5.79E-03	5.58E-03	1.52E-02	2.52E-139	3.12E-03	1.24E-02
ATP2B4_boot.172	2.46E-03	8.33E-03	5.63E-03	1.45E-02	6.81E-04	1.75E-03	9.63E-03
ATP2B4_boot.173	3.51E-03	1.29E-02	8.65E-03	1.81E-02	0.00E+00	5.74E-04	7.77E-03
ATP2B4_boot.174	6.14E-04	8.57E-03	6.16E-09	3.42E-03	1.19E-03	4.77E-04	1.02E-02
ATP2B4_boot.175	1.06E-03	8.04E-03	3.67E-03	7.07E-03	4.13E-03	1.08E-03	6.42E-03
ATP2B4_boot.176	1.57E-03	9.97E-03	3.35E-03	3.18E-03	1.21E-03	3.10E-03	1.00E-02
ATP2B4_boot.177	2.96E-03	8.06E-03	7.07E-03	1.53E-02	0.00E+00	2.89E-03	8.22E-03
ATP2B4_boot.178	0.00E+00	1.36E-02	1.32E-13	7.53E-03	3.90E-03	1.29E-03	2.15E-02
ATP2B4_boot.179	1.98E-03	8.88E-03	8.71E-03	1.38E-02	1.46E-04	1.51E-03	5.59E-03
ATP2B4_boot.180	0.00E+00	9.97E-03	5.83E-03	7.96E-03	1.47E-03	7.11E-04	6.59E-03
ATP2B4_boot.181	1.09E-03	1.64E-02	1.31E-03	6.46E-03	2.39E-03	1.11E-03	1.48E-02
ATP2B4_boot.182	0.00E+00	2.17E-03	5.60E-03	3.74E-03	9.01E-04	5.55E-04	3.95E-03
ATP2B4_boot.183	1.24E-03	1.01E-02	2.83E-126	6.13E-03	3.42E-03	9.90E-04	1.61E-02
ATP2B4_boot.184	1.45E-03	8.73E-03	6.62E-03	9.64E-03	1.90E-03	1.24E-03	5.25E-03
ATP2B4_boot.185	8.75E-04	5.82E-03	1.93E-43	3.45E-03	1.51E-03	7.26E-04	8.76E-03
ATP2B4_boot.186	1.47E-03	1.07E-02	5.64E-03	1.03E-02	2.14E-04	1.60E-03	5.75E-03
ATP2B4_boot.187	2.85E-03	1.47E-02	7.23E-03	1.55E-02	2.20E-03	3.62E-03	6.76E-03
ATP2B4_boot.188	7.30E-04	9.55E-03	2.61E-03	2.22E-03	5.08E-04	8.60E-04	1.21E-02
ATP2B4_boot.189	1.01E-03	6.97E-03	6.15E-03	7.87E-03	1.79E-03	1.12E-03	5.37E-03
ATP2B4_boot.190	9.77E-04	4.79E-03	1.45E-03	2.94E-03	1.12E-03	7.40E-06	8.47E-03
ATP2B4_boot.191	1.05E-03	1.19E-02	7.52E-134	4.93E-03	3.81E-03	7.99E-04	1.20E-02
ATP2B4_boot.192	7.84E-04	7.79E-03	2.03E-03	5.87E-03	3.43E-03	5.17E-04	6.73E-03
ATP2B4_boot.193	1.27E-05	2.62E-03	7.13E-03	8.95E-03	1.02E-03	2.91E-04	4.90E-03
ATP2B4_boot.194	1.46E-03	9.16E-03	5.30E-03	9.65E-03	9.93E-04	1.71E-03	5.49E-03
ATP2B4_boot.195	2.16E-03	1.03E-02	4.25E-03	2.16E-03	3.20E-79	3.04E-03	1.19E-02
ATP2B4_boot.196	2.21E-03	6.61E-03	5.18E-03	6.20E-03	1.49E-03	1.58E-03	1.50E-02
ATP2B4_boot.197	3.06E-03	2.32E-03	5.27E-03	1.97E-02	3.07E-03	0.00E+00	2.36E-02
ATP2B4_boot.198	1.65E-03	8.97E-03	4.58E-03	4.59E-03	7.02E-04	1.34E-03	7.40E-03
ATP2B4_boot.199	8.33E-04	2.45E-03	0.00E+00	2.11E-03	3.35E-05	1.24E-03	3.59E-03
ATP2B4_boot.200	4.13E-03	7.38E-03	5.87E-03	1.87E-02	4.79E-03	1.02E-03	1.91E-02
ATP2B4_boot.201	2.27E-03	6.61E-03	3.14E-03	1.43E-02	1.95E-03	1.11E-03	2.41E-02
ATP2B4_boot.202	1.89E-03	3.32E-03	3.30E-03	2.80E-03	7.12E-04	7.40E-04	2.47E-03
ATP2B4_boot.203	9.70E-04	5.68E-03	2.20E-03	2.88E-03	9.56E-04	5.25E-04	2.96E-03
ATP2B4_boot.204	0.00E+00	1.67E-02	6.03E-03	8.42E-03	2.30E-03	1.09E-03	1.19E-02
ATP2B4_boot.205	3.62E-03	5.04E-03	5.02E-03	1.80E-02	1.26E-04	3.31E-03	2.44E-02
ATP2B4_boot.206	4.07E-03	7.71E-03	4.83E-03	1.99E-02	4.34E-03	0.00E+00	1.82E-02
ATP2B4_boot.207	3.96E-03	3.26E-03	4.05E-03	1.58E-02	3.44E-03	0.00E+00	2.18E-02
ATP2B4_boot.208	1.59E-03	4.31E-03	3.90E-03	1.26E-02	1.07E-03	1.09E-03	1.59E-02
ATP2B4_boot.209	0.00E+00	7.77E-03	4.49E-03	2.22E-02	4.09E-03	8.77E-04	1.97E-02
ATP2B4_boot.210	3.17E-03	1.20E-03	4.73E-03	2.09E-02	4.26E-03	0.00E+00	2.38E-02
ATP2B4_boot.211	0.00E+00	5.23E-03	2.37E-03	8.82E-03	2.56E-07	1.60E-04	5.87E-03
ATP2B4_boot.212	0.00E+00	7.65E-03	5.41E-03	7.28E-03	0.00E+00	1.31E-03	4.60E-03
ATP2B4_boot.213	0.00E+00	1.49E-02	4.15E-03	6.61E-03	0.00E+00	8.21E-03	1.22E-02
ATP2B4_boot.214	3.19E-03	4.43E-03	4.87E-03	1.61E-02	3.51E-03	2.46E-12	2.27E-02
ATP2B4_boot.215	0.00E+00	5.00E-03	1.00E-04	1.37E-02	8.02E-04	7.03E-04	1.05E-02
ATP2B4_boot.216	3.09E-03	7.12E-03	6.95E-03	8.69E-03	4.34E-03	0.00E+00	1.30E-02
ATP2B4_boot.217	2.44E-03	0.00E+00	4.34E-03	1.97E-02	3.27E-03	1.48E-03	2.27E-02
ATP2B4_boot.218	3.87E-09	5.49E-03	3.35E-03	5.54E-03	1.13E-03	6.03E-04	8.92E-03
ATP2B4_boot.219	0.00E+00	5.42E-03	1.03E-02	7.79E-03	3.11E-03	2.06E-04	1.56E-02
ATP2B4_boot.220	2.23E-03	6.82E-03	4.04E-03	1.49E-02	2.12E-03	0.00E+00	2.51E-02
ATP2B4_boot.221	3.21E-03	6.53E-03	3.01E-03	2.66E-02	2.95E-05	0.00E+00	2.64E-02
ATP2B4_boot.222	7.80E-04	1.62E-03	3.55E-03	6.41E-03	1.57E-03	1.17E-04	7.41E-03
ATP2B4_boot.223	4.97E-04	9.85E-03	5.61E-03	3.80E-03	4.78E-95	2.90E-99	1.02E-02
ATP2B4_boot.224	1.59E-03	3.27E-03	1.78E-03	5.96E-03	1.52E-03	5.40E-04	4.62E-03
ATP2B4_boot.225	1.41E-03	4.62E-03	3.48E-03	9.88E-03	1.77E-03	1.09E-03	7.68E-03
ATP2B4_boot.226	3.04E-03	5.22E-03	5.28E-03	1.48E-02	3.11E-03	0.00E+00	2.26E-02
ATP2B4_boot.227	1.35E-03	8.84E-03	1.45E-03	7.73E-03	2.21E-03	1.05E-03	1.74E-03
ATP2B4_boot.228	2.56E-03	5.33E-03	4.36E-03	1.50E-02	3.00E-03	0.00E+00	2.41E-02
ATP2B4_boot.229	2.33E-03	6.72E-03	4.02E-03	1.41E-02	2.19E-03	9.24E-04	2.48E-02
ATP2B4_boot.230	4.41E-03	3.18E-03	7.52E-03	1.67E-02	5.67E-03	0.00E+00	2.38E-02
ATP2B4_boot.231	1.16E-03	4.34E-03	2.58E-03	2.44E-03	9.73E-04	6.66E-04	8.86E-03
ATP2B4_boot.232	1.96E-03	3.42E-03	3.69E-03	9.25E-03	2.89E-03	0.00E+00	9.03E-03
ATP2B4_boot.233	1.06E-03	6.46E-03	3.33E-03	3.52E-03	5.07E-08	8.17E-04	5.59E-03
ATP2B4_boot.234	5.99E-04	2.33E-03	1.88E-03	1.35E-03	1.07E-03	6.54E-04	4.41E-03
ATP2B4_boot.235	4.68E-04	2.94E-03	2.24E-03	1.68E-03	3.37E-04	1.04E-03	4.63E-03
ATP2B4_boot.236	0.00E+00	3.82E-03	6.41E-03	3.31E-03	0.00E+00	9.77E-04	8.10E-03
ATP2B4_boot.237	0.00E+00	7.41E-03	4.63E-03	1.66E-02	9.28E-87	0.00E+00	2.80E-02
ATP2B4_boot.238	4.92E-03	1.35E-03	6.95E-03	2.10E-02	3.03E-03	0.00E+00	2.88E-02
ATP2B4_boot.239	4.57E-03	0.00E+00	4.48E-03	2.10E-02	4.37E-03	0.00E+00	2.51E-02
ATP2B4_boot.240	0.00E+00	1.31E-03	2.45E-03	4.74E-03	2.65E-03	1.75E-03	7.45E-03
ATP2B4_boot.241	2.50E-03	4.31E-03	5.06E-03	1.74E-02	1.36E-03	1.41E-03	2.40E-02
ATP2B4_boot.242	1.21E-03	1.56E-03	1.40E-03	8.99E-04	7.61E-04	6.14E-04	2.75E-03
ATP2B4_boot.243	0.00E+00	9.52E-03	3.92E-03	1.26E-02	1.75E-03	0.00E+00	2.54E-02
ATP2B4_boot.244	2.26E-03	5.52E-03	5.76E-03	1.43E-02	1.37E-04	0.00E+00	2.20E-02
ATP2B4_boot.245	2.16E-03	2.16E-03	4.12E-03	1.24E-02	2.43E-03	2.39E-76	1.54E-02
ATP2B4_boot.246	1.28E-03	3.21E-03	3.82E-03	9.54E-03	1.29E-04	1.73E-03	9.58E-03
ATP2B4_boot.247	1.51E-03	7.52E-03	4.53E-03	9.97E-03	1.96E-03	4.93E-63	2.05E-02
ATP2B4_boot.248	2.77E-03	2.61E-03	2.40E-03	9.52E-03	2.09E-03	1.29E-03	9.28E-03
ATP2B4_boot.249	3.16E-03	3.01E-03	4.45E-03	1.62E-02	3.58E-03	6.12E-131	2.23E-02
ATP2B4_boot.250	0.00E+00	5.12E-03	3.82E-03	8.15E-03	1.80E-03	6.01E-04	6.47E-03
ATP2B4_boot.251	3.53E-03	0.00E+00	4.97E-03	1.93E-02	4.31E-03	0.00E+00	2.31E-02
ATP2B4_boot.252	7.98E-06	1.59E-03	8.20E-03	3.33E-03	1.75E-03	8.19E-04	3.15E-03
ATP2B4_boot.253	1.55E-159	1.18E-02	8.25E-03	2.01E-02	2.92E-03	5.61E-04	6.16E-03
ATP2B4_boot.254	0.00E+00	0.00E+00	4.68E-03	2.54E-02	4.30E-03	1.01E-03	2.92E-02
ATP2B4_boot.255	2.33E-03	3.08E-03	3.63E-03	1.60E-02	6.36E-04	2.40E-03	1.82E-02
ATP2B4_boot.256	0.00E+00	3.75E-03	6.42E-03	1.11E-02	6.69E-119	1.06E-03	7.09E-03
ATP2B4_boot.257	1.74E-03	2.97E-03	4.57E-03	9.76E-03	1.53E-89	1.71E-03	1.15E-02
ATP2B4_boot.258	4.66E-03	8.93E-03	3.75E-03	5.39E-03	0.00E+00	6.47E-03	6.89E-03
ATP2B4_boot.259	4.44E-03	9.06E-03	5.37E-03	2.07E-02	4.94E-03	0.00E+00	1.93E-02
ATP2B4_boot.260	8.26E-04	4.40E-03	2.88E-03	6.65E-03	4.86E-04	6.21E-04	1.05E-02
ATP2B4_boot.261	4.67E-03	4.87E-03	2.11E-03	4.07E-03	0.00E+00	6.71E-03	1.08E-02
ATP2B4_boot.262	2.31E-03	7.49E-03	4.69E-03	1.69E-02	2.70E-03	1.24E-03	1.14E-02
ATP2B4_boot.263	8.42E-91	4.83E-03	4.90E-03	1.43E-02	2.70E-03	1.21E-03	1.11E-02
ATP2B4_boot.264	2.64E-03	4.20E-03	7.60E-03	1.71E-02	3.96E-03	0.00E+00	2.46E-02
ATP2B4_boot.265	3.03E-03	1.91E-03	3.44E-03	1.63E-02	3.02E-03	5.47E-04	2.03E-02
ATP2B4_boot.266	1.29E-03	3.62E-03	2.99E-03	3.08E-03	5.77E-04	9.66E-04	8.76E-03
ATP2B4_boot.267	1.63E-03	2.43E-03	4.78E-03	8.30E-03	2.14E-03	0.00E+00	9.41E-03
ATP2B4_boot.268	8.74E-04	3.33E-03	3.75E-03	9.67E-03	9.07E-04	2.71E-03	1.18E-02
ATP2B4_boot.269	0.00E+00	1.26E-02	3.65E-03	4.91E-03	7.10E-04	7.65E-04	1.97E-02
ATP2B4_boot.270	4.46E-03	3.45E-03	3.67E-03	4.30E-03	5.50E-54	6.52E-03	2.25E-03
ATP2B4_boot.271	0.00E+00	7.92E-03	4.81E-03	3.06E-03	9.67E-04	7.30E-04	7.98E-03
ATP2B4_boot.272	2.83E-03	3.04E-03	3.95E-03	1.50E-02	3.24E-03	0.00E+00	1.84E-02
ATP2B4_boot.273	0.00E+00	4.37E-03	5.01E-03	7.78E-03	1.15E-03	9.31E-04	4.84E-03
ATP2B4_boot.274	9.92E-04	7.48E-04	4.32E-03	2.40E-02	3.17E-03	1.22E-03	2.86E-02
ATP2B4_boot.275	0.00E+00	9.54E-03	4.48E-03	1.07E-02	2.31E-03	1.23E-03	5.54E-03
ATP2B4_boot.276	0.00E+00	3.76E-03	5.03E-03	5.13E-03	1.12E-03	3.91E-04	1.03E-02
ATP2B4_boot.277	4.88E-03	1.06E-02	6.46E-03	7.92E-03	1.44E-03	6.45E-03	7.25E-03
ATP2B4_boot.278	8.95E-04	2.56E-03	1.41E-03	1.16E-03	1.64E-46	8.78E-04	2.81E-03
ATP2B4_boot.279	1.21E-03	5.68E-03	0.00E+00	5.13E-03	1.20E-03	2.29E-17	1.11E-02
ATP2B4_boot.280	2.71E-03	5.50E-03	4.40E-03	1.61E-02	3.56E-03	0.00E+00	1.51E-02
ATP2B4_boot.281	0.00E+00	5.42E-03	2.15E-03	6.78E-03	1.49E-03	4.08E-04	3.53E-03
ATP2B4_boot.282	2.31E-03	3.17E-03	5.56E-03	1.52E-02	7.10E-83	2.19E-03	1.21E-02
ATP2B4_boot.283	4.31E-04	5.02E-03	5.08E-03	2.36E-02	4.43E-03	0.00E+00	2.57E-02
ATP2B4_boot.284	2.22E-121	6.92E-03	3.63E-03	1.48E-03	1.22E-27	1.09E-03	9.39E-03
ATP2B4_boot.285	2.43E-03	3.43E-03	4.03E-03	1.52E-02	2.87E-03	1.11E-04	2.06E-02
ATP2B4_boot.286	2.73E-03	7.36E-03	3.50E-03	9.64E-03	3.72E-03	0.00E+00	6.73E-03
ATP2B4_boot.287	0.00E+00	9.01E-03	7.19E-03	1.01E-02	2.61E-03	1.32E-03	4.75E-03
ATP2B4_boot.288	2.89E-03	5.36E-03	3.97E-03	1.58E-02	3.42E-03	0.00E+00	1.55E-02
ATP2B4_boot.289	1.26E-03	3.16E-03	2.65E-03	1.44E-03	5.10E-04	1.33E-03	6.05E-03
ATP2B4_boot.290	3.84E-03	7.01E-03	5.54E-03	2.01E-02	3.37E-03	0.00E+00	2.19E-02
ATP2B4_boot.291	1.43E-03	3.83E-03	3.54E-03	8.42E-03	0.00E+00	1.17E-03	7.13E-03
ATP2B4_boot.292	0.00E+00	1.46E-02	4.17E-03	8.05E-03	0.00E+00	0.00E+00	2.61E-02
ATP2B4_boot.293	8.27E-04	4.66E-03	2.60E-03	2.90E-03	2.42E-04	1.32E-03	4.91E-03
ATP2B4_real	1.43E-03	7.07E-03	5.71E-03	7.87E-03	3.50E-04	1.50E-03	4.06E-03
ATP2B4_real.1	1.41E-03	5.42E-03	1.72E-03	1.02E-02	2.03E-03	4.87E-04	1.73E-02
ATP2B4_real.2	4.49E-04	8.73E-03	2.69E-03	3.02E-03	4.47E-03	1.08E-03	1.06E-02
ATP2B4_real.3	2.55E-03	7.79E-03	5.90E-03	1.08E-02	9.39E-04	3.37E-03	6.01E-03
ATP2B4_real.4	8.82E-04	3.26E-03	3.51E-03	3.28E-03	1.09E-03	8.83E-04	3.63E-03
ATP2B4_real.5	2.91E-03	3.16E-03	3.90E-03	1.80E-02	3.42E-03	0.00E+00	2.22E-02
EXO1_boot	2.29E-03	2.57E-03	3.39E-03	5.49E-03	3.30E-03	1.19E-03	1.26E-03
EXO1_boot.1	2.10E-03	3.83E-03	3.07E-03	4.77E-03	2.66E-03	8.19E-04	1.90E-03
EXO1_boot.2	2.21E-03	3.97E-03	3.09E-03	5.73E-03	3.12E-03	1.31E-03	6.28E-04
EXO1_boot.3	2.28E-03	3.48E-03	3.31E-03	5.35E-03	4.07E-03	2.77E-03	1.71E-03
EXO1_boot.4	2.13E-03	5.67E-03	3.67E-03	7.92E-03	3.71E-03	3.16E-03	5.59E-80
EXO1_boot.5	1.99E-03	5.74E-03	3.98E-03	6.62E-03	2.47E-03	8.67E-04	1.51E-03
EXO1_boot.6	2.18E-03	3.97E-03	3.26E-03	6.00E-03	3.03E-03	5.62E-03	1.02E-03
EXO1_boot.7	2.52E-03	2.60E-03	3.04E-03	4.78E-03	3.13E-03	8.63E-04	1.35E-03
EXO1_boot.8	2.09E-03	5.00E-03	2.61E-03	4.00E-03	4.28E-03	3.85E-03	3.12E-03
EXO1_boot.9	2.20E-03	5.43E-03	3.42E-03	7.43E-03	3.19E-03	1.35E-03	7.01E-135
EXO1_boot.10	2.02E-03	1.48E-03	2.55E-03	4.91E-03	3.10E-03	1.14E-03	2.20E-03
EXO1_boot.11	2.87E-03	3.17E-03	3.38E-03	5.75E-03	3.70E-03	6.71E-03	1.60E-03
EXO1_boot.12	2.14E-03	3.99E-03	3.38E-03	6.77E-03	3.80E-03	2.38E-03	5.03E-04
EXO1_boot.13	2.35E-03	2.92E-03	2.83E-03	5.20E-03	3.44E-03	1.37E-03	9.31E-04
EXO1_boot.14	2.35E-03	3.97E-03	3.47E-03	6.07E-03	3.30E-03	1.14E-03	1.02E-03
EXO1_boot.15	2.07E-03	5.01E-03	4.16E-03	7.65E-03	3.96E-03	3.27E-03	3.33E-05
EXO1_boot.16	2.22E-03	3.86E-03	4.06E-03	6.38E-03	3.12E-03	1.14E-03	8.51E-04
EXO1_boot.17	2.12E-03	3.14E-03	3.61E-03	6.58E-03	3.06E-03	1.33E-03	1.27E-03
EXO1_boot.18	1.99E-03	5.41E-03	3.89E-03	5.65E-03	3.62E-03	4.86E-03	2.20E-03
EXO1_boot.19	2.26E-03	2.66E-03	2.11E-03	3.27E-03	3.39E-03	1.23E-03	1.74E-03
EXO1_boot.20	2.74E-03	3.99E-03	1.81E-03	5.36E-03	3.48E-03	1.04E-03	9.21E-12
EXO1_boot.21	2.23E-03	3.83E-03	3.57E-03	4.42E-03	3.23E-03	1.13E-03	3.68E-03
EXO1_boot.22	2.29E-03	4.21E-03	3.35E-03	6.42E-03	4.10E-03	5.27E-03	2.45E-04
EXO1_boot.23	2.24E-03	3.27E-03	3.27E-03	4.99E-03	3.11E-03	1.16E-03	1.75E-03
EXO1_boot.24	2.22E-03	3.27E-03	4.00E-03	7.09E-03	2.84E-03	1.07E-03	1.36E-03
EXO1_boot.25	2.05E-03	3.22E-03	4.02E-03	5.77E-03	2.85E-03	1.01E-03	1.31E-03
EXO1_boot.26	2.29E-03	3.55E-03	2.55E-03	3.38E-03	3.37E-03	1.10E-03	3.22E-03
EXO1_boot.27	2.22E-03	4.50E-03	3.21E-03	5.93E-03	3.16E-03	1.16E-03	5.92E-04
EXO1_boot.28	2.46E-03	2.75E-03	3.11E-03	5.85E-03	3.27E-03	1.07E-03	1.34E-03
EXO1_boot.29	2.39E-03	2.51E-03	2.84E-03	5.13E-03	3.21E-03	1.04E-03	9.20E-04
EXO1_boot.30	2.43E-03	2.83E-03	2.34E-03	4.18E-03	3.08E-03	1.03E-03	7.41E-04
EXO1_boot.31	2.48E-03	2.55E-03	2.94E-03	5.36E-03	3.54E-03	1.78E-03	1.02E-03
EXO1_boot.32	2.14E-03	3.48E-03	2.75E-03	4.36E-03	4.32E-03	3.44E-03	2.00E-03
EXO1_boot.33	2.10E-03	4.66E-03	3.64E-03	4.99E-03	4.00E-03	3.24E-03	3.27E-03
EXO1_boot.34	2.19E-03	3.29E-03	3.51E-03	6.05E-03	4.04E-03	3.34E-03	1.34E-03
EXO1_boot.35	2.39E-03	2.68E-03	2.28E-03	4.13E-03	3.42E-03	1.02E-03	1.56E-03
EXO1_boot.36	2.33E-03	4.58E-03	3.34E-03	6.73E-03	3.12E-03	1.15E-03	3.04E-04
EXO1_boot.37	2.49E-03	3.86E-03	2.99E-03	4.90E-03	3.31E-03	1.05E-03	1.46E-03
EXO1_boot.38	2.35E-03	4.42E-03	4.11E-03	5.49E-03	3.97E-03	4.88E-03	3.07E-03
EXO1_boot.39	2.35E-03	3.12E-03	3.04E-03	5.74E-03	3.31E-03	1.14E-03	9.92E-04
EXO1_boot.40	2.13E-03	4.07E-03	3.77E-03	6.24E-03	3.24E-03	1.50E-03	1.14E-03
EXO1_boot.41	2.38E-03	3.53E-03	3.48E-03	5.58E-03	3.17E-03	1.21E-03	1.17E-03
EXO1_boot.42	2.42E-03	3.52E-03	3.18E-03	4.71E-03	3.33E-03	1.19E-03	1.77E-03
EXO1_boot.43	1.75E-03	1.94E-03	3.12E-03	3.83E-03	2.34E-03	8.29E-04	2.74E-03
EXO1_boot.44	2.07E-03	3.19E-03	3.37E-03	3.93E-03	2.65E-03	8.66E-04	3.96E-03
EXO1_boot.45	2.15E-03	3.13E-03	2.64E-03	3.01E-03	3.03E-03	1.21E-03	4.93E-03
EXO1_boot.46	2.69E-03	2.42E-03	2.66E-03	4.31E-03	3.53E-03	1.23E-03	4.67E-03
EXO1_boot.47	1.91E-03	2.84E-03	3.11E-03	4.00E-03	1.86E-03	1.03E-03	3.63E-03
EXO1_boot.48	2.00E-03	1.63E-03	2.76E-03	3.47E-03	2.79E-03	1.07E-03	2.01E-03
EXO1_boot.49	2.42E-03	2.35E-03	4.20E-03	5.20E-03	2.66E-03	7.24E-04	2.59E-03
EXO1_boot.50	2.23E-03	1.88E-03	2.89E-03	3.84E-03	2.93E-03	9.66E-04	3.05E-03
EXO1_boot.51	2.07E-03	3.13E-03	3.00E-03	3.69E-03	2.91E-03	1.16E-03	2.90E-03
EXO1_boot.52	1.80E-03	2.48E-03	3.39E-03	4.15E-03	2.53E-03	9.46E-04	2.94E-03
EXO1_boot.53	2.09E-03	2.27E-03	3.41E-03	4.24E-03	3.09E-03	1.24E-03	3.43E-03
EXO1_boot.54	2.15E-03	2.91E-03	3.62E-03	4.78E-03	2.76E-03	9.96E-04	2.43E-03
EXO1_boot.55	2.11E-03	1.94E-03	3.34E-03	4.30E-03	2.60E-03	9.14E-04	3.92E-03
EXO1_boot.56	2.37E-03	2.08E-03	2.48E-03	4.02E-03	2.02E-03	8.17E-04	3.47E-03
EXO1_boot.57	2.21E-03	3.30E-03	3.27E-03	3.90E-03	2.99E-03	1.16E-03	5.44E-03
EXO1_boot.58	2.23E-03	2.62E-03	3.42E-03	4.61E-03	2.93E-03	1.01E-03	4.97E-03
EXO1_boot.59	2.29E-03	2.17E-03	2.64E-03	4.68E-03	3.00E-03	7.48E-04	4.99E-03
EXO1_boot.60	2.29E-03	2.06E-03	2.55E-03	3.72E-03	3.07E-03	8.69E-04	3.66E-03
EXO1_boot.61	1.89E-03	2.45E-03	3.64E-03	4.68E-03	2.40E-03	9.03E-04	1.51E-03
EXO1_boot.62	2.47E-03	2.09E-03	2.64E-03	3.77E-03	3.30E-03	9.89E-04	2.78E-03
EXO1_boot.63	1.95E-03	2.97E-03	3.44E-03	4.04E-03	2.74E-03	9.83E-04	4.92E-03
EXO1_boot.64	2.14E-03	2.80E-03	3.25E-03	3.92E-03	3.14E-03	1.23E-03	3.03E-03
EXO1_boot.65	2.41E-03	3.53E-03	2.87E-03	3.52E-03	3.32E-03	1.19E-03	4.98E-03
EXO1_boot.66	2.32E-03	3.00E-03	2.89E-03	3.65E-03	3.10E-03	9.84E-04	5.08E-03
EXO1_boot.67	2.06E-03	3.06E-03	3.27E-03	4.18E-03	1.49E-03	8.63E-04	4.19E-03
EXO1_boot.68	2.26E-03	2.47E-03	3.28E-03	4.16E-03	2.71E-03	7.18E-04	5.24E-03
EXO1_boot.69	2.08E-03	2.55E-03	2.60E-03	3.67E-03	2.80E-03	1.05E-03	5.41E-03
EXO1_boot.70	2.17E-03	2.41E-03	2.72E-03	3.85E-03	3.02E-03	1.02E-03	6.19E-03
EXO1_boot.71	2.41E-03	2.56E-03	2.83E-03	3.93E-03	3.04E-03	8.37E-04	4.86E-03
EXO1_boot.72	2.14E-03	3.26E-03	2.52E-03	3.21E-03	2.85E-03	9.58E-04	3.77E-03
EXO1_boot.73	2.28E-03	2.43E-03	3.41E-03	4.69E-03	2.83E-03	8.36E-04	2.17E-03
EXO1_boot.74	2.18E-03	2.19E-03	2.91E-03	3.95E-03	2.90E-03	9.92E-04	3.73E-03
EXO1_boot.75	1.88E-03	2.43E-03	2.99E-03	4.36E-03	1.35E-04	9.68E-04	5.07E-03
EXO1_boot.76	2.22E-03	2.72E-03	2.97E-03	3.81E-03	2.71E-03	8.37E-04	5.11E-03
EXO1_boot.77	1.90E-03	2.54E-03	3.28E-03	4.67E-03	1.38E-03	8.76E-04	2.62E-03
EXO1_boot.78	2.45E-03	2.23E-03	2.37E-03	4.70E-03	2.65E-03	8.13E-04	6.04E-03
EXO1_boot.79	2.22E-03	2.79E-03	3.00E-03	4.14E-03	3.17E-03	1.27E-03	2.24E-03
EXO1_boot.80	1.73E-03	3.72E-03	3.23E-03	3.48E-03	3.02E-03	1.28E-03	5.66E-03
EXO1_boot.81	1.87E-03	2.70E-03	3.52E-03	4.33E-03	2.59E-03	1.21E-03	4.96E-03
EXO1_boot.82	2.30E-03	2.00E-03	2.93E-03	3.78E-03	3.03E-03	9.10E-04	3.21E-03
EXO1_boot.83	2.27E-03	2.39E-03	2.80E-03	3.65E-03	2.44E-03	1.03E-03	3.44E-03
EXO1_boot.84	2.33E-03	2.11E-03	2.14E-03	3.11E-03	2.90E-03	7.84E-04	4.60E-03
EXO1_boot.85	1.87E-03	2.85E-03	2.99E-03	3.60E-03	2.23E-03	7.42E-04	2.95E-03
EXO1_real	2.32E-03	3.53E-03	3.11E-03	5.32E-03	3.28E-03	1.16E-03	9.76E-04
EXO1_real.1	2.10E-03	2.58E-03	3.05E-03	3.68E-03	2.84E-03	1.03E-03	4.02E-03
RNF168_boot	1.51E-03	8.12E-03	4.47E-03	9.05E-03	1.28E-03	9.24E-04	3.43E-141
RNF168_boot.1	2.00E-03	4.53E-03	3.04E-03	7.45E-03	3.12E-03	2.86E-03	1.42E-03
RNF168_boot.2	2.99E-03	7.36E-03	3.25E-03	9.27E-03	2.41E-03	9.07E-04	2.68E-87
RNF168_boot.3	3.27E-03	8.19E-03	5.91E-03	1.06E-02	3.94E-04	5.59E-03	0.00E+00
RNF168_boot.4	2.05E-03	7.99E-03	3.85E-03	8.66E-03	2.62E-03	8.78E-04	1.48E-28
RNF168_boot.5	3.46E-03	2.07E-03	1.32E-03	3.66E-03	3.36E-03	6.24E-04	1.87E-03
RNF168_boot.6	3.11E-03	4.18E-03	3.11E-03	8.87E-03	2.92E-03	8.53E-04	2.90E-03
RNF168_boot.7	2.71E-03	2.01E-03	3.15E-03	7.49E-03	2.28E-03	6.31E-04	5.54E-03
RNF168_boot.8	3.53E-03	6.39E-03	2.85E-03	1.01E-02	2.91E-03	8.07E-04	1.15E-03
RNF168_boot.9	2.14E-03	4.98E-03	4.20E-03	9.27E-03	2.48E-03	4.83E-03	1.69E-03
RNF168_boot.10	7.58E-04	5.61E-03	4.25E-03	4.72E-03	7.75E-04	3.06E-03	4.88E-03
RNF168_boot.11	3.69E-03	1.72E-03	3.46E-03	6.65E-03	3.29E-03	6.26E-04	3.98E-03
