Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
ATP2B4_3_multinomial_train2.15	2.07E-01	2.08E-01	1.33E-01	2.66E-02	5.98E-02	0.00E+00	1.39E-01
ATP2B4_2_multinomial_train2.13	2.02E-01	2.01E-01	1.45E-01	3.35E-02	5.53E-02	1.17E-02	1.88E-01
ATP2B4_2_multinomial_train2.14	2.15E-01	2.13E-01	1.23E-01	3.75E-02	6.50E-02	1.71E-02	1.51E-01
ATP2B4_2_multinomial_train2.15	1.94E-01	1.92E-01	1.38E-01	3.50E-02	5.60E-02	1.02E-02	1.69E-01
ATP2B4_3_multinomial_train2.16	1.93E-01	1.94E-01	1.24E-01	2.64E-02	5.88E-02	7.11E-155	1.31E-01
ATP2B4_2_multinomial_train2.16	2.25E-01	2.20E-01	1.29E-01	3.82E-02	6.09E-02	3.06E-37	1.72E-01
ATP2B4_3_multinomial_train2.17	1.98E-01	1.98E-01	1.25E-01	2.28E-02	6.04E-02	3.93E-144	1.37E-01
ATP2B4_2_multinomial_train2.17	1.99E-01	1.99E-01	1.08E-01	1.50E-02	8.20E-02	1.34E-21	1.30E-01
ATP2B4_3_multinomial_train2.18	1.84E-01	1.84E-01	1.33E-01	2.94E-02	5.89E-02	6.89E-03	1.38E-01
ATP2B4_3_multinomial_train2.19	1.79E-01	1.81E-01	1.56E-01	4.11E-02	4.96E-02	1.33E-02	1.52E-01
ATP2B4_3_multinomial_train2.20	1.90E-01	1.94E-01	1.32E-01	3.58E-02	5.59E-02	9.24E-04	1.40E-01
ATP2B4_2_multinomial_train2.18	2.23E-01	2.19E-01	1.22E-01	3.29E-02	6.81E-02	1.43E-02	1.53E-01
ATP2B4_3_multinomial_train2.21	2.04E-01	2.04E-01	1.48E-01	3.86E-02	5.40E-02	7.08E-03	1.38E-01
ATP2B4_3_multinomial_train2.22	1.94E-01	1.97E-01	1.25E-01	2.79E-02	7.24E-02	3.79E-03	1.31E-01
ATP2B4_3_multinomial_train2.23	1.93E-01	1.99E-01	1.22E-01	4.06E-02	5.04E-02	4.20E-03	1.29E-01
ATP2B4_2_multinomial_train2.19	2.08E-01	2.07E-01	1.21E-01	3.86E-02	5.72E-02	2.36E-02	1.53E-01
ATP2B4_2_multinomial_train2.20	2.09E-01	2.10E-01	1.14E-01	2.69E-02	7.79E-02	1.90E-02	1.40E-01
ATP2B4_2_multinomial_train2.21	2.16E-01	2.14E-01	1.28E-01	4.28E-02	6.06E-02	1.92E-02	1.64E-01
ATP2B4_3_multinomial_train2.24	1.93E-01	1.96E-01	1.24E-01	2.88E-02	7.38E-02	3.44E-03	1.28E-01
ATP2B4_2_multinomial_train2.22	2.00E-01	2.02E-01	1.29E-01	2.83E-02	7.15E-02	1.85E-02	1.57E-01
ATP2B4_2_multinomial_train2.23	2.17E-01	2.19E-01	1.34E-01	2.78E-02	8.59E-02	6.03E-03	1.64E-01
ATP2B4_3_multinomial_train2.25	1.73E-01	1.73E-01	1.54E-01	4.15E-02	2.86E-02	4.21E-03	1.52E-01
ATP2B4_2_multinomial_train2.24	2.35E-01	2.35E-01	1.20E-01	3.21E-02	8.13E-02	1.16E-02	1.59E-01
ATP2B4_3_multinomial_train2.26	1.92E-01	1.93E-01	1.25E-01	2.82E-02	5.60E-02	0.00E+00	1.32E-01
ATP2B4_2_multinomial_train2.25	2.20E-01	2.20E-01	1.15E-01	4.00E-02	7.29E-02	2.63E-02	1.54E-01
ATP2B4_3_multinomial_train2.27	2.00E-01	2.01E-01	1.47E-01	3.00E-02	5.84E-02	3.54E-03	1.51E-01
ATP2B4_3_multinomial_train2.28	1.84E-01	1.87E-01	1.14E-01	3.07E-02	8.04E-02	6.26E-03	1.24E-01
ATP2B4_2_multinomial_train2.26	1.97E-01	1.96E-01	1.32E-01	3.37E-02	6.29E-02	2.81E-03	1.60E-01
ATP2B4_2_multinomial_train2.27	1.97E-01	2.00E-01	9.79E-02	4.26E-02	1.16E-01	8.49E-03	1.40E-01
ATP2B4_3_multinomial_train2.29	1.89E-01	1.92E-01	1.19E-01	4.12E-02	4.61E-02	5.22E-03	1.27E-01
ATP2B4_2_multinomial_train2.28	2.46E-01	2.49E-01	1.28E-01	3.18E-02	8.55E-02	1.64E-02	1.86E-01
ATP2B4_3_multinomial_train2.30	2.32E-01	2.34E-01	1.41E-01	3.08E-02	6.45E-02	0.00E+00	1.56E-01
ATP2B4_2_multinomial_train2.29	2.16E-01	2.17E-01	1.23E-01	4.28E-02	7.21E-02	2.86E-02	1.55E-01
ATP2B4_2_multinomial_train2.30	1.93E-01	1.93E-01	1.21E-01	4.52E-02	5.73E-02	3.43E-02	1.55E-01
ATP2B4_2_multinomial_train2.31	2.36E-01	2.38E-01	1.26E-01	2.70E-02	8.04E-02	9.85E-03	1.67E-01
ATP2B4_2_multinomial_train2.32	2.28E-01	2.29E-01	1.29E-01	2.88E-02	8.47E-02	3.18E-03	1.62E-01
ATP2B4_3_multinomial_train2.31	1.93E-01	1.93E-01	1.16E-01	2.28E-02	6.95E-02	1.45E-86	1.38E-01
ATP2B4_2_multinomial_train2.33	2.39E-01	2.45E-01	1.18E-01	3.69E-02	9.11E-02	8.59E-03	1.65E-01
ATP2B4_3_multinomial_train2.32	1.91E-01	1.91E-01	1.30E-01	3.71E-02	5.04E-02	4.13E-54	1.49E-01
ATP2B4_3_multinomial_train2.33	1.84E-01	1.85E-01	1.08E-01	3.04E-02	6.89E-02	3.44E-75	1.25E-01
ATP2B4_3_multinomial_train2.34	1.89E-01	1.91E-01	1.60E-01	3.01E-02	5.40E-02	9.76E-03	1.52E-01
ATP2B4_2_multinomial_train2.34	2.21E-01	2.23E-01	1.42E-01	2.93E-02	7.48E-02	7.57E-03	1.83E-01
ATP2B4_3_multinomial_train2.35	1.77E-01	1.77E-01	1.16E-01	2.95E-02	4.47E-02	0.00E+00	1.23E-01
ATP2B4_2_multinomial_train2.35	2.45E-01	2.45E-01	1.39E-01	3.29E-02	7.94E-02	8.39E-03	1.83E-01
ATP2B4_3_multinomial_train2.36	1.70E-01	1.69E-01	1.52E-01	3.78E-85	3.09E-02	2.88E-03	1.38E-01
ATP2B4_2_multinomial_train2.36	2.37E-01	2.43E-01	1.13E-01	3.37E-02	8.85E-02	2.06E-116	1.67E-01
ATP2B4_3_multinomial_train2.37	2.07E-01	2.07E-01	1.43E-01	3.19E-02	4.69E-02	2.74E-115	1.45E-01
ATP2B4_3_multinomial_train2.38	1.92E-01	1.92E-01	1.14E-01	2.46E-02	7.62E-02	5.12E-108	1.29E-01
ATP2B4_3_multinomial_train2.39	2.02E-01	2.01E-01	1.31E-01	3.60E-02	4.03E-02	5.70E-153	1.41E-01
ATP2B4_3_multinomial_train2.40	1.86E-01	1.84E-01	1.27E-01	3.00E-02	3.09E-02	7.44E-154	1.33E-01
ATP2B4_3_multinomial_train2.41	2.00E-01	2.00E-01	1.62E-01	3.13E-02	3.65E-02	9.47E-108	1.70E-01
ATP2B4_3_multinomial_train2.42	1.96E-01	1.99E-01	1.15E-01	2.94E-02	8.21E-02	8.87E-79	1.34E-01
ATP2B4_2_multinomial_train2.37	2.12E-01	2.13E-01	1.35E-01	3.98E-02	6.58E-02	2.19E-02	1.68E-01
ATP2B4_2_multinomial_train2.38	1.93E-01	1.94E-01	1.41E-01	3.17E-02	5.51E-02	5.36E-26	1.61E-01
ATP2B4_3_multinomial_train2.43	2.08E-01	2.06E-01	1.20E-01	2.64E-02	6.41E-02	1.59E-125	1.37E-01
ATP2B4_3_multinomial_train2.44	1.79E-01	1.80E-01	1.41E-01	3.43E-02	4.20E-02	3.25E-97	1.34E-01
ATP2B4_3_multinomial_train2.45	1.90E-01	1.91E-01	1.31E-01	3.09E-02	5.26E-02	0.00E+00	1.29E-01
ATP2B4_3_multinomial_train2.46	1.91E-01	1.90E-01	1.28E-01	2.68E-02	5.12E-02	0.00E+00	1.30E-01
ATP2B4_2_multinomial_train2.39	2.48E-01	2.51E-01	1.33E-01	3.27E-02	8.46E-02	1.64E-02	1.80E-01
ATP2B4_3_multinomial_train2.47	1.82E-01	1.82E-01	1.34E-01	5.35E-02	2.73E-02	7.14E-03	1.40E-01
ATP2B4_3_multinomial_train2.48	1.82E-01	1.83E-01	9.99E-02	3.34E-02	6.85E-02	2.06E-33	1.30E-01
ATP2B4_2_multinomial_train2.40	2.05E-01	2.08E-01	1.03E-01	3.00E-02	1.02E-01	8.45E-03	1.44E-01
ATP2B4_2_multinomial_train2.41	2.26E-01	2.28E-01	1.19E-01	3.48E-02	8.11E-02	2.08E-02	1.59E-01
ATP2B4_2_multinomial_train2.42	2.11E-01	2.13E-01	1.45E-01	2.76E-02	7.43E-02	1.19E-02	1.85E-01
ATP2B4_2_multinomial_train2.43	1.96E-01	1.97E-01	1.50E-01	3.34E-02	6.25E-02	8.22E-03	1.87E-01
ATP2B4_3_multinomial_train2.49	1.89E-01	1.91E-01	1.12E-01	2.86E-02	8.12E-02	0.00E+00	1.27E-01
ATP2B4_2_multinomial_train2.44	2.36E-01	2.38E-01	1.54E-01	9.51E-77	6.46E-02	0.00E+00	1.81E-01
ATP2B4_2_multinomial_train2.45	1.98E-01	2.00E-01	1.22E-01	2.84E-02	8.36E-02	8.71E-03	1.47E-01
ATP2B4_2_multinomial_train2.46	2.00E-01	2.00E-01	1.41E-01	3.21E-02	4.24E-02	2.14E-105	1.63E-01
ATP2B4_3_multinomial_train2.50	2.05E-01	2.07E-01	1.46E-01	2.90E-02	5.89E-02	5.88E-159	1.40E-01
MLH1_1_multinomial_train2	8.72E-03	1.41E-01	6.34E-02	6.98E-02	2.50E-26	2.50E-26	2.23E-01
MLH1_1_multinomial_train2.1	9.36E-03	1.34E-01	6.81E-02	6.85E-02	5.93E-03	2.50E-26	2.13E-01
MLH1_1_multinomial_train2.2	9.68E-03	1.34E-01	6.46E-02	7.06E-02	2.50E-26	2.50E-26	2.12E-01
MLH1_1_multinomial_train2.3	2.50E-26	1.43E-01	6.56E-02	6.68E-02	2.50E-26	2.50E-26	2.33E-01
MLH1_1_multinomial_train2.4	1.00E-02	1.38E-01	6.56E-02	6.87E-02	2.50E-26	2.50E-26	2.19E-01
MLH1_1_multinomial_train2.5	2.50E-26	1.44E-01	6.26E-02	6.87E-02	2.50E-26	2.50E-26	2.30E-01
MLH1_1_multinomial_train2.6	1.30E-03	1.36E-01	6.66E-02	6.70E-02	1.36E-16	2.50E-26	2.23E-01
MLH1_1_multinomial_train2.7	5.13E-03	1.42E-01	6.09E-02	7.15E-02	2.50E-26	2.50E-26	2.24E-01
MLH1_1_multinomial_train2.8	5.42E-03	1.44E-01	6.63E-02	6.50E-02	1.44E-14	2.50E-26	2.29E-01
MLH1_1_multinomial_train2.9	1.31E-03	1.44E-01	6.46E-02	6.54E-02	2.50E-26	2.50E-26	2.30E-01
MLH1_1_multinomial_train2.10	1.01E-02	1.39E-01	6.53E-02	6.83E-02	2.50E-26	2.50E-26	2.21E-01
MLH1_1_multinomial_train2.11	2.69E-06	1.37E-01	6.15E-02	6.88E-02	2.50E-26	2.50E-26	2.18E-01
MLH1_1_multinomial_train2.12	1.09E-02	1.38E-01	6.72E-02	6.76E-02	2.44E-04	2.50E-26	2.20E-01
MLH1_1_multinomial_train2.13	6.09E-03	1.36E-01	6.47E-02	6.92E-02	2.44E-17	2.50E-26	2.17E-01
MLH1_1_multinomial_train2.14	3.08E-03	1.41E-01	5.95E-02	7.11E-02	2.50E-26	2.50E-26	2.23E-01
MLH1_1_multinomial_train2.15	5.55E-03	1.36E-01	6.39E-02	6.94E-02	8.26E-16	2.50E-26	2.17E-01
MLH1_1_multinomial_train2.16	5.68E-03	1.40E-01	6.57E-02	6.90E-02	4.47E-03	2.50E-26	2.21E-01
MLH1_1_multinomial_train2.17	8.12E-03	1.45E-01	6.41E-02	6.76E-02	2.50E-26	2.50E-26	2.29E-01
MLH1_1_multinomial_train2.18	7.11E-04	1.37E-01	6.87E-02	6.70E-02	1.51E-02	2.50E-26	2.18E-01
MLH1_1_multinomial_train2.19	1.13E-03	1.34E-01	6.63E-02	6.88E-02	8.50E-03	2.50E-26	2.13E-01
MLH1_1_multinomial_train2.20	1.46E-02	1.38E-01	6.78E-02	6.59E-02	2.50E-26	2.50E-26	2.21E-01
MLH1_1_multinomial_train2.21	8.44E-03	1.41E-01	6.08E-02	7.18E-02	2.50E-26	2.50E-26	2.20E-01
MLH1_1_multinomial_train2.22	2.13E-10	1.39E-01	5.85E-02	7.14E-02	2.50E-26	2.50E-26	2.18E-01
MLH1_1_multinomial_train2.23	5.22E-03	1.38E-01	6.42E-02	6.85E-02	2.50E-26	2.50E-26	2.20E-01
MLH1_1_multinomial_train2.24	2.50E-26	1.42E-01	6.04E-02	7.05E-02	2.50E-26	2.50E-26	2.25E-01
MLH1_1_multinomial_train2.25	2.50E-26	1.41E-01	6.27E-02	7.18E-02	5.11E-03	2.50E-26	2.22E-01
MLH1_1_multinomial_train2.26	1.37E-03	1.39E-01	6.51E-02	6.98E-02	8.15E-03	2.50E-26	2.19E-01
MLH1_1_multinomial_train2.27	4.96E-03	1.38E-01	6.36E-02	6.98E-02	2.50E-26	2.50E-26	2.20E-01
MLH1_1_multinomial_train2.28	8.08E-03	1.39E-01	6.81E-02	6.41E-02	2.46E-22	2.50E-26	2.24E-01
MLH1_1_multinomial_train2.29	1.27E-02	1.40E-01	6.87E-02	6.65E-02	1.15E-08	2.50E-26	2.24E-01
MLH1_1_multinomial_train2.30	1.49E-07	1.40E-01	6.16E-02	7.23E-02	3.28E-03	2.50E-26	2.21E-01
MLH1_1_multinomial_train2.31	7.78E-03	1.45E-01	6.28E-02	6.90E-02	2.50E-26	2.48E-26	2.29E-01
MLH1_1_multinomial_train2.32	8.70E-03	1.38E-01	6.35E-02	6.97E-02	2.50E-26	2.50E-26	2.18E-01
MLH1_1_multinomial_train2.33	6.89E-07	1.40E-01	6.17E-02	7.01E-02	2.50E-26	2.50E-26	2.22E-01
MLH1_1_multinomial_train2.34	2.50E-26	1.46E-01	5.97E-02	7.16E-02	2.50E-26	2.50E-26	2.31E-01
MLH1_1_multinomial_train2.35	6.17E-03	1.38E-01	6.26E-02	7.07E-02	2.50E-26	2.50E-26	2.19E-01
MLH1_1_multinomial_train2.36	6.97E-03	1.42E-01	6.47E-02	6.95E-02	9.90E-13	2.50E-26	2.25E-01
MLH1_1_multinomial_train2.37	1.24E-02	1.36E-01	6.51E-02	7.01E-02	2.50E-26	2.50E-26	2.16E-01
MLH1_1_multinomial_train2.38	3.92E-03	1.45E-01	6.23E-02	7.06E-02	2.50E-26	2.50E-26	2.31E-01
MLH1_1_multinomial_train2.39	4.30E-03	1.42E-01	6.29E-02	6.90E-02	2.50E-26	2.50E-26	2.26E-01
MLH1_1_multinomial_train2.40	1.33E-17	1.43E-01	5.95E-02	7.10E-02	2.50E-26	2.50E-26	2.26E-01
MLH1_1_multinomial_train2.41	7.36E-03	1.37E-01	6.24E-02	7.14E-02	2.50E-26	2.50E-26	2.17E-01
MLH1_1_multinomial_train2.42	9.24E-03	1.42E-01	6.40E-02	6.87E-02	2.50E-26	2.50E-26	2.24E-01
MLH1_1_multinomial_train2.43	2.50E-26	1.37E-01	6.02E-02	7.24E-02	2.50E-26	2.50E-26	2.15E-01
MLH1_1_multinomial_train2.44	2.50E-26	1.45E-01	5.88E-02	7.14E-02	2.50E-26	2.50E-26	2.28E-01
MLH1_1_multinomial_train2.45	2.99E-03	1.40E-01	6.13E-02	7.12E-02	2.50E-26	2.50E-26	2.21E-01
MLH1_1_multinomial_train2.46	9.61E-03	1.40E-01	6.37E-02	7.00E-02	2.50E-26	2.50E-26	2.21E-01
MLH1_1_multinomial_train2.47	2.50E-26	1.48E-01	5.91E-02	7.22E-02	2.50E-26	2.50E-26	2.32E-01
MLH1_1_multinomial_train2.48	2.50E-26	1.39E-01	6.09E-02	7.05E-02	2.50E-26	2.50E-26	2.22E-01
MLH1_1_multinomial_train2.49	7.39E-03	1.41E-01	6.41E-02	6.94E-02	2.50E-26	2.50E-26	2.24E-01
MLH1_1_multinomial_train2.50	5.70E-03	1.48E-01	6.26E-02	6.85E-02	2.50E-26	2.50E-26	2.32E-01
MLH1_1_multinomial_train2.51	6.12E-03	1.38E-01	6.51E-02	6.92E-02	2.04E-03	2.50E-26	2.19E-01
MLH1_1_multinomial_train2.52	3.51E-03	1.46E-01	6.53E-02	6.65E-02	2.07E-03	2.50E-26	2.32E-01
MLH1_1_multinomial_train2.53	9.64E-03	1.40E-01	6.50E-02	6.82E-02	2.50E-26	2.50E-26	2.22E-01
MLH1_1_multinomial_train2.54	2.50E-26	1.41E-01	6.17E-02	7.01E-02	2.50E-26	2.50E-26	2.26E-01
MLH1_1_multinomial_train2.55	4.74E-03	1.38E-01	6.74E-02	6.81E-02	8.47E-03	2.50E-26	2.19E-01
MLH1_1_multinomial_train2.56	2.50E-26	1.42E-01	6.85E-02	6.39E-02	1.30E-02	2.50E-26	2.24E-01
MLH1_1_multinomial_train2.57	9.25E-19	1.47E-01	6.43E-02	6.64E-02	3.18E-03	2.50E-26	2.32E-01
MLH1_1_multinomial_train2.58	7.38E-06	1.41E-01	6.15E-02	7.25E-02	5.77E-18	2.50E-26	2.25E-01
MLH1_1_multinomial_train2.59	2.50E-26	1.40E-01	6.09E-02	6.93E-02	2.50E-26	2.50E-26	2.22E-01
MLH1_1_multinomial_train2.60	9.94E-03	1.38E-01	6.13E-02	6.98E-02	2.50E-26	2.50E-26	2.15E-01
MLH1_1_multinomial_train2.61	2.50E-26	1.42E-01	5.96E-02	7.22E-02	2.50E-26	2.50E-26	2.23E-01
MLH1_1_multinomial_train2.62	4.79E-03	1.44E-01	6.44E-02	6.72E-02	2.50E-26	2.50E-26	2.29E-01
MLH1_1_multinomial_train2.63	3.76E-03	1.33E-01	6.70E-02	6.85E-02	2.50E-26	2.50E-26	2.19E-01
MLH1_1_multinomial_train2.64	1.21E-02	1.34E-01	6.71E-02	6.92E-02	2.50E-26	2.50E-26	2.14E-01
MLH1_1_multinomial_train2.65	8.72E-03	1.46E-01	6.64E-02	6.56E-02	2.50E-26	2.50E-26	2.30E-01
MLH1_1_multinomial_train2.66	3.99E-03	1.42E-01	6.33E-02	7.05E-02	1.17E-11	2.50E-26	2.25E-01
MLH1_1_multinomial_train2.67	8.69E-03	1.41E-01	6.52E-02	6.89E-02	2.50E-26	2.50E-26	2.23E-01
MLH1_1_multinomial_train2.68	5.87E-03	1.40E-01	6.13E-02	7.31E-02	2.50E-26	2.50E-26	2.19E-01
MLH1_1_multinomial_train2.69	1.16E-02	1.40E-01	6.72E-02	6.71E-02	2.50E-26	2.50E-26	2.24E-01
MLH1_1_multinomial_train2.70	6.22E-03	1.38E-01	6.32E-02	7.03E-02	2.50E-26	2.50E-26	2.19E-01
MLH1_1_multinomial_train2.71	1.12E-02	1.35E-01	6.51E-02	7.03E-02	2.50E-26	2.50E-26	2.13E-01
MLH1_1_multinomial_train2.72	2.87E-03	1.43E-01	6.45E-02	6.57E-02	2.50E-26	2.50E-26	2.27E-01
MLH1_1_multinomial_train2.73	4.97E-03	1.44E-01	6.51E-02	6.57E-02	4.29E-03	2.50E-26	2.28E-01
MLH1_1_multinomial_train2.74	3.64E-03	1.39E-01	6.19E-02	7.18E-02	2.50E-26	2.50E-26	2.20E-01
MLH1_1_multinomial_train2.75	2.50E-26	1.41E-01	5.93E-02	7.19E-02	2.50E-26	2.50E-26	2.22E-01
MLH1_1_multinomial_train2.76	1.10E-02	1.40E-01	6.69E-02	6.71E-02	2.50E-26	2.50E-26	2.23E-01
MLH1_1_multinomial_train2.77	2.44E-04	1.43E-01	6.41E-02	6.88E-02	4.77E-03	2.50E-26	2.28E-01
MLH1_1_multinomial_train2.78	5.27E-03	1.40E-01	6.04E-02	7.12E-02	2.50E-26	2.50E-26	2.19E-01
MLH1_1_multinomial_train2.79	4.35E-03	1.38E-01	6.35E-02	6.99E-02	2.50E-26	2.50E-26	2.21E-01
MLH1_1_multinomial_train2.80	2.50E-26	1.46E-01	6.20E-02	6.94E-02	2.50E-26	2.50E-26	2.32E-01
MLH1_1_multinomial_train2.81	2.47E-03	1.39E-01	6.63E-02	6.65E-02	1.76E-03	2.50E-26	2.25E-01
MLH1_1_multinomial_train2.82	3.50E-03	1.40E-01	6.42E-02	7.09E-02	4.24E-03	2.50E-26	2.21E-01
MLH1_1_multinomial_train2.83	3.41E-03	1.41E-01	6.61E-02	6.73E-02	6.48E-03	2.50E-26	2.24E-01
MLH1_1_multinomial_train2.84	3.23E-03	1.39E-01	6.22E-02	7.06E-02	2.50E-26	2.50E-26	2.20E-01
MLH1_1_multinomial_train2.85	2.50E-26	1.35E-01	6.01E-02	7.32E-02	2.50E-26	2.50E-26	2.14E-01
MLH1_1_multinomial_train2.86	7.19E-03	1.45E-01	6.42E-02	6.91E-02	2.50E-26	2.50E-26	2.30E-01
MLH1_1_multinomial_train2.87	7.61E-03	1.39E-01	6.39E-02	7.16E-02	2.50E-26	2.50E-26	2.20E-01
MLH1_1_multinomial_train2.88	5.96E-03	1.44E-01	6.41E-02	6.86E-02	2.50E-26	2.50E-26	2.28E-01
MLH1_1_multinomial_train2.89	1.92E-03	1.40E-01	6.19E-02	7.00E-02	2.50E-26	2.50E-26	2.21E-01
MLH1_1_multinomial_train2.90	6.12E-03	1.39E-01	6.02E-02	7.38E-02	2.50E-26	2.50E-26	2.17E-01
MLH1_1_multinomial_train2.91	2.73E-10	1.37E-01	6.54E-02	6.70E-02	2.50E-26	2.50E-26	2.24E-01
MLH1_1_multinomial_train2.92	7.82E-03	1.42E-01	6.32E-02	6.99E-02	2.50E-26	2.50E-26	2.26E-01
MLH1_1_multinomial_train2.93	7.37E-03	1.38E-01	6.37E-02	6.95E-02	2.50E-26	2.50E-26	2.20E-01
MLH1_1_multinomial_train2.94	4.78E-03	1.41E-01	6.60E-02	6.87E-02	6.23E-03	2.50E-26	2.23E-01
MLH1_1_multinomial_train2.95	1.92E-03	1.40E-01	6.13E-02	7.08E-02	2.50E-26	2.50E-26	2.22E-01
MLH1_1_multinomial_train2.96	8.49E-03	1.51E-01	6.45E-02	6.67E-02	2.50E-26	2.50E-26	2.37E-01
MLH1_1_multinomial_train2.97	5.17E-03	1.35E-01	6.16E-02	7.10E-02	2.50E-26	2.50E-26	2.14E-01
MLH1_1_multinomial_train2.98	3.64E-03	1.42E-01	6.26E-02	6.96E-02	2.50E-26	2.50E-26	2.25E-01
MSH6_3_multinomial_train2	1.19E-01	1.47E-01	7.18E-116	1.25E-02	5.45E-03	2.73E-01	2.35E-01
MSH6_2_multinomial_train2	1.11E-01	1.37E-01	3.03E-42	5.63E-50	8.64E-03	2.47E-01	2.26E-01
MSH6_3_multinomial_train2.1	1.20E-01	1.45E-01	4.65E-03	1.36E-02	1.33E-02	2.73E-01	2.27E-01
MSH6_2_multinomial_train2.1	1.22E-01	1.41E-01	4.86E-03	9.57E-03	1.49E-02	2.69E-01	2.33E-01
MSH6_2_multinomial_train2.2	1.22E-01	1.43E-01	6.85E-03	1.67E-02	1.65E-02	2.70E-01	2.28E-01
MSH6_2_multinomial_train2.3	1.17E-01	1.41E-01	5.92E-03	7.43E-03	1.23E-02	2.64E-01	2.23E-01
MSH6_2_multinomial_train2.4	1.18E-01	1.40E-01	2.03E-65	1.27E-02	9.74E-03	2.60E-01	2.35E-01
MSH6_3_multinomial_train2.2	1.20E-01	1.45E-01	0.00E+00	1.62E-02	8.47E-03	2.70E-01	2.20E-01
MSH6_3_multinomial_train2.3	1.22E-01	1.51E-01	2.20E-118	6.99E-03	7.84E-03	2.85E-01	2.42E-01
MSH6_3_multinomial_train2.4	1.19E-01	1.48E-01	1.29E-115	6.28E-04	5.44E-03	2.77E-01	2.37E-01
MSH6_3_multinomial_train2.5	1.22E-01	1.52E-01	1.02E-15	3.93E-04	8.50E-03	2.89E-01	2.43E-01
MSH6_3_multinomial_train2.6	1.22E-01	1.51E-01	2.37E-03	2.61E-03	1.09E-02	2.87E-01	2.42E-01
MSH6_3_multinomial_train2.7	1.21E-01	1.49E-01	1.26E-03	6.97E-03	9.50E-03	2.83E-01	2.39E-01
MSH6_2_multinomial_train2.5	1.22E-01	1.51E-01	3.62E-04	9.95E-06	1.30E-02	2.88E-01	2.49E-01
MSH6_2_multinomial_train2.6	1.23E-01	1.54E-01	8.17E-90	5.47E-03	6.59E-03	2.91E-01	2.46E-01
MSH6_3_multinomial_train2.8	1.19E-01	1.47E-01	4.74E-131	5.67E-03	5.58E-03	2.75E-01	2.36E-01
MSH6_2_multinomial_train2.7	1.15E-01	1.40E-01	7.84E-59	1.49E-02	1.20E-02	2.66E-01	2.27E-01
MSH6_3_multinomial_train2.9	1.22E-01	1.49E-01	0.00E+00	8.44E-03	4.02E-03	2.80E-01	2.36E-01
MSH6_3_multinomial_train2.10	1.22E-01	1.49E-01	1.85E-04	1.42E-02	8.50E-03	2.82E-01	2.36E-01
MSH6_3_multinomial_train2.11	1.22E-01	1.51E-01	3.05E-03	3.27E-03	1.16E-02	2.85E-01	2.41E-01
MSH6_2_multinomial_train2.8	1.19E-01	1.47E-01	1.66E-03	1.24E-03	1.21E-02	2.82E-01	2.38E-01
MSH6_2_multinomial_train2.9	1.14E-01	1.41E-01	3.90E-05	4.27E-03	1.08E-02	2.65E-01	2.30E-01
MSH6_3_multinomial_train2.12	1.21E-01	1.50E-01	4.71E-18	8.37E-03	7.93E-03	2.82E-01	2.36E-01
MSH6_3_multinomial_train2.13	1.18E-01	1.46E-01	2.92E-71	4.32E-03	7.86E-03	2.74E-01	2.33E-01
MSH6_3_multinomial_train2.14	1.21E-01	1.50E-01	4.32E-108	4.58E-03	4.40E-03	2.81E-01	2.40E-01
MSH6_2_multinomial_train2.10	1.20E-01	1.51E-01	2.04E-74	3.21E-149	9.26E-03	2.82E-01	2.53E-01
MSH6_3_multinomial_train2.15	1.21E-01	1.48E-01	1.01E-159	1.18E-02	5.29E-03	2.77E-01	2.36E-01
MSH6_2_multinomial_train2.11	1.13E-01	1.40E-01	2.05E-149	0.00E+00	8.00E-03	2.60E-01	2.33E-01
MSH6_3_multinomial_train2.16	1.21E-01	1.48E-01	2.74E-11	8.75E-03	1.00E-02	2.81E-01	2.38E-01
MSH6_3_multinomial_train2.17	1.18E-01	1.42E-01	9.26E-05	1.55E-02	6.14E-03	2.65E-01	2.23E-01
MSH6_2_multinomial_train2.12	1.13E-01	1.36E-01	0.00E+00	1.75E-02	7.83E-03	2.51E-01	2.20E-01
MSH6_2_multinomial_train2.13	1.15E-01	1.45E-01	1.90E-03	1.75E-03	1.12E-02	2.69E-01	2.32E-01
MSH6_2_multinomial_train2.14	1.15E-01	1.43E-01	9.38E-95	0.00E+00	7.45E-03	2.64E-01	2.39E-01
MSH6_2_multinomial_train2.15	1.19E-01	1.44E-01	2.96E-09	2.03E-14	1.42E-02	2.76E-01	2.41E-01
MSH6_2_multinomial_train2.16	1.22E-01	1.46E-01	5.39E-03	1.25E-02	1.47E-02	2.74E-01	2.32E-01
MSH6_3_multinomial_train2.18	1.20E-01	1.44E-01	2.64E-15	1.58E-02	6.09E-03	2.69E-01	2.26E-01
MSH6_2_multinomial_train2.17	1.17E-01	1.41E-01	7.59E-04	2.44E-03	1.20E-02	2.59E-01	2.34E-01
MSH6_2_multinomial_train2.18	1.23E-01	1.49E-01	4.61E-03	6.69E-03	1.42E-02	2.81E-01	2.42E-01
MSH6_3_multinomial_train2.19	1.21E-01	1.48E-01	8.11E-121	7.86E-03	4.99E-03	2.76E-01	2.38E-01
MSH6_3_multinomial_train2.20	1.22E-01	1.50E-01	2.33E-03	7.50E-03	1.09E-02	2.80E-01	2.38E-01
