Samples	SBS96A	SBS96B	SBS96C
MSH6_1_multinomial_train1.18	8.81E-42	1.20E-01	1.33E-26
MSH6_1_multinomial_train1.19	8.81E-42	1.17E-01	1.33E-26
MSH6_0_multinomial_train1.12	8.81E-42	1.20E-01	1.33E-26
MSH6_1_multinomial_train1.20	8.81E-42	1.21E-01	1.33E-26
MSH6_1_multinomial_train1.21	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.13	8.81E-42	1.19E-01	1.53E-26
MSH6_0_multinomial_train1.14	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.15	8.81E-42	1.19E-01	1.33E-26
MSH6_0_multinomial_train1.16	8.81E-42	1.18E-01	1.33E-26
MSH6_0_multinomial_train1.17	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.18	8.81E-42	1.18E-01	1.33E-26
MSH6_1_multinomial_train1.22	8.81E-42	1.20E-01	1.33E-26
MSH6_1_multinomial_train1.23	8.81E-42	1.21E-01	1.33E-26
MSH6_1_multinomial_train1.24	8.81E-42	1.21E-01	1.33E-26
MSH6_0_multinomial_train1.19	8.81E-42	1.21E-01	1.33E-26
MSH6_0_multinomial_train1.20	8.81E-42	1.21E-01	1.33E-26
MSH6_0_multinomial_train1.21	8.81E-42	1.20E-01	1.33E-26
MSH6_1_multinomial_train1.25	8.81E-42	1.19E-01	1.33E-26
MSH6_1_multinomial_train1.26	8.81E-42	1.21E-01	1.33E-26
MSH6_1_multinomial_train1.27	8.81E-42	1.22E-01	1.33E-26
MSH6_0_multinomial_train1.22	8.81E-42	1.20E-01	1.33E-26
MSH6_1_multinomial_train1.28	8.81E-42	1.18E-01	1.33E-26
MSH6_0_multinomial_train1.23	8.81E-42	1.20E-01	1.33E-26
MSH6_1_multinomial_train1.29	8.81E-42	1.20E-01	1.33E-26
MSH6_1_multinomial_train1.30	8.81E-42	1.21E-01	1.33E-26
MSH6_0_multinomial_train1.24	8.81E-42	1.19E-01	1.53E-26
MSH6_0_multinomial_train1.25	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.26	8.81E-42	1.20E-01	1.33E-26
MSH6_1_multinomial_train1.31	8.81E-42	1.18E-01	1.33E-26
MSH6_1_multinomial_train1.32	8.81E-42	1.21E-01	1.33E-26
MSH6_1_multinomial_train1.33	8.81E-42	1.20E-01	1.53E-26
MSH6_0_multinomial_train1.27	8.81E-42	1.19E-01	1.33E-26
MSH6_1_multinomial_train1.34	8.81E-42	1.21E-01	1.33E-26
MSH6_1_multinomial_train1.35	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.28	8.81E-42	1.21E-01	1.33E-26
MSH6_1_multinomial_train1.36	8.81E-42	1.22E-01	1.33E-26
MSH6_0_multinomial_train1.29	8.81E-42	1.19E-01	1.53E-26
MSH6_1_multinomial_train1.37	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.30	8.81E-42	1.20E-01	1.53E-26
MSH6_0_multinomial_train1.31	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.32	8.81E-42	1.17E-01	1.33E-26
MSH6_1_multinomial_train1.38	8.81E-42	1.22E-01	1.33E-26
MSH6_0_multinomial_train1.33	8.81E-42	1.21E-01	1.33E-26
MSH6_0_multinomial_train1.34	8.81E-42	1.18E-01	1.33E-26
MSH6_0_multinomial_train1.35	8.81E-42	1.18E-01	1.33E-26
MSH6_0_multinomial_train1.36	8.81E-42	1.21E-01	1.33E-26
MSH6_1_multinomial_train1.39	8.81E-42	1.21E-01	1.33E-26
MSH6_0_multinomial_train1.37	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.38	8.81E-42	1.20E-01	1.53E-26
MSH6_0_multinomial_train1.39	8.81E-42	1.18E-01	1.33E-26
MSH6_0_multinomial_train1.40	8.81E-42	1.18E-01	1.33E-26
MSH6_0_multinomial_train1.41	8.81E-42	1.20E-01	1.33E-26
MSH6_1_multinomial_train1.40	8.81E-42	1.21E-01	1.33E-26
MSH6_0_multinomial_train1.42	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.43	8.81E-42	1.19E-01	1.53E-26
MSH6_1_multinomial_train1.41	8.81E-42	1.20E-01	1.53E-26
MSH6_0_multinomial_train1.44	8.81E-42	1.19E-01	1.33E-26
MSH6_1_multinomial_train1.42	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.45	8.81E-42	1.20E-01	1.53E-26
MSH6_0_multinomial_train1.46	8.81E-42	1.19E-01	1.33E-26
MSH6_0_multinomial_train1.47	8.81E-42	1.21E-01	1.33E-26
MSH6_0_multinomial_train1.48	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.49	8.81E-42	1.21E-01	1.33E-26
MSH6_0_multinomial_train1.50	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.51	8.81E-42	1.20E-01	1.33E-26
MSH6_0_multinomial_train1.52	8.81E-42	1.19E-01	1.33E-26
MSH6_1_multinomial_train1.43	8.81E-42	1.18E-01	1.33E-26
MSH6_0_multinomial_train1.53	8.81E-42	1.19E-01	1.33E-26
PMS1_0_multinomial_train1	1.34E-01	9.22E-02	9.16E-03
PMS1_0_multinomial_train1.1	1.39E-01	1.06E-01	1.46E-02
PMS1_0_multinomial_train1.2	1.50E-01	1.06E-01	4.73E-03
PMS1_0_multinomial_train1.3	1.55E-01	1.08E-01	3.19E-03
PMS1_0_multinomial_train1.4	1.34E-01	9.25E-02	1.41E-02
PMS1_0_multinomial_train1.5	1.40E-01	1.06E-01	1.15E-02
PMS1_0_multinomial_train1.6	1.51E-01	1.06E-01	3.68E-03
PMS1_0_multinomial_train1.7	1.45E-01	1.12E-01	1.35E-02
PMS1_0_multinomial_train1.8	1.54E-01	1.07E-01	2.39E-03
PMS1_0_multinomial_train1.9	1.46E-01	1.04E-01	5.39E-03
PMS1_0_multinomial_train1.10	1.43E-01	1.07E-01	1.17E-02
PMS1_0_multinomial_train1.11	1.40E-01	1.08E-01	1.27E-02
PMS1_0_multinomial_train1.12	1.38E-01	1.04E-01	1.23E-02
PMS1_0_multinomial_train1.13	1.35E-01	1.03E-01	1.06E-02
PMS1_0_multinomial_train1.14	1.50E-01	1.13E-01	1.07E-02
PMS1_0_multinomial_train1.15	1.50E-01	1.09E-01	8.01E-03
PMS1_0_multinomial_train1.16	1.31E-01	9.18E-02	1.47E-02
PMS1_0_multinomial_train1.17	1.55E-01	1.10E-01	5.96E-03
PMS1_0_multinomial_train1.18	1.39E-01	1.02E-01	8.93E-03
PMS1_0_multinomial_train1.19	1.44E-01	1.12E-01	1.44E-02
PMS1_0_multinomial_train1.20	1.43E-01	1.10E-01	1.62E-02
PMS1_0_multinomial_train1.21	1.37E-01	1.02E-01	1.10E-02
PMS1_0_multinomial_train1.22	1.37E-01	1.01E-01	1.41E-02
PMS1_0_multinomial_train1.23	1.54E-01	1.13E-01	1.03E-02
PMS1_0_multinomial_train1.24	1.40E-01	1.06E-01	1.24E-02
PMS1_0_multinomial_train1.25	1.31E-01	9.24E-02	1.29E-02
PMS1_0_multinomial_train1.26	1.42E-01	1.07E-01	8.79E-03
PMS1_0_multinomial_train1.27	1.43E-01	1.09E-01	1.49E-02
PMS1_0_multinomial_train1.28	1.40E-01	1.07E-01	1.53E-02
PMS1_0_multinomial_train1.29	1.43E-01	1.07E-01	7.93E-03
PMS1_0_multinomial_train1.30	1.33E-01	1.06E-01	1.70E-02
PMS1_0_multinomial_train1.31	1.45E-01	1.07E-01	9.54E-03
PMS1_0_multinomial_train1.32	1.33E-01	1.02E-01	1.37E-02
PMS1_0_multinomial_train1.33	1.45E-01	1.12E-01	1.35E-02
PMS1_0_multinomial_train1.34	1.28E-01	8.90E-02	1.56E-02
PMS1_0_multinomial_train1.35	1.58E-01	1.11E-01	5.57E-03
PMS1_0_multinomial_train1.36	1.39E-01	1.07E-01	1.66E-02
PMS1_0_multinomial_train1.37	1.37E-01	9.20E-02	1.80E-02
PMS1_0_multinomial_train1.38	1.37E-01	9.34E-02	8.68E-03
PMS1_0_multinomial_train1.39	1.28E-01	9.37E-02	1.37E-02
PMS1_0_multinomial_train1.40	1.45E-01	1.10E-01	9.65E-03
PMS1_0_multinomial_train1.41	1.48E-01	1.04E-01	4.28E-03
PMS1_0_multinomial_train1.42	1.40E-01	1.10E-01	1.62E-02
PMS1_0_multinomial_train1.43	1.54E-01	1.09E-01	5.37E-03
PMS1_0_multinomial_train1.44	1.56E-01	1.07E-01	1.53E-26
PMS1_0_multinomial_train1.45	1.58E-01	1.10E-01	2.36E-03
PMS1_0_multinomial_train1.46	1.60E-01	1.12E-01	2.66E-03
PMS1_0_multinomial_train1.47	1.42E-01	1.05E-01	1.06E-02
PMS1_0_multinomial_train1.48	1.46E-01	1.11E-01	1.38E-02
PMS1_0_multinomial_train1.49	1.35E-01	9.47E-02	1.74E-02
PMS1_0_multinomial_train1.50	1.45E-01	1.07E-01	7.45E-03
PMS1_0_multinomial_train1.51	1.33E-01	1.03E-01	1.74E-02
PMS1_0_multinomial_train1.52	1.45E-01	1.10E-01	1.45E-02
PMS1_0_multinomial_train1.53	1.41E-01	1.07E-01	1.69E-02
PMS1_0_multinomial_train1.54	1.46E-01	1.09E-01	9.69E-03
PMS1_0_multinomial_train1.55	1.42E-01	1.00E-01	5.75E-03
PMS1_0_multinomial_train1.56	1.27E-01	9.14E-02	1.85E-02
PMS1_0_multinomial_train1.57	1.35E-01	1.04E-01	1.62E-02
PMS1_0_multinomial_train1.58	1.44E-01	1.05E-01	8.00E-03
PMS1_0_multinomial_train1.59	1.37E-01	1.07E-01	1.35E-02
PMS1_0_multinomial_train1.60	1.41E-01	1.08E-01	1.53E-02
PMS1_0_multinomial_train1.61	1.48E-01	1.04E-01	5.58E-03
PMS1_0_multinomial_train1.62	1.52E-01	1.07E-01	6.18E-03
PMS1_0_multinomial_train1.63	1.42E-01	9.64E-02	7.70E-03
PMS1_0_multinomial_train1.64	1.35E-01	9.45E-02	1.04E-02
PMS1_0_multinomial_train1.65	1.40E-01	1.06E-01	9.44E-03
PMS1_0_multinomial_train1.66	1.53E-01	1.16E-01	1.86E-02
PMS1_0_multinomial_train1.67	1.44E-01	9.34E-02	5.43E-03
PMS1_0_multinomial_train1.68	1.38E-01	1.10E-01	1.87E-02
PMS1_0_multinomial_train1.69	1.50E-01	1.11E-01	1.15E-02
PMS1_0_multinomial_train1.70	1.53E-01	9.81E-02	1.63E-26
PMS1_0_multinomial_train1.71	1.40E-01	9.24E-02	5.72E-03
PMS1_0_multinomial_train1.72	1.45E-01	1.11E-01	1.65E-02
PMS1_0_multinomial_train1.73	1.45E-01	1.12E-01	1.28E-02
PMS1_0_multinomial_train1.74	1.42E-01	9.83E-02	1.53E-02
PMS1_0_multinomial_train1.75	1.31E-01	9.35E-02	1.79E-02
PMS1_0_multinomial_train1.76	1.37E-01	9.86E-02	1.65E-02
PMS1_0_multinomial_train1.77	1.35E-01	9.92E-02	9.27E-03
PMS1_0_multinomial_train1.78	1.47E-01	1.06E-01	5.82E-03
PMS1_0_multinomial_train1.79	1.28E-01	9.31E-02	2.12E-02
PMS1_0_multinomial_train1.80	1.47E-01	1.05E-01	5.92E-03
PMS1_0_multinomial_train1.81	1.43E-01	1.04E-01	8.23E-03
PMS1_0_multinomial_train1.82	1.48E-01	1.09E-01	9.36E-03
PMS1_0_multinomial_train1.83	1.42E-01	1.08E-01	1.41E-02
PMS1_0_multinomial_train1.84	1.35E-01	9.78E-02	2.21E-02
PMS1_0_multinomial_train1.85	1.58E-01	1.11E-01	4.40E-03
PMS1_0_multinomial_train1.86	1.31E-01	9.47E-02	1.70E-02
PMS1_0_multinomial_train1.87	1.47E-01	1.09E-01	7.25E-03
PMS1_0_multinomial_train1.88	1.45E-01	1.11E-01	1.73E-02
PMS1_0_multinomial_train1.89	1.46E-01	1.14E-01	1.55E-02
PMS1_0_multinomial_train1.90	1.40E-01	1.10E-01	1.45E-02
PMS1_0_multinomial_train1.91	1.43E-01	9.94E-02	1.63E-26
PMS1_0_multinomial_train1.92	1.37E-01	9.67E-02	1.00E-02
PMS1_0_multinomial_train1.93	1.46E-01	1.06E-01	6.12E-03
PMS1_0_multinomial_train1.94	1.29E-01	9.15E-02	2.21E-02
PMS1_0_multinomial_train1.95	1.45E-01	1.08E-01	8.86E-03
PMS1_0_multinomial_train1.96	1.37E-01	1.02E-01	9.71E-03
PMS1_0_multinomial_train1.97	1.42E-01	1.11E-01	1.48E-02
PMS1_0_multinomial_train1.98	1.24E-01	9.09E-02	1.84E-02
PMS2_0_multinomial_train1	6.52E-03	1.24E-01	1.31E-03
PMS2_0_multinomial_train1.1	4.87E-03	1.27E-01	2.61E-03
PMS2_0_multinomial_train1.2	7.38E-03	1.24E-01	3.89E-03
PMS2_0_multinomial_train1.3	4.73E-03	1.27E-01	1.75E-03
PMS2_0_multinomial_train1.4	6.45E-03	1.21E-01	2.00E-03
PMS2_0_multinomial_train1.5	5.90E-03	1.23E-01	2.33E-03
PMS2_0_multinomial_train1.6	2.19E-03	1.31E-01	1.30E-03
PMS2_0_multinomial_train1.7	3.38E-03	1.26E-01	2.45E-03
PMS2_0_multinomial_train1.8	7.34E-03	1.22E-01	2.20E-03
PMS2_0_multinomial_train1.9	7.39E-03	1.27E-01	3.29E-03
PMS2_0_multinomial_train1.10	4.79E-03	1.28E-01	7.89E-04
PMS2_0_multinomial_train1.11	6.67E-03	1.26E-01	2.48E-03
PMS2_0_multinomial_train1.12	6.28E-03	1.23E-01	2.29E-03
PMS2_0_multinomial_train1.13	5.36E-03	1.24E-01	2.93E-03
PMS2_0_multinomial_train1.14	2.17E-03	1.30E-01	1.80E-03
PMS2_0_multinomial_train1.15	7.37E-03	1.24E-01	1.67E-03
PMS2_0_multinomial_train1.16	7.24E-03	1.22E-01	2.50E-03
PMS2_0_multinomial_train1.17	6.43E-03	1.28E-01	2.91E-03
PMS2_0_multinomial_train1.18	5.91E-03	1.25E-01	3.82E-03
PMS2_0_multinomial_train1.19	4.58E-03	1.29E-01	2.79E-03
PMS2_0_multinomial_train1.20	7.87E-03	1.26E-01	9.99E-04
PMS2_0_multinomial_train1.21	6.93E-03	1.25E-01	1.46E-03
PMS2_0_multinomial_train1.22	4.46E-03	1.31E-01	3.00E-03
PMS2_0_multinomial_train1.23	6.93E-03	1.22E-01	2.80E-03
PMS2_0_multinomial_train1.24	6.33E-03	1.25E-01	2.06E-03
PMS2_0_multinomial_train1.25	6.16E-03	1.27E-01	4.22E-03
PMS2_0_multinomial_train1.26	4.19E-03	1.27E-01	2.46E-03
PMS2_0_multinomial_train1.27	6.23E-03	1.28E-01	2.12E-03
PMS2_0_multinomial_train1.28	6.27E-03	1.27E-01	2.90E-03
PMS2_0_multinomial_train1.29	5.68E-03	1.26E-01	3.14E-03
PMS2_0_multinomial_train1.30	4.35E-03	1.29E-01	2.57E-03
PMS2_0_multinomial_train1.31	6.94E-03	1.26E-01	3.65E-03
PMS2_0_multinomial_train1.32	6.39E-03	1.26E-01	4.32E-03
PMS2_0_multinomial_train1.33	6.99E-03	1.20E-01	3.01E-03
PMS2_0_multinomial_train1.34	4.28E-03	1.26E-01	2.63E-03
PMS2_0_multinomial_train1.35	5.45E-03	1.25E-01	2.47E-03
PMS2_0_multinomial_train1.36	6.39E-03	1.25E-01	2.19E-03
PMS2_0_multinomial_train1.37	6.77E-03	1.25E-01	2.80E-03
PMS2_0_multinomial_train1.38	4.10E-03	1.28E-01	2.47E-03
PMS2_0_multinomial_train1.39	8.24E-03	1.26E-01	2.85E-03
PMS2_0_multinomial_train1.40	4.28E-03	1.29E-01	1.78E-03
PMS2_0_multinomial_train1.41	7.21E-03	1.25E-01	2.68E-03
PMS2_0_multinomial_train1.42	5.83E-03	1.27E-01	2.77E-03
PMS2_0_multinomial_train1.43	6.25E-03	1.27E-01	3.09E-03
PMS2_0_multinomial_train1.44	6.57E-03	1.28E-01	3.66E-03
PMS2_0_multinomial_train1.45	6.75E-03	1.24E-01	1.25E-03
PMS2_0_multinomial_train1.46	4.54E-03	1.26E-01	2.11E-03
PMS2_0_multinomial_train1.47	7.93E-03	1.24E-01	3.64E-03
PMS2_0_multinomial_train1.48	2.88E-03	1.31E-01	1.90E-03
PMS2_0_multinomial_train1.49	5.41E-03	1.26E-01	3.00E-03
PMS2_0_multinomial_train1.50	5.03E-03	1.26E-01	2.26E-03
PMS2_0_multinomial_train1.51	6.68E-03	1.23E-01	2.14E-03
PMS2_0_multinomial_train1.52	5.81E-03	1.27E-01	1.97E-03
PMS2_0_multinomial_train1.53	5.26E-03	1.29E-01	1.88E-03
PMS2_0_multinomial_train1.54	5.23E-03	1.27E-01	3.16E-03
PMS2_0_multinomial_train1.55	4.01E-03	1.32E-01	2.77E-03
PMS2_0_multinomial_train1.56	6.10E-03	1.25E-01	7.98E-04
PMS2_0_multinomial_train1.57	5.38E-03	1.28E-01	3.37E-03
PMS2_0_multinomial_train1.58	5.07E-03	1.25E-01	3.79E-03
PMS2_0_multinomial_train1.59	5.34E-03	1.28E-01	2.06E-03
PMS2_0_multinomial_train1.60	3.45E-03	1.29E-01	2.76E-03
PMS2_0_multinomial_train1.61	4.02E-03	1.26E-01	1.48E-03
PMS2_0_multinomial_train1.62	5.40E-03	1.28E-01	3.24E-03
PMS2_0_multinomial_train1.63	4.48E-03	1.27E-01	2.02E-03
PMS2_0_multinomial_train1.64	4.67E-03	1.26E-01	3.06E-03
PMS2_0_multinomial_train1.65	5.83E-03	1.28E-01	2.14E-03
PMS2_0_multinomial_train1.66	3.25E-03	1.26E-01	2.70E-03
PMS2_0_multinomial_train1.67	4.50E-03	1.27E-01	2.88E-03
PMS2_0_multinomial_train1.68	4.31E-03	1.31E-01	5.29E-04
PMS2_0_multinomial_train1.69	7.51E-03	1.23E-01	3.43E-03
PMS2_0_multinomial_train1.70	5.76E-03	1.27E-01	3.37E-03
PMS2_0_multinomial_train1.71	4.45E-03	1.29E-01	1.67E-03
PMS2_0_multinomial_train1.72	6.82E-03	1.26E-01	4.02E-03
PMS2_0_multinomial_train1.73	2.73E-03	1.29E-01	1.23E-03
PMS2_0_multinomial_train1.74	4.87E-03	1.27E-01	2.56E-03
PMS2_0_multinomial_train1.75	6.51E-03	1.27E-01	3.02E-03
PMS2_0_multinomial_train1.76	6.58E-03	1.26E-01	4.99E-03
PMS2_0_multinomial_train1.77	8.79E-03	1.21E-01	3.62E-03
PMS2_0_multinomial_train1.78	2.95E-03	1.30E-01	2.45E-03
PMS2_0_multinomial_train1.79	5.46E-03	1.24E-01	3.34E-03
PMS2_0_multinomial_train1.80	5.36E-03	1.26E-01	2.81E-03
PMS2_0_multinomial_train1.81	1.96E-03	1.29E-01	2.13E-03
PMS2_0_multinomial_train1.82	8.46E-03	1.23E-01	2.75E-03
PMS2_0_multinomial_train1.83	7.03E-03	1.25E-01	3.94E-03
PMS2_0_multinomial_train1.84	3.88E-03	1.31E-01	1.33E-03
PMS2_0_multinomial_train1.85	5.33E-03	1.27E-01	2.48E-03
PMS2_0_multinomial_train1.86	4.35E-03	1.28E-01	2.14E-03
PMS2_0_multinomial_train1.87	4.51E-03	1.30E-01	2.54E-03
PMS2_0_multinomial_train1.88	6.67E-03	1.27E-01	4.80E-03
PMS2_0_multinomial_train1.89	2.90E-03	1.31E-01	1.86E-03
PMS2_0_multinomial_train1.90	5.75E-03	1.24E-01	1.63E-03
PMS2_0_multinomial_train1.91	5.17E-03	1.25E-01	1.99E-03
PMS2_0_multinomial_train1.92	5.03E-03	1.27E-01	7.47E-04
PMS2_0_multinomial_train1.93	7.29E-03	1.30E-01	2.93E-03
PMS2_0_multinomial_train1.94	4.77E-03	1.28E-01	1.66E-03
PMS2_0_multinomial_train1.95	5.35E-03	1.29E-01	3.67E-03
PMS2_0_multinomial_train1.96	5.92E-03	1.26E-01	2.32E-03
PMS2_0_multinomial_train1.97	8.31E-03	1.24E-01	4.87E-03
PMS2_0_multinomial_train1.98	7.04E-03	1.24E-01	3.04E-03
OGG1_1_real_train2	2.86E-02	4.19E-01	4.90E-01
RNF168_1_real_train2	5.35E-02	8.37E-02	1.65E-01
UNG_1_real_train2	1.55E-01	1.53E-01	3.06E-14
ATP2B4_2_real_train2	9.62E-02	1.09E-01	1.03E-01
ATP2B4_3_real_train2	9.48E-02	1.01E-01	1.02E-01
MLH1_1_real_train2	1.22E-01	5.10E-03	1.05E-03
MSH6_2_real_train2	8.81E-42	1.19E-01	1.33E-26
MSH6_3_real_train2	8.81E-42	1.19E-01	1.53E-26
PMS1_1_real_train2	1.40E-01	1.07E-01	1.01E-02
PMS2_1_real_train2	1.33E-26	1.37E-01	1.53E-26
OGG1_1_multinomial_train2	2.93E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.1	2.77E-02	4.21E-01	4.91E-01
OGG1_1_multinomial_train2.2	2.60E-02	4.26E-01	4.95E-01
OGG1_1_multinomial_train2.3	2.68E-02	4.22E-01	4.92E-01
OGG1_1_multinomial_train2.4	2.58E-02	4.26E-01	4.96E-01
OGG1_1_multinomial_train2.5	2.93E-02	1.04E-01	4.80E-01
OGG1_1_multinomial_train2.6	2.94E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.7	2.83E-02	4.22E-01	4.92E-01
OGG1_1_multinomial_train2.8	2.92E-02	4.17E-01	4.87E-01
OGG1_1_multinomial_train2.9	3.04E-02	4.16E-01	4.88E-01
OGG1_1_multinomial_train2.10	2.82E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.11	2.67E-02	4.22E-01	4.91E-01
OGG1_1_multinomial_train2.12	2.84E-02	4.20E-01	4.89E-01
OGG1_1_multinomial_train2.13	2.92E-02	1.02E-01	4.79E-01
OGG1_1_multinomial_train2.14	2.83E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.15	2.84E-02	4.21E-01	4.92E-01
OGG1_1_multinomial_train2.16	2.83E-02	4.20E-01	4.90E-01
OGG1_1_multinomial_train2.17	2.94E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.18	2.83E-02	4.17E-01	4.89E-01
OGG1_1_multinomial_train2.19	2.96E-02	4.16E-01	4.86E-01
OGG1_1_multinomial_train2.20	2.81E-02	4.23E-01	4.93E-01
OGG1_1_multinomial_train2.21	2.83E-02	4.20E-01	4.91E-01
OGG1_1_multinomial_train2.22	2.95E-02	4.18E-01	4.89E-01
OGG1_1_multinomial_train2.23	2.87E-02	4.23E-01	4.92E-01
OGG1_1_multinomial_train2.24	2.87E-02	4.18E-01	4.90E-01
OGG1_1_multinomial_train2.25	2.65E-02	4.26E-01	4.95E-01
OGG1_1_multinomial_train2.26	2.74E-02	4.25E-01	4.94E-01
OGG1_1_multinomial_train2.27	2.92E-02	4.18E-01	4.89E-01
OGG1_1_multinomial_train2.28	2.87E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.29	3.09E-02	1.02E-01	4.79E-01
OGG1_1_multinomial_train2.30	2.63E-02	4.26E-01	4.96E-01
OGG1_1_multinomial_train2.31	2.83E-02	4.20E-01	4.90E-01
OGG1_1_multinomial_train2.32	2.91E-02	4.16E-01	4.87E-01
OGG1_1_multinomial_train2.33	2.97E-02	4.16E-01	4.87E-01
OGG1_1_multinomial_train2.34	2.62E-02	4.23E-01	4.93E-01
OGG1_1_multinomial_train2.35	2.83E-02	4.18E-01	4.88E-01
OGG1_1_multinomial_train2.36	2.99E-02	4.18E-01	4.90E-01
OGG1_1_multinomial_train2.37	2.81E-02	4.24E-01	4.93E-01
OGG1_1_multinomial_train2.38	2.73E-02	4.21E-01	4.91E-01
OGG1_1_multinomial_train2.39	3.20E-02	4.15E-01	4.88E-01
OGG1_1_multinomial_train2.40	2.88E-02	4.18E-01	4.89E-01
OGG1_1_multinomial_train2.41	3.29E-02	9.30E-02	4.74E-01
OGG1_1_multinomial_train2.42	2.93E-02	1.03E-01	4.81E-01
OGG1_1_multinomial_train2.43	2.83E-02	4.18E-01	4.89E-01
OGG1_1_multinomial_train2.44	2.87E-02	4.21E-01	4.92E-01
OGG1_1_multinomial_train2.45	2.84E-02	4.18E-01	4.89E-01
OGG1_1_multinomial_train2.46	2.62E-02	4.26E-01	4.95E-01
OGG1_1_multinomial_train2.47	2.94E-02	1.00E-01	4.77E-01
OGG1_1_multinomial_train2.48	3.15E-02	4.15E-01	4.88E-01
OGG1_1_multinomial_train2.49	2.68E-02	4.24E-01	4.94E-01
OGG1_1_multinomial_train2.50	3.11E-02	4.18E-01	4.89E-01
OGG1_1_multinomial_train2.51	2.84E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.52	3.11E-02	1.03E-01	4.81E-01
OGG1_1_multinomial_train2.53	2.83E-02	4.20E-01	4.90E-01
OGG1_1_multinomial_train2.54	2.79E-02	4.23E-01	4.92E-01
OGG1_1_multinomial_train2.55	2.71E-02	4.23E-01	4.92E-01
OGG1_1_multinomial_train2.56	2.83E-02	4.22E-01	4.92E-01
OGG1_1_multinomial_train2.57	2.94E-02	4.20E-01	4.91E-01
OGG1_1_multinomial_train2.58	2.91E-02	4.15E-01	4.86E-01
OGG1_1_multinomial_train2.59	2.94E-02	4.18E-01	4.89E-01
OGG1_1_multinomial_train2.60	2.83E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.61	3.03E-02	9.84E-02	4.79E-01
OGG1_1_multinomial_train2.62	2.81E-02	4.21E-01	4.91E-01
OGG1_1_multinomial_train2.63	2.82E-02	4.21E-01	4.91E-01
OGG1_1_multinomial_train2.64	3.15E-02	9.75E-02	4.79E-01
OGG1_1_multinomial_train2.65	2.83E-02	4.19E-01	4.90E-01
OGG1_1_multinomial_train2.66	3.11E-02	9.97E-02	4.78E-01
OGG1_1_multinomial_train2.67	2.90E-02	4.19E-01	4.90E-01
OGG1_1_multinomial_train2.68	2.87E-02	4.19E-01	4.90E-01
OGG1_1_multinomial_train2.69	2.66E-02	4.28E-01	4.92E-01
OGG1_1_multinomial_train2.70	2.79E-02	4.20E-01	4.90E-01
OGG1_1_multinomial_train2.71	2.77E-02	4.23E-01	4.93E-01
OGG1_1_multinomial_train2.72	2.84E-02	4.18E-01	4.88E-01
OGG1_1_multinomial_train2.73	2.97E-02	4.17E-01	4.87E-01
OGG1_1_multinomial_train2.74	2.78E-02	4.22E-01	4.92E-01
OGG1_1_multinomial_train2.75	2.83E-02	4.20E-01	4.91E-01
OGG1_1_multinomial_train2.76	2.76E-02	4.21E-01	4.91E-01
OGG1_1_multinomial_train2.77	3.13E-02	9.46E-02	4.76E-01
OGG1_1_multinomial_train2.78	2.89E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.79	2.57E-02	4.26E-01	4.94E-01
OGG1_1_multinomial_train2.80	2.82E-02	4.19E-01	4.90E-01
OGG1_1_multinomial_train2.81	2.79E-02	4.20E-01	4.90E-01
OGG1_1_multinomial_train2.82	2.74E-02	4.24E-01	4.93E-01
OGG1_1_multinomial_train2.83	2.83E-02	4.20E-01	4.90E-01
OGG1_1_multinomial_train2.84	2.85E-02	4.20E-01	4.91E-01
OGG1_1_multinomial_train2.85	2.76E-02	4.19E-01	4.90E-01
OGG1_1_multinomial_train2.86	3.06E-02	4.18E-01	4.89E-01
OGG1_1_multinomial_train2.87	2.95E-02	4.18E-01	4.89E-01
OGG1_1_multinomial_train2.88	2.77E-02	4.23E-01	4.92E-01
OGG1_1_multinomial_train2.89	2.70E-02	4.25E-01	4.94E-01
OGG1_1_multinomial_train2.90	2.86E-02	4.19E-01	4.90E-01
OGG1_1_multinomial_train2.91	2.77E-02	4.21E-01	4.91E-01
OGG1_1_multinomial_train2.92	2.83E-02	4.18E-01	4.89E-01
